;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OE-LFA ;Fokker F50; CY50 ; 3 Jun 1988 ; 2 May 1994 ;OE-LFA Austrian Airlines ;Schwechat ;;
; OE-LFB ;Fokker F50; CY50 ; 13 Jun 1988 ; 2 May 1994 ;OE-LFB Austrian Airlines ;Feldkirchen ;;
; OE-LFC ;Fokker F50; CY50 ; 10 Jan 1989 ; 2 May 1994 ;OE-LFC Austrian Airlines ;Hörsching ;;
; OE-LFD ;Fokker F50; CY50 ; 16 Jan 1989 ; 2 May 1994 ;OE-LFD Austrian Airlines ;Wörthersee ;;
; OE-LFE ;Fokker F50; CY50 ; 23 Aug 1991 ; 2 May 1994 ;OE-LFE Austrian Airlines ;Maxglan ;;
; OE-LFF ;Fokker F50; CY50 ; 25 Sep 1992 ; 2 May 1994 ;OE-LFF Austrian Airlines ;Kapfenberg ;;
; OE-LFW ;Fokker F50; CY50 ; 10 Mar 1993 ; 2 May 1994 ;OE-LFW Austrian Airlines ;lsf Ansett Australia ;;
; OE-LFX ;Fokker F50; CY50 ; 1 Oct 1990 ; 2 May 1994 ;OE-LFX Austrian Airlines ;lsf Ansett Australia ;;
; OE-LFY ;Fokker F50; CY50 ; 15 Mar 1988 ; 14 Jun 1988 ;OE-LFY Austrian Airlines ;lsf Ansett Airlines ;;
; OE-LFZ ;Fokker F50; CY50 ; 25 Mar 1988 ; 21 Jun 1988 ;OE-LFZ Austrian Airlines ;lsf Ansett Airlines ;;
; TF-FIU ;Fokker F50; CY50 ; 11 Jun 1993 ; 13 Oct 1993 ;TF-FIU Austrian Airlines ;lsf Icelandair ;;
