;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-ASJC ;BAC 1-11-201AC One-Eleven;; 26 Oct 1990 ; 6 Apr 1993 ;G-ASJC British World Airlines ;;;
; G-DBAF ;BAC 1-11-201AC One-Eleven;; 17 Jul 1990 ; 4 Dec 1992 ;EL-ALD Balkh Airlines ;lsd ;;
; G-OCNW ;BAC 1-11-201AC One-Eleven;; 26 Oct 1990 ; 31 Aug 1992 ; Scrapped ;lsd ;;
; G-AZUK ;BAC 1-11-476FM One-Eleven;; 26 Jun 1991 ; 11 Nov 1992 ;G-AZUK Dawson Trading ;;;
; G-SURE ;BAC 1-11-416EK One-Eleven;; 8 Sep 1982 ; 1 Nov 1982 ;G-AVOE Dan-Air London ;;;
; G-AWWX ;BAC 1-11-509EW One-Eleven;; 12 Nov 1992 ; 6 Apr 1993 ;G-AWWX British World Airlines ;;;
; G-AXYD ;BAC 1-11-509EW One-Eleven;; 12 Nov 1992 ; 6 Apr 1993 ;G-AXYD British World Airlines ;lsd ;;
; G-BCWA ;BAC 1-11-518FG One-Eleven;; 12 Nov 1992 ; 30 Mar 1993 ; Scrapped ;lsd ;;
; G-BCXR ;BAC 1-11-517FE One-Eleven;; 12 Nov 1992 ; 26 Nov 1992 ; Scrapped ;;;
; G-BJMV ;BAC 1-11-531FS One-Eleven;; 12 Nov 1992 ; 30 Mar 1993 ; Scrapped ;;;
; G-BJYL ;BAC 1-11-515FB One-Eleven;; 12 Nov 1992 ; 7 Apr 1993 ;G-BJYL British World Airlines ;;;
; G-BJYM ;BAC 1-11-531FS One-Eleven;; 12 Nov 1992 ; 6 Apr 1993 ;G-BJYM British World Airlines ;lsd ;;
; G-OBWA ;BAC 1-11-518FG One-Eleven;; 1 Dec 1992 ; 6 Apr 1993 ;G-OBWA British World Airlines ;lsd ;;
; G-OBWB ;BAC 1-11-518FG One-Eleven;; 8 Dec 1992 ; 6 Apr 1993 ;G-OBWB British World Airlines ;lsd ;;
; G-OBWC ;BAC 1-11-520FN One-Eleven;; 8 Dec 1992 ; 6 Apr 1993 ;G-OBWC British World Airlines ;;;
; G-OBWD ;BAC 1-11-518FG One-Eleven;; 14 Jan 1993 ; 6 Apr 1993 ;G-OBWD British World Airlines ;;;
; G-RJET ;British Aerospace 146-100;; 5 Sep 1992 ; 27 Nov 1992 ;A5-RGE Druk Air - Royal Bhutan Airlines ;lsd ;;
; G-BTIA ;British Aerospace 146-200QC;; 17 Jun 1991 ; 9 Sep 1992 ;G-BTIA British Aerospace Asset Management ;lsd ;;
; G-BRAB ;British Aerospace 146-300; Y110 ; 26 Aug 1992 ; 6 Apr 1993 ;G-BRAB British World Airlines ;City of Manchester , lsd ;;
; G-BTTP ;British Aerospace 146-300; Y110 ; 29 May 1992 ; 17 Sep 1992 ;G-BTTP British Airways ;lsd ;;
; G-APWA ;Handley Page HPR-7 Herald 100; Y44 ; Jan 1981 ; Nov 1981 ;G-APWA Air Ecosse ;Mandy Keegan ;;
; G-ASVO ;Handley Page HPR-7 Herald 214; Y48 / Cargo ; Aug 1983 ; 6 Apr 1993 ;G-ASVO British World Airlines ;;;
; G-ATIG ;Handley Page HPR-7 Herald 214; Y48 / Cargo ; 1 Nov 1989 ; 17 Jul 1991 ;G-ATIG Janes Aviation ;lsd ;;
; G-AVPN ;Handley Page HPR-7 Herald 213; Y48 / Cargo ; 24 Nov 1989 ; 6 Jan 1992 ;G-AVPN Channel Express ;lsd ;;
; G-BAVX ;Handley Page HPR-7 Herald 214; Y48 / Cargo ; 16 Aug 1986 ; 30 Oct 1991 ;G-DGLD Channel Express ;Herald Angel ;;
; G-BCWE ;Handley Page HPR-7 Herald 206; Y48 / Cargo ; Jul 1982 ; 18 Feb 1987 ;TG-ASA Aerovías ;Caroline Frost ;;
; G-BCZG ;Handley Page HPR-7 Herald 202; Y50 ; 3 Apr 1983 ; 13 Apr 1983 ;G-BCZG M.M.M Aero Service ;Jean Batten ;;
; G-BDFE ;Handley Page HPR-7 Herald 206; Y48 / Cargo ; Apr 1981 ; May 1983 ;G-BDFE Janus Airways ;Rory Keegan ;;
; G-BDZV ;Handley Page HPR-7 Herald 214; Y48 / Cargo ; Jul 1981 ; 30 Sep 1981 ;F-BVFP Trans Azur Aviation ;;;
; G-BEBB ;Handley Page HPR-7 Herald 214; Y48 / Cargo ; Oct 1983 ; 11 Apr 1985 ;G-BEBB Channel Express ;;;
; G-BEYD ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; Oct 1982 ; Dec 1982 ;G-BEYD Libyan Airlines ;Amy Johnson ;;
; G-BEYE ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; Sep 1982 ; Mar 1983 ; Scrapped ;Rupert Keegan ;;
; G-BEYF ;Handley Page HPR-7 Herald 401; Cargo ; Dec 1983 ; 9 Aug 1988 ;G-BEYF Elan Air ;;;
; G-BEYG ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; 13 Jul 1977 ; 10 Nov 1981 ;HK-2701 Aerosucre ;Jeremy Keegan ;;
; G-BEYH ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; Mar 1981 ; 23 Dec 1981 ;HK-2702 Aerosucre ;;;
; G-BEYJ ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; Jun 1983 ; Apr 1985 ;TG-ALE Aerovías ;;;
; G-BEYK ;Handley Page HPR-7 Herald 401; Y48 / Cargo ; 5 Mar 1978 ; 7 Apr 1978 ;G-BEYK British Island Airways ;;;
