;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 9M-FGA ;Boeing 777-212ER; W16Y390 ; 13 Dec 2017 ; 28 Feb 2020 ;VP-BYX Pembroke ;lsd ;;
; 9M-FGB ;Boeing 777-212ER; W16Y390 ; Aug 2017 ; 25 Sep 2018 ;VP-BYW Pembroke ;lsd ;;
; 9M-FSL ;Boeing 777-31H; F12C42Y310 ; 10 Apr 2018 ; 20 Sep 2019 ;2-RLBM Carlyle Aviation Partners ;lsd ;;
; 9M-FSM ;Boeing 777-31H; F12C42Y310 ; 8 Feb 2018 ; 2 Apr 2019 ;2-RLBN Carlyle Aviation Partners ;lsd ;;
