;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-IDG ;ATR 42-320; Y44 ; 29 Apr 2013 ; 29 Sep 2014 ;EC-IDG Let's Fly ;opby Aeronova ;;
; OY-CHT ;ATR 42-300;; 9 Jun 2014 ; 8 Mar 2015 ;OY-CHT Aeronova ;opby Aeronova ;;
