;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; SU-KHM ;Boeing 737-5C9; Y121 ; 18 Nov 2016 ;lsf Jordan Aviation ; 29.2 Years ;;
; SU-KHP ;Boeing 777-31H;; 6 Jun 2018 ;; 19.7 Years ;;
