;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-CHT ;ATR 42-300;; 23 Apr 2015 ;;OY-CHT Air Europa Express ;lsd ;;
; PH-AGR ;De Havilland Canada DHC-8-315Q Dash 8; Y46 ; Sep 2006 ; 14 May 2009 ;5A-AGR Petro Air ;;;
; PH-DND ;Embraer ERJ-145MP; Y50 ; 15 Oct 2016 ; 23 Nov 2016 ;N366DF AeroVision International ;lsd ;;
; PH-DNA ;Embraer ERJ-190AR (ERJ-190-100 IGW);; 17 Jul 2013 ; 12 Nov 2013 ;PH-DNA Royal Air Maroc ;lsd ;;
; PH-DNB ;Embraer ERJ-190AR (ERJ-190-100 IGW);; 5 Aug 2013 ; 9 Aug 2013 ;PH-DNB Royal Air Maroc ;lsd ;;
; PH-FNS ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 29 Oct 2013 ; 17 Dec 2013 ;G-CIDI CIT Leasing Corporation ;;;
; PH-LND ;Fokker F100;; 20 Oct 2012 ; 10 Jul 2015 ;HP-1896PST Air Panama ;lsd ;;
; PH-LNE ;Fokker F100;; 16 Sep 2009 ; 14 Jan 2014 ;UP-F1014 Bek Air ;Happaert Huys ;;
; PH-MJO ;Fokker F100;; 30 Sep 2009 ; 22 Dec 2010 ;5N-SAT IRS Airlines ;;;
; PH-MJP ;Fokker F100; Y100 ; 21 Sep 2014 ; 29 Jun 2016 ;PH-MJP Sky Greenland ;;;
; PH-DMB ;Fokker F50; Y50 ; Mar 2001 ; 27 Apr 2001 ;TF-JMU Flugfelag Islands - Air Iceland ;;;
; PH-DMC ;Fokker F50; Y50 ; 7 May 2001 ; 8 May 2001 ;OY-EBG NewAir ;;;
; PH-DMD ;Fokker F50; Y50 ; 8 Sep 2016 ; 24 Nov 2016 ;HP-1922 Air Panama ;;;
; PH-DMG ;Fokker F50; Y50 ; 17 Aug 1998 ; Jul 1999 ;PH-DMG Air Nostrum ;lsf Kenya Airways ;;
; PH-DMK ;Fokker F50; Y50 ; 15 Jul 1998 ; Sep 1998 ;PH-DMK Air Nostrum ;lsf Kenya Airways ;;
; PH-DMO ;Fokker F50; Y50 ; 14 Jul 2000 ; 22 May 2001 ;SX-BTI Gee Bee Air ;lsd ;;
; PH-DMS ;Fokker F50; Y50 ; 8 Sep 2016 ; 24 Nov 2016 ;5Y-JWX Jetways Airlines ;;;
; PH-DMT ;Fokker F50; Y50 ; 8 Sep 2016 ; 24 Nov 2016 ;5Y-JWZ Jetways Airlines ;;;
; PH-EXG ;Fokker F50; Y50 ; 28 Nov 2003 ; 8 Dec 2003 ;OO-VLY VLM ;;;
; PH-FZE ;Fokker F50; Y50 ; 25 Feb 2000 ; 29 Feb 2000 ;PH-FZE Air Nostrum ;lsd ;;
; PH-FZG ;Fokker F50; Y50 ; 23 Aug 2007 ; 1 Oct 2010 ;PH-FZG SAMCO Aircraft Maintenance ;lsd ;;
; PH-FZH ;Fokker F50; Y50 ; 23 Feb 2006 ; Jan 2010 ;PH-FZH United Nations ;;;
; PH-HNS ;Fokker F50; Y50 ; Sep 2005 ; 13 Apr 2006 ;EP-NFT Iranian Air Transport ;lsd ;;
; PH-JXJ ;Fokker F50; Y50 ; Mar 2005 ; 31 Oct 2014 ;PH-JXJ Vizion Air ;;;
; PH-JXK ;Fokker F50; Y50 ; May 2013 ; 3 Oct 2014 ;5Y-JXK Skyward Express ;;;
; PH-JXM ;Fokker F50; Y50 ; 21 Jul 2005 ; 9 May 2007 ;OO-VLT VLM ;lsd ;;
; PH-JXN ;Fokker F50; Y50 ; 15 Jul 2009 ; 29 Feb 2016 ;PH-JXN United Nations ;;;
; PH-KXM ;Fokker F50; Y50 ; 30 Jan 2010 ; 20 Sep 2010 ;PH-KXM SAMCO Aircraft Maintenance ;;;
; PH-KXX ;Fokker F50; Y50 ; 10 Dec 2010 ; 28 Apr 2014 ;5Y-CET Skyward Express ;;;
; PH-LMT ;Fokker F50; Y50 ; Nov 2009 ; 1 Oct 2010 ;PH-LMT SAMCO Aircraft Maintenance ;;;
; PH-MXF ;Fokker F50; Y50 ; 1 Feb 2005 ; 4 May 2006 ;EP-PET Iranian Air Transport ;;;
; PH-PRG ;Fokker F50; Y50 ; 4 Nov 2002 ; 9 Jan 2003 ;PH-PRG Skyways ;lsd ;;
; PH-PRH ;Fokker F50; Y50 ; 18 Jul 2003 ; 8 Dec 2006 ;VH-FNF Skywest Airlines ;lsd ;;
; PH-PRI ;Fokker F50; Y50 ; Jan 2003 ; 20 Aug 2003 ;ST-ARB Mid Airlines ;lsd ;;
; PH-PRJ ;Fokker F50; Y50 ; 18 Jul 2003 ; 16 Sep 2006 ;VH-FNE Skywest Airlines ;lsd ;;
; PH-WXH ;Fokker F50; Y50 ; 18 Oct 2002 ; 3 May 2003 ;JU-8251 Aero Mongolia ;lsd ;;
; PH-ZFD ;Fokker F50; Y50 ; 28 Nov 2003 ; 8 Dec 2003 ;OO-VLX VLM ;;;
