;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5A-BRA ;Airbus A320-214;; 7 Oct 2020 ;; 10.3 Years ;;
; 5A-BRB ;Airbus A320-214;; 30 Aug 2021 ;lsd ; 11.3 Years ;;
