;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TF-AMK ;Boeing 747-312;; Feb 2008 ; Jul 2008 ;TF-AMK Air Atlanta Icelandic ;lsf Air Atlanta Icelandic ;;
; S2-AFD ;Boeing 767-3Q8ER; C12Y252 ; 30 Apr 2010 ; 27 Apr 2012 ;N431LF ILFC ;lsd ;;
; S2-AFR ;Boeing 767-3Y0ER; Y250 ; 13 Jan 2011 ; 29 May 2012 ;N617SC GECAS ;lsd ;;
; S2-AFX ;Boeing 767-33AER; Y273 ; 3 Aug 2011 ; 24 May 2012 ;N535AW Ansett Worldwide (AWAS) ;lsd ;;
; S2-AAA ;De Havilland Canada DHC-8-102A Dash 8; Y37 ; 22 Mar 1998 ; 5 Nov 2012 ;VH-QQD Skytrans Airlines ;In Memory of Bangabondu ;;
; S2-ACZ ;De Havilland Canada DHC-8-102 Dash 8;; 22 Mar 1998 ; 18 Oct 2001 ;C-GJNZ Avmax Group ;lsd ;;
; S2-ADJ ;De Havilland Canada DHC-8-102 Dash 8;; Nov 2002 ;; Scrapped ;lsd ;;
; S2-ACT ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; Dec 2000 ; 7 Feb 2013 ;C-GUXI Air Inuit ;;;
; S2-ADX ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 5 Oct 2007 ; 9 Jan 2013 ;C-GUPQ Air Inuit ;;;
; S2-ADM ;McDonnell Douglas MD-82 (DC-9-82); C16Y137 ; Oct 2006 ; 30 Mar 2012 ; Stored ;lsd ;;
; S2-ADO ;McDonnell Douglas MD-82 (DC-9-82); C12Y140 ; 20 Nov 2006 ; 30 Mar 2012 ; Stored ;;;
; S2-ADP ;McDonnell Douglas MD-83 (DC-9-83); C16Y136 ; 9 Dec 2008 ; 13 Jul 2012 ;N619SC GECAS ;lsd ;;
