;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5N-KBA ;BAC 1-11-204AF One-Eleven; Y84 ; 22 Feb 1991 ; 23 Aug 1992 ; Written Off ;Barnabas ;;
; 5N-KBC ;BAC 1-11-204AF One-Eleven; Y84 ; 20 Mar 1991 ;; Scrapped ;Alhaji Bara Waiman ;;
; 5N-KBD ;BAC 1-11-204AF One-Eleven; Y84 ; 27 Mar 1991 ;; Scrapped ;Adamu Gutus Mutkai ;;
; 5N-KBE ;BAC 1-11-204AF One-Eleven; Y84 ; 25 Feb 1991 ;; Scrapped ;;;
; 5N-KBG ;BAC 1-11-204AF One-Eleven; Y84 ; 5 Jul 1991 ; 14 Sep 1991 ; Written Off ;;;
; 5N-KBO ;BAC 1-11-204AF One-Eleven; Y84 ; 22 Feb 1991 ;; Scrapped ;Gwamma Awan ;;
; 5N-KBS ;BAC 1-11-204AF One-Eleven; Y84 ; 12 Apr 1991 ;; Scrapped ;Hasiya Bayero ;;
; 5N-KBT ;BAC 1-11-204AF One-Eleven; Y84 ; 29 Oct 1991 ;; Scrapped ;Sir Abubakar 111 ;;
; 5N-KBV ;BAC 1-11-204AF One-Eleven; Y84 ; 1 May 1991 ;; Scrapped ;El-Kanemi of Borno ;;
; 5N-CCC ;BAC 1-11-401AK One-Eleven; VIP ; 28 Nov 1996 ; 9 May 2002 ; Scrapped ;;;
; 5N-GGG ;BAC 1-11-414EG One-Eleven;; 27 Jul 1993 ;; Scrapped ;Muhammadu Sbubakar Rimi ;;
; 5N-HHH ;BAC 1-11-401AK One-Eleven; VIP ; Dec 1999 ; 30 Apr 2001 ; Scrapped ;;;
; 5N-KBR ;BAC 1-11-407AW One-Eleven;; 4 Dec 1991 ;; Scrapped ;;;
; 5N-KBW ;BAC 1-11-407AW One-Eleven;; 12 Feb 1992 ; May 2002 ; Scrapped ;;;
; 5N-KKK ;BAC 1-11-423ET One-Eleven;; 26 Jul 1993 ; 9 May 2002 ; Scrapped ;Malam Barnabas ;;
; 5N-VVV ;BAC 1-11-401AK One-Eleven; VIP ; 1 Aug 1997 ; 9 May 2002 ; Scrapped ;;;
