;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VT-ADR ;Airbus A320-232; Y180 ; 27 Oct 2006 ; Oct 2007 ;VT-ADR Simplifly Deccan ;lsd ;;
; VT-ADS ;Airbus A320-232; Y180 ; 18 Oct 2006 ; Oct 2007 ;VT-ADS Simplifly Deccan ;lsd ;;
; VT-ADT ;Airbus A320-232; Y180 ; 10 Oct 2006 ; Oct 2007 ;VT-ADT Simplifly Deccan ;lsd ;;
; VT-ADU ;Airbus A320-232; Y180 ; 6 Sep 2006 ; Oct 2007 ;VT-ADU Simplifly Deccan ;lsd ;;
; VT-ADV ;Airbus A320-232; Y180 ; 4 Mar 2005 ; Oct 2007 ;VT-ADV Simplifly Deccan ;lsd ;;
; VT-ADW ;Airbus A320-232; Y180 ; 4 Mar 2005 ; Oct 2007 ;VT-ADW Simplifly Deccan ;lsd ;;
; VT-ADX ;Airbus A320-232; Y180 ; 17 Jun 2004 ; Oct 2007 ;VT-ADX Simplifly Deccan ;lsd ;;
; VT-ADY ;Airbus A320-232; Y180 ; 19 Aug 2004 ; Oct 2007 ;VT-ADY Simplifly Deccan ;lsd ;;
; VT-ADZ ;Airbus A320-232; Y180 ; 26 Jul 2004 ; Oct 2007 ;VT-ADZ Simplifly Deccan ;lsd ;;
; VT-DKR ;Airbus A320-232; Y180 ; 14 Apr 2006 ; Oct 2007 ;VT-DKR Simplifly Deccan ;lsd, Mr. Citizen cs ;;
; VT-DKS ;Airbus A320-232; Y180 ; 26 Apr 2006 ; Oct 2007 ;VT-DKS Simplifly Deccan ;lsd ;;
; VT-DKT ;Airbus A320-232; Y180 ; 28 Apr 2006 ; Oct 2007 ;VT-DKT Simplifly Deccan ;lsd ;;
; VT-DKU ;Airbus A320-232; Y180 ; 10 Feb 2006 ; Oct 2007 ;VT-DKU Simplifly Deccan ;lsd ;;
; VT-DKV ;Airbus A320-232; Y180 ; 13 Jan 2006 ; Oct 2007 ;VT-DKV Simplifly Deccan ;lsd ;;
