;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LZ-ATR ;ATR 42-300;; Dec 2004 ; 27 Nov 2007 ;LZ-ATR Hemus Air ;;;
; LZ-ATS ;ATR 42-300;; 19 Dec 2003 ; 27 Nov 2007 ;LZ-ATS Hemus Air ;;;
