;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-DRFC ;ATR 42-300; Y46 ; May 2005 ; 5 May 2009 ;G-DRFC Atlantic Express ;lsd ;;
; G-IONA ;ATR 42-300(QC); Y46 / Cargo ; 9 Jun 2003 ; 22 Nov 2006 ;SP-KEE White Eagle Aviation ;lsd ;;
; G-RHUM ;ATR 42-300; Y46 ; 13 Jun 2005 ; 14 Mar 2007 ;G-RHUM Atlantic Express ;;;
; G-HERM ;ATR 72-201; Y68 ; 7 Oct 2005 ; 29 Mar 2007 ;G-HERM Bravo Aviation ;;;
; G-FIJR ;Lockheed L-188C(F) Electra; Cargo ; 27 Nov 1997 ; 20 Apr 2001 ;G-FIJR Atlantic Airlines ;;;
; G-FIJV ;Lockheed L-188A(F) Electra; Cargo ; 25 Sep 1998 ; 20 Apr 2001 ;G-FIJV Atlantic Airlines ;;;
; G-FIZU ;Lockheed L-188C(F) Electra; Cargo ; 23 Dec 1998 ; 22 Mar 1999 ;G-FIZU Channel Express ;;;
; G-LOFA ;Lockheed L-188C(F) Electra; Cargo ; 10 Feb 1994 ; 15 May 1998 ;G-LOFA Atlantic Cargo ;;;
; G-LOFB ;Lockheed L-188C(F) Electra; Cargo ; 28 Jun 1994 ; 20 Apr 2001 ;G-LOFB Atlantic Cargo ;;;
; G-LOFC ;Lockheed L-188A(F) Electra; Cargo ; 15 Jun 1995 ; 20 Apr 2001 ;G-LOFC Atlantic Cargo ;;;
; G-LOFD ;Lockheed L-188A(F) Electra; Cargo ; 12 Jun 1997 ; 20 Apr 2001 ;G-LOFD Atlantic Cargo ;;;
; G-LOFE ;Lockheed L-188C(F) Electra; Cargo ; 5 Jan 1999 ; 20 Apr 2001 ;G-LOFE Atlantic Airlines ;;;
; N360Q ;Lockheed L-188C(F) Electra; Cargo ; Nov 1993 ; Jun 1994 ;N360Q Hunting Cargo Airlines ;lsd ;;
