;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 7O-AFA ;Airbus A320-233; C12Y138 ; 27 Apr 2011 ;; Mukalla / المكلا ; 10.9 Years ;;
; 7O-AFB ;Airbus A320-233; C12Y138 ; 30 May 2011 ;; Mareb / مارب ; 10.9 Years ;;
; 7O-AFC ;Airbus A320-233;; 1 Nov 2018 ;; Socotra / سقطرى ; 18.5 Years ;;
; 7O-AFD ;Airbus A320-232;; 27 Jan 2021 ;; Seiyun / سَيْئُوْن ; 15.9 Years ;;
; 7O-AFE ;Airbus A330-202;; 4 Feb 2022 ;; Aden / عدن ; 14.3 Years ;;
