;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-JRU ;Airbus A320-214; Y180 ; 27 Apr 2006 ; 31 Oct 2006 ;EC-JRU Iberworld ;lsf Iberworld ;;
; G-MIDM ;Airbus A321-231; CY195 ; 25 Jun 2006 ; 31 Oct 2006 ;G-MIDM bmi British Midland ;lsf bmi British Midland ;;
; OM-BEX ;Boeing 737-382;; 27 Jun 2013 ; 30 Sep 2013 ;OM-BEX AirExplore ;lsf AirExplore ;;
; OM-AEX ;Boeing 737-4Y0; Y170 ; 30 May 2013 ; 2 Sep 2013 ;OM-AEX AirExplore ;lsf AirExplore ;;
; OM-DEX ;Boeing 737-46J;; 9 May 2013 ; 2 Sep 2013 ;OM-DEX AirExplore ;lsf AirExplore ;;
; EC-JHV ;Boeing 737-8FH(WL);; 1 Nov 2006 ; 16 Nov 2007 ;EC-JHV Futura ;lsf Futura ;;
; N738MA ;Boeing 737-8Q8(WL);; 26 Jun 2012 ; 8 Sep 2012 ;N738MA Miami Air International ;lsf Miami Air International ;;
; N739MA ;Boeing 737-8Q8(WL); Y189 ; 27 Jun 2012 ; 3 Sep 2012 ;N739MA Miami Air International ;lsf Miami Air International ;;
; PH-TFA ;Boeing 737-8K5(WL); Y180 ; 2 Nov 2007 ; 3 Oct 2013 ;PH-TFA Arke ;Ferdinand Fransen, lsd ;;
; PH-TFB ;Boeing 737-8K5(WL); Y180 ; 2 Mar 2009 ; 3 Oct 2013 ;PH-TFB Arke ;lsd ;;
; PH-TFC ;Boeing 737-8K5(WL); Y180 ; 26 Apr 2010 ; 3 Oct 2013 ;PH-TFC Arke ;lsd ;;
; PH-TFD ;Boeing 737-86N(WL); Y180 ; 29 Mar 2011 ; 3 Oct 2013 ;PH-TFD Arke ;lsd ;;
; PH-TFF ;Boeing 737-86N(WL); Y180 ; 19 Aug 2011 ; 3 Oct 2013 ;PH-TFF Arke ;lsd ;;
; EC-KQQ ;Boeing 737-96NER(WL);; 15 May 2008 ; 8 Sep 2008 ;N223MT GECAS ;lsf Futura ;;
; EC-KQR ;Boeing 737-96NER(WL);; 14 May 2008 ; 8 Sep 2008 ;N225MT GECAS ;lsf Futura ;;
; C-FLOX ;Boeing 757-2Y0;; 30 Apr 2009 ; 26 Oct 2009 ;C-FLOX Skyservice Airlines ;lsf Skyservice Airlines ;;
; PH-AHQ ;Boeing 767-383ER; W12Y253 ; 6 Apr 2005 ; 3 Oct 2013 ;PH-AHQ Arke ;;;
; PH-AHX ;Boeing 767-383ER; W12Y253 ; 6 Apr 2005 ; 3 Oct 2013 ;PH-AHX Arke ;;;
; PH-AHY ;Boeing 767-383ER; C12W95Y165 ; 15 Jun 2005 ; 26 Jan 2011 ;HS-BID Business Air ;lsf JL Baltic Lease Co Inc ;;
; PH-MCV ;Boeing 767-31AER;; 14 Oct 2007 ; 22 Jan 2008 ;PR-VAE Varig ;lsd ;;
; PH-OYE ;Boeing 767-304ER(WL); W31Y252 ; 3 Nov 2011 ; 3 Oct 2013 ;PH-OYE Arke ;;;
; PH-OYI ;Boeing 767-304ER(WL); W31Y252 ; 6 Oct 2010 ; 3 Oct 2013 ;PH-OYI Arke ;lsd ;;
; PH-OYJ ;Boeing 767-304ER(WL); W31Y252 ; 5 Apr 2011 ; 3 Oct 2013 ;PH-OYJ Arke ;lsd ;;
