;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZS-DHL ;ATR 42-312; Cargo ; 6 Oct 2000 ; Dec 2002 ;ZS-DHL DHL ;lsd ;;
; ZS-ORE ;ATR 42-300(F); Cargo ; 14 Nov 2000 ; 6 Jan 2003 ;ZS-ORE DHL ;lsd ;;
; ZS-OSN ;ATR 42-300;; 30 May 2001 ; 22 Apr 2002 ;PH-RAQ Trans Travel Airlines ;;;
; ZS-OVO ;Boeing 737-2A9C;; 23 Jan 2002 ;; Scrapped ;lsf Star Choice Trading Ltd ;;
