;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LY-COS ;Airbus A320-231; Y180 ; 6 Jun 2012 ; 21 Nov 2012 ;LY-COS Avion Express ;opby Avion Express ;;
; LY-VEY ;Airbus A320-212; Y180 ; 31 May 2012 ; 22 Dec 2012 ;LY-VEY Avion Express ;opby Avion Express ;;
; LZ-WOW ;Airbus A320-232; Y180 ; 1 Jun 2015 ; 26 Jan 2016 ;EI-EZG Ansett Worldwide (AWAS) ;lsf Air Via ;;
; TF-BRO ;Airbus A320-232; Y174 ; 16 Sep 2015 ; 25 Nov 2018 ;D-AAAF Avolon ;lsd ;;
; TF-SIS ;Airbus A320-232; Y174 ; 10 Sep 2015 ; 27 Nov 2018 ;D-AAAC Avolon ;lsd ;;
; TF-NEO ;Airbus A320-251N; W4Y174 ; 21 Apr 2017 ; 17 Mar 2019 ;VT-TNN Vistara ;lsd ;;
; TF-CAT ;Airbus A321-211(WL); W8Y200 ; 7 Feb 2018 ; 27 Mar 2019 ;C-GKFA Air Canada Rouge ;lsd ;;
; TF-DAD ;Airbus A321-211(WL); Y200 ; 18 Feb 2015 ; 9 Jan 2019 ;C-GHQI Air Canada Rouge ;Óðinn, lsd ;;
; TF-DOG ;Airbus A321-211(WL); W8Y200 ; 19 Apr 2018 ; 27 Mar 2019 ;C-GKFB Air Canada Rouge ;lsd ;;
; TF-GMA ;Airbus A321-211(WL); W8Y202 ; 9 May 2016 ; 27 Mar 2019 ;D-AIAI Condor ;lsd ;;
; TF-GPA ;Airbus A321-211(WL); W8Y202 ; 5 Aug 2016 ; 18 Mar 2019 ;OE-IIW Air Lease Corporation (ALC) ;lsd ;;
; TF-JOY ;Airbus A321-211(WL); W8Y202 ; 6 Dec 2016 ; 27 Mar 2019 ;C-GJTH Air Canada Rouge ;lsd ;;
; TF-KID ;Airbus A321-211; Y200 ; 12 Feb 2016 ; 6 Jan 2019 ;C-GHPD Air Canada Rouge ;lsd ;;
; TF-MOM ;Airbus A321-211(WL); Y200 ; 18 Feb 2015 ; 10 Jan 2019 ;C-GHQG Air Canada Rouge ;Freyja, Nordic Goddess of Love, lsd ;;
; TF-NOW ;Airbus A321-211(WL); W8Y200 ; 8 Jun 2017 ; 1 Aug 2019 ;EI-GOX Bocomm Leasing ;lsd ;;
; TF-PRO ;Airbus A321-211(WL); W8Y200 ; 12 May 2017 ; 1 Aug 2019 ;EI-GOL Bocomm Leasing ;lsd ;;
; TF-SON ;Airbus A321-211; Y200 ; 19 Feb 2016 ; 8 Jan 2019 ;C-GHPJ Air Canada Rouge ;lsd ;;
; TF-WIN ;Airbus A321-211(WL); W8Y200 ; 4 May 2017 ; 27 Mar 2019 ;C-GJTX Air Canada Rouge ;lsd ;;
; TF-DTR ;Airbus A321-253N; W8Y200 ; 26 Jun 2018 ; 27 Mar 2019 ;TC-OEE Onur Air ;lsd ;;
; TF-SKY ;Airbus A321-253N; W8Y200 ; 20 Jun 2017 ; 27 Mar 2019 ;TC-OED Onur Air ;lsd ;;
; TF-GAY ;Airbus A330-343; W21Y324 ; 7 Jun 2016 ; 22 Jan 2019 ;OE-IDU ICBC Leasing ;lsd ;;
; TF-LUV ;Airbus A330-343; W27Y318 ; 17 Oct 2016 ; 27 Nov 2018 ;OE-IIU Avolon ;lsd ;;
; TF-WOW ;Airbus A330-343; W27Y318 ; 11 Nov 2016 ; 27 Nov 2018 ;OE-IIV Avolon ;lsd ;;
