;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HL7635 ;Airbus A380-841; F12C66Y417 ; 8 Jun 2015 ; Parked ; 7.1 Years ;;;
; HL7640 ;Airbus A380-841; F12C66Y417 ; 25 Oct 2016 ; Parked, lsd ; 5.8 Years ;;;
; HL7641 ;Airbus A380-841; F12C66Y417 ; 22 Dec 2016 ; Parked, lsd ; 5.6 Years ;;;
; HL7413 ;Boeing 747-48E(BDSF); Cargo ; 1 Nov 1991 ;; 30.4 Years ;;;
; HL7415 ;Boeing 747-48E(BDSF); Cargo ; 3 Dec 1992 ;; 29.3 Years ;;;
; HL7417 ;Boeing 747-48E(BDSF); Cargo ; 3 Dec 1993 ;; 28.3 Years ;;;
; HL7419 ;Boeing 747-48EF; Cargo ; 4 Nov 1994 ;; 27.4 Years ;;;
; HL7420 ;Boeing 747-48EF; Cargo ; 27 Jun 1995 ;; 26.7 Years ;;;
; HL7421 ;Boeing 747-48E(BDSF); Cargo ; 16 Aug 1996 ;; 25.6 Years ;;;
; HL7423 ;Boeing 747-48E(BDSF); Cargo ; 30 May 1997 ;; 24.8 Years ;;;
; HL7428 ;Boeing 747-48E; F10C24Y364 ; 18 Jun 1999 ; Parked, lsd ; 23.8 Years ;;;
; HL7436 ;Boeing 747-48EF; Cargo ; 23 May 2002 ;lsd ; 19.8 Years ;;;
; HL7616 ;Boeing 747-446F; Cargo ; 17 Dec 2010 ;; 17.4 Years ;;;
; HL7618 ;Boeing 747-446(BDSF); Cargo ; 19 Aug 2012 ;lsd ; 29.8 Years ;;;
; HL7620 ;Boeing 747-419(BDSF); Cargo ; 28 Jun 2012 ;; 22.5 Years ;;;
; HL7506 ;Boeing 767-38E; Y290 ; 19 Dec 1996 ; Parked ; 25.2 Years ;;;
; HL7507 ;Boeing 767-38EF; Cargo ; 23 Aug 1996 ;; 25.7 Years ;;;
; HL7514 ;Boeing 767-38E; Y290 ; 22 Apr 1997 ; Parked ; 24.9 Years ;;;
; HL7515 ;Boeing 767-38E; C15Y235 ; 23 May 1997 ; Parked ; 24.9 Years ;;;
; HL7516 ;Boeing 767-38E; C15Y235 ; 17 Jul 1997 ;Star Alliance cs ; 24.6 Years ;;;
; HL7528 ;Boeing 767-38E; C15Y235 ; 30 Sep 1999 ;; 24 Years ;;;
; HL7700 ;Boeing 777-28EER; C22Y278 ; 24 May 2002 ; Parked ; 19.8 Years ;;;
; HL7732 ;Boeing 777-28EER; C22Y278 ; 27 May 2004 ; Parked, Star Alliance cs ; 17.8 Years ;;;
; HL7739 ;Boeing 777-28EER; C22Y278 ; 4 Aug 2005 ; Parked ; 16.6 Years ;;;
; HL7755 ;Boeing 777-28EER; C24Y278 ; 28 Jun 2007 ; Parked ; 14.7 Years ;;;
; HL7756 ;Boeing 777-28EER; C24Y278 ; 28 Aug 2007 ; Parked ; 14.5 Years ;;;
; HL7775 ;Boeing 777-28EER; C24Y278 ; 25 Nov 2008 ; Parked ; 13.3 Years ;;;
; HL7791 ;Boeing 777-28EER; C24Y278 ; 29 Mar 2010 ; Parked ; 12 Years ;;;
; HL8254 ;Boeing 777-28EER; C24Y278 ; 18 Jul 2012 ; Parked ; 9.7 Years ;;;
; HL8284 ;Boeing 777-28EER; C24Y278 ; 26 Jul 2013 ; Parked ; 8.6 Years ;;;
