;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N13614 ;McDonnell Douglas DC-9-14;; 18 Oct 1968 ; 24 Jan 1971 ;OH-LYA Finnair ;lsf McDonnell Douglas ;;
; N13699 ;McDonnell Douglas DC-9-14;; 16 Feb 1970 ; 11 Mar 1971 ;OH-LYC Finnair ;lsf McDonnell Douglas ;;
; N15335 ;McDonnell Douglas DC-9-14;; 25 Nov 1969 ; 6 Apr 1971 ;OH-LYD Finnair ;lsf McDonnell Douglas ;;
; N1792U ;McDonnell Douglas DC-9-14;; 22 Dec 1969 ; 13 Feb 1971 ;OH-LYB Finnair ;lsf McDonnell Douglas ;;
; N3301L ;McDonnell Douglas DC-9-14;; 24 Sep 1973 ; 23 Mar 1974 ;EC-CGY Spantax ;lsf Delta Air Lines ;;
; N3302L ;McDonnell Douglas DC-9-14;; 26 Jul 1973 ; 1 Jul 1979 ;N3302L Republic Airlines ;;;
; N3303L ;McDonnell Douglas DC-9-14;; 20 Feb 1973 ; 1 Jul 1979 ;N3303L Republic Airlines ;972 ;;
; N3304L ;McDonnell Douglas DC-9-14;; 28 Mar 1973 ; 23 Feb 1974 ;EC-CGZ Spantax ;lsf Delta Air Lines ;;
; N3306L ;McDonnell Douglas DC-9-14;; 29 May 1973 ; 1 Jul 1979 ;N3306L Republic Airlines ;974 ;;
; N3307L ;McDonnell Douglas DC-9-14;; 28 Feb 1973 ; 11 Jan 1974 ;I-SARJ Alisarda ;975, lsf Delta Air Lines ;;
; N3308L ;McDonnell Douglas DC-9-14;; 4 May 1975 ; 1 Jul 1979 ;N3308L Republic Airlines ;976 ;;
; N3309L ;McDonnell Douglas DC-9-14;; 16 May 1973 ; 1 Jul 1979 ;N3309L Republic Airlines ;977 ;;
; N3310L ;McDonnell Douglas DC-9-14;; 17 Aug 1973 ; 1 Jul 1979 ;N3310L Republic Airlines ;978 ;;
; N3311L ;McDonnell Douglas DC-9-14;; 24 Oct 1973 ; 11 Jan 1974 ;I-SARV Alisarda ;979, lsf Delta Air Lines ;;
; N3312L ;McDonnell Douglas DC-9-14;; 12 Jul 1973 ; 1 Jul 1979 ;N3312L Republic Airlines ;980 ;;
; N3313L ;McDonnell Douglas DC-9-14;; 30 Aug 1973 ; 1 Jul 1979 ;N3313L Republic Airlines ;981 ;;
; N3314L ;McDonnell Douglas DC-9-14;; 15 Jun 1973 ; 1 Jul 1979 ;N3314L Republic Airlines ;982 ;;
; N48075 ;McDonnell Douglas DC-9-15;; 15 Jun 1978 ; 1 Jul 1979 ;N48075 Republic Airlines ;911 ;;
; N8903E ;McDonnell Douglas DC-9-14;; 24 Oct 1970 ; 1 Jul 1979 ;N8903E Republic Airlines ;960 ;;
; N8904E ;McDonnell Douglas DC-9-14;; 26 Feb 1971 ; 1 Jul 1979 ;N8904E Republic Airlines ;964 ;;
; N8905E ;McDonnell Douglas DC-9-14;; 2 Dec 1970 ; 1 Jul 1979 ;N8905E Republic Airlines ;961 ;;
; N8906E ;McDonnell Douglas DC-9-14;; 12 Feb 1971 ; 1 Jul 1979 ;N8906E Republic Airlines ;963 ;;
; N8907E ;McDonnell Douglas DC-9-14;; 19 Jan 1971 ; 1 Jul 1979 ;N8907E Republic Airlines ;962 ;;
; N8910 ;McDonnell Douglas DC-9-15RC;; 24 Jun 1972 ; 31 Aug 1972 ;N8910 Continental Air Lines ;lsf Continental Air Lines ;;
; N9102 ;McDonnell Douglas DC-9-14;; 1 Dec 1974 ; 30 May 1976 ;N9102 Hughes Airwest ;lsf Hughes Airwest ;;
; N9107 ;McDonnell Douglas DC-9-14;; 26 Feb 1970 ; 5 Oct 1971 ;OH-LYG Finnair ;lsf McDonnell Douglas ;;
; N91S ;McDonnell Douglas DC-9-15;; 28 Feb 1969 ; 1 Jul 1979 ;N91S Republic Airlines ;901 ;;
; N92S ;McDonnell Douglas DC-9-15;; 9 Jun 1967 ; 1 Jul 1979 ;N92S Republic Airlines ;902 ;;
; N9357 ;McDonnell Douglas DC-9-15RC;; 8 May 1978 ; 1 Jul 1979 ;N9357 Republic Airlines ;912 ;;
; N93S ;McDonnell Douglas DC-9-15;; 28 Jul 1967 ; 1 Jul 1979 ;N93S Republic Airlines ;903 ;;
; N946L ;McDonnell Douglas DC-9-14;; 27 Feb 1970 ; 24 Jul 1971 ;OH-LYE Finnair ;lsf McDonnell Douglas ;;
; N94S ;McDonnell Douglas DC-9-15;; 9 Feb 1968 ; 1 Jul 1979 ;N94S Republic Airlines ;904 ;;
; N95S ;McDonnell Douglas DC-9-15;; 9 Feb 1968 ; 1 Jul 1979 ;N95S Republic Airlines ;905 ;;
; N969Z ;McDonnell Douglas DC-9-15;; 10 Sep 1977 ; 1 Jun 1978 ;N969Z Ozark Airlines ;lsf Ozark Airlines ;;
; N96S ;McDonnell Douglas DC-9-15;; 17 Jun 1968 ; 1 Jul 1979 ;N96S Republic Airlines ;906 ;;
; N1332U ;McDonnell Douglas DC-9-31;; 16 Sep 1975 ; 1 Jul 1979 ;N1332U Republic Airlines ;935, lsf Hawaiian Airlines ;;
; N1334U ;McDonnell Douglas DC-9-31;; 29 Jun 1971 ; 1 Jul 1979 ;N1334U Republic Airlines ;933 ;;
; N1335U ;McDonnell Douglas DC-9-31;; 29 Jun 1971 ; 4 Apr 1977 ; Written Off ;;;
; N1798U ;McDonnell Douglas DC-9-31;; 20 Jul 1976 ; 1 Jul 1979 ;N1798U Republic Airlines ;938 ;;
; N1799U ;McDonnell Douglas DC-9-31;; 13 Nov 1975 ; 1 Jul 1979 ;N1799U Republic Airlines ;936, lsf Greyhound Leasing & Financial Corp ;;
; N59T ;McDonnell Douglas DC-9-32CF;; 1978 ; 1 Jul 1979 ;N59T Republic Airlines ;939 ;;
