;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-RUD ;ATR 72-201; Y68 ; Sep 2009 ; Mar 2010 ;OY-RUD Danish Air Transport (DAT) ;opby Danish Air Transport (DAT) ;;
; SE-MCA ;ATR 72-201;; 28 Feb 2011 ; Jan 2012 ;LY-MCA DOT LT ;lsf Golden Air ;;
; SE-MDH ;ATR 72-500 (72-212A); Y72 ; 30 Aug 2010 ; 1 Jan 2013 ;SE-MDH Braathens Regional Airways ;opby Golden Air ;;
; SE-MDI ;ATR 72-500 (72-212A); Y72 ; Nov 2010 ; 1 Jan 2013 ;SE-MDI Braathens Regional Airways ;opby Golden Air ;;
; OH-BLG ;Boeing 717-2CM; CY115 ; 3 Oct 2010 ; 22 Dec 2014 ;EC-MEZ Volotea Airlines ;Sinen Virta / Blue Flow ;;
; OH-BLH ;Boeing 717-2CM; CY115 ; 6 Jan 2011 ; 20 Dec 2014 ;EC-MFJ Volotea Airlines ;Suven lähde / Summer Spring ;;
; OH-BLI ;Boeing 717-2CM; CY115 ; 10 Nov 2010 ; 27 May 2015 ;EC-MGS Volotea Airlines ;Taivaan Puro / Sky Trickle ;;
; OH-BLJ ;Boeing 717-23S; CY115 ; 29 Aug 2010 ; 24 Oct 2015 ;N988DN Delta Air Lines ;Sateen Helmi / Pearl Mist, lsd ;;
; OH-BLM ;Boeing 717-23S; CY115 ; 2 Aug 2010 ; 26 Feb 2015 ;EC-MGT Volotea Airlines ;Kevätsade / Spring Rain ;;
; OH-BLN ;Boeing 717-2K9; CY115 ; 19 Dec 2010 ; 31 Oct 2015 ;VH-YQX National Jet Systems ;lsd, Star Alliance cs ;;
; OH-BLO ;Boeing 717-2K9; CY115 ; May 2011 ; 23 Oct 2015 ;VH-YQY National Jet Systems ;Metsälampi / Forest Pond, lsd ;;
; OH-BLP ;Boeing 717-23S; CY115 ; 7 Jan 2011 ; 30 Oct 2015 ;N987DN Delta Air Lines ;lsd, Star Alliance cs ;;
; OH-BLQ ;Boeing 717-23S; CY115 ; 18 Apr 2011 ; 30 Oct 2015 ;N989DN Delta Air Lines ;Aaltojen Leikki / Play of Waves, lsd ;;
; OH-SAM ;British Aerospace Avro RJ100;; 1 Jan 2004 ; 19 Apr 2008 ;A9C-AWL Bahrain Defence Force ;;;
; OH-SAN ;British Aerospace Avro RJ100;; 1 Jan 2004 ; 6 May 2009 ;A6-AAB Presidential Flight ;;;
; OH-SAH ;British Aerospace Avro RJ85; CY79 ; 1 Jan 2004 ; 7 Dec 2007 ;G-LCYB BAE Systems Asset Management ;Suur-Saimaa, lsd ;;
; OH-SAI ;British Aerospace Avro RJ85;; 1 Jan 2004 ; 24 Apr 2008 ;G-LCYC BAE Systems Asset Management ;Pihlajavesi ;;
; OH-SAJ ;British Aerospace Avro RJ85; Y84 ; 1 Jan 2004 ; 2 Sep 2011 ;G-CHRZ Falko Regional Aircraft ;Pyhäselkä, lsf Steven Ltd ;;
; OH-SAK ;British Aerospace Avro RJ85; Y84 ; 1 Jan 2004 ; 31 Aug 2011 ;G-CHSF Falko Regional Aircraft ;Näsijärvi, lsf Steven Ltd ;;
; OH-SAL ;British Aerospace Avro RJ85; Y84 ; 1 Jan 2004 ; 31 Aug 2011 ;SE-DJR Malmö Aviation ;Orivesi, lsf Steven Ltd ;;
; OH-SAO ;British Aerospace Avro RJ85; Y84 ; 1 Jan 2004 ; 31 Aug 2011 ;ZS-SYP Airlink ;Oulunjärvi, lsf Lorraine Ltd ;;
; OH-SAP ;British Aerospace Avro RJ85; Y84 ; 1 Jan 2004 ; 2 Sep 2011 ;ZS-SYO Airlink ;Pielinen, lsf Lorraine Ltd ;;
