;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA01RK ;Boeing 737-8Q3(WL); C20Y145 ; 20 Jan 2016 ;; 6.2 Years ;;
; JA02RK ;Boeing 737-8Q3(WL); C20Y145 ; 25 Jul 2016 ; Parked ; 5.6 Years ;;
; JA03RK ;Boeing 737-8Q3(WL); C20Y145 ; 19 Jan 2017 ;; 5.1 Years ;;
; JA04RK ;Boeing 737-8Q3(WL); C20Y145 ; 24 May 2017 ;; 4.8 Years ;;
; JA05RK ;Boeing 737-8Q3(WL); C20Y145 ; 12 Sep 2017 ;Jinbei Jet cs ; 4.5 Years ;;
; JA06RK ;Boeing 737-8Q3(WL); C20Y145 ; 20 Dec 2017 ;Sakura Jimbei cs ; 4.2 Years ;;
; JA07RK ;Boeing 737-8Q3(WL); C20Y145 ; 22 Mar 2018 ;Thanks Namie / Amuro Jet cs ; 4 Years ;;
; JA08RK ;Boeing 737-8Q3(WL); C20Y145 ; 21 May 2018 ;; 3.8 Years ;;
; JA09RK ;Boeing 737-8Q3(WL); C20Y145 ; 13 Sep 2018 ;; 3.5 Years ;;
; JA10RK ;Boeing 737-8Q3(WL); C20Y145 ; 16 Oct 2018 ;; 3.4 Years ;;
; JA11RK ;Boeing 737-8Q3(WL); C20Y145 ; 17 Dec 2018 ;World Natural Heritage cs ; 3.2 Years ;;
; JA12RK ;Boeing 737-8Q3(WL); C20Y145 ; 22 Jan 2019 ;; 3.2 Years ;;
; JA350J ;Boeing 737-846(WL); C20Y145 ; 20 Jan 2020 ;lsd ; 8.5 Years ;;
