;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-DRFC ;ATR 42-300; Y46 ; 29 Oct 2004 ; May 2005 ;G-DRFC Air Atlantique ;lsf Air Atlantique, Caribbean cs ;;
; G-CLHA ;British Aerospace 146-200; CY80 ; 1 Feb 2001 ; Dec 2001 ;G-CLHA Lufthansa ;;;
; G-CLHB ;British Aerospace 146-200A; CY80 ; 1 Feb 2001 ; 8 Feb 2002 ;G-CLHB Lufthansa ;lsd ;;
; G-CLHC ;British Aerospace 146-200; CY80 ; 1 Feb 2001 ; 8 Feb 2002 ;G-CLHC Lufthansa ;lsd ;;
; G-CLHD ;British Aerospace 146-200A; CY80 ; 1 Feb 2001 ; Mar 2002 ;G-CLHD Lufthansa ;;;
; G-CLHE ;British Aerospace 146-200A; CY80 ; 1 Feb 2001 ; 13 Mar 2002 ;G-CLHE Lufthansa ;lsf Atlantic Airways ;;
; G-RJXJ ;Embraer ERJ-135ER; Y37 ; 23 Jul 2001 ; 19 Oct 2018 ;G-SAJB Loganair ;;;
; G-RJXK ;Embraer ERJ-135ER; Y37 ; 13 Sep 2001 ; 22 Mar 2019 ;G-RJXK Loganair ;;;
; G-RJXL ;Embraer ERJ-135ER; Y37 ; 20 Dec 2004 ; 22 Mar 2019 ;G-RJXL Loganair ;;;
; G-RJXP ;Embraer ERJ-135ER; Y37 ; 22 Sep 2008 ; 16 Feb 2019 ;G-SAJR Loganair ;;;
; SE-RAA ;Embraer ERJ-135ER; Y37 ; Oct 2003 ; Apr 2004 ;SE-RAA City Airline ;lsf City Airline ;;
; SE-RAB ;Embraer ERJ-135LR; Y37 ; 27 Aug 2001 ; 4 Nov 2001 ;SE-RAB City Airline ;lsf City Airline ;;
; CS-TPJ ;Embraer ERJ-145EP; Y49 ; 6 Jun 2003 ; 31 Mar 2004 ;CS-TPJ Portugália ;lsf Portugália ;;
; G-CKAF ;Embraer ERJ-145EP; Y49 ; 25 May 2017 ; 11 Apr 2019 ; Stored ;lsf HOP! ;;
; G-CKAG ;Embraer ERJ-145EP; Y50 ; 3 Jul 2017 ; 11 Apr 2019 ; Stored ;lsf HOP! ;;
; G-EMBI ;Embraer ERJ-145EU; Y49 ; 23 Jun 2009 ; 8 Mar 2019 ;G-SAJG Loganair ;lsd ;;
; G-EMBJ ;Embraer ERJ-145EU; Y49 ; 23 Jul 2009 ; 8 Mar 2019 ;G-SAJH Loganair ;lsd ;;
; G-EMBN ;Embraer ERJ-145EP; Y49 ; 27 Oct 2008 ; 16 Feb 2019 ;G-SAJI Loganair ;lsd ;;
; G-EMBP ;Embraer ERJ-145EU; Y49 ; 3 Feb 2011 ; 24 Apr 2012 ;G-EMBP Eastern Airways ;lsd ;;
; G-RJXA ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 22 Mar 2019 ;G-RJXA Loganair ;;;
; G-RJXB ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 22 Mar 2019 ;G-RJXB Loganair ;;;
; G-RJXC ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 16 Feb 2019 ;G-RJXC Loganair ;;;
; G-RJXD ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 15 Feb 2019 ;G-RJXD Loganair ;;;
; G-RJXE ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 22 Feb 2019 ;G-RJXE Loganair ;;;
; G-RJXF ;Embraer ERJ-145EP; Y49 ; 1 Feb 2001 ; 17 Dec 2018 ;G-SAJC Loganair ;;;
; G-RJXG ;Embraer ERJ-145EP; Y49 ; 20 Feb 2002 ; 9 Apr 2019 ;G-RJXG Loganair ;;;
; G-RJXH ;Embraer ERJ-145EP; Y49 ; 1 Jun 2001 ; 14 Feb 2019 ;G-RJXH Loganair ;;;
; G-RJXI ;Embraer ERJ-145EP; Y49 ; 8 Jan 2019 ; 15 Feb 2019 ;G-RJXI Loganair ;;;
; G-RJXM ;Embraer ERJ-145MP; Y49 ; 23 Dec 2005 ; 15 Feb 2019 ;G-RJXM Loganair ;;;
; G-RJXN ;Embraer ERJ-145MP; Y49 ; 19 Oct 2006 ; 2 Oct 2009 ;EI-EHW ECC Leasing Company ;lsd ;;
; G-RJXO ;Embraer ERJ-145MP; Y49 ; 31 Oct 2006 ; 16 Oct 2009 ;G-RJXO ECC Leasing Company ;lsd ;;
; G-RJXR ;Embraer ERJ-145EP; Y49 ; 25 Apr 2008 ; 22 May 2018 ;SE-DZA Aero4M ;lsd ;;
; G-GNTD ;Saab 340A(QC); Y33 / Cargo ; 1 Feb 2001 ; 19 Mar 2001 ;G-GNTD Saab Aircraft Leasing ;;;
; G-GNTG ;Saab 340A; Y33 ; 1 Feb 2001 ; 23 Apr 2001 ;G-GNTG Aurigny Air Services ;;;
; G-GNTH ;Saab 340B; Y34 ; 1 Feb 2001 ; Aug 2001 ;G-LGND Loganair ;lsd ;;
; G-GNTI ;Saab 340B; Y34 ; 1 Feb 2001 ; 31 Aug 2001 ;G-LGNE Loganair ;lsd ;;
; G-GNTJ ;Saab 340B; Y34 ; 1 Feb 2001 ; 15 Sep 2001 ;N192JE WFBN Wells Fargo Bank Northwest ;lsf Swedish Aircraft Two KB ;;
