;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-GTDP ;Airbus A320-214;; 3 May 2009 ; 15 Oct 2009 ;C-GTDP Skyservice Airlines ;lsf Skyservice Airlines ;;
; F-GKHK ;Airbus A320-212;; 27 Mar 2009 ; 21 Jun 2013 ;N340AT AeroTurbine ;lsd ;;
; F-GRSD ;Airbus A320-214; Y180 ; 23 Nov 2006 ; 7 Mar 2008 ;OO-TCP Thomas Cook Airlines Belgium ;lsd ;;
; F-GRSE ;Airbus A320-214;; 23 Nov 2006 ; 11 Apr 2008 ;HC-CGJ TAME ;lsd ;;
; F-GRSI ;Airbus A320-214; Y180 ; 23 Nov 2006 ; 5 May 2011 ;SP-IAC Yes Airways ;lsd ;;
; F-GTHL ;Airbus A320-212;; 3 Jun 2009 ; 23 Oct 2011 ;F-WTHL Macquarie AirFinance ;lsd ;;
; F-HDCE ;Airbus A320-211; Y180 ; 5 Feb 2008 ; Oct 2008 ;YL-LCE Travel Service ;lsf SmartLynx ;;
; SX-SMU ;Airbus A320-231; Y180 ; 30 Mar 2010 ; 2 Oct 2010 ;SX-SMU Viking Hellas ;lsf Viking Hellas ;;
; C-GGTS ;Airbus A330-243; C12Y333 ; 21 Dec 2013 ; 7 May 2014 ;C-GGTS Air Transat ;lsf Air Transat ;;
; C-GPTS ;Airbus A330-243; C20Y343 ; 26 Dec 2009 ; 9 Oct 2010 ;C-GPTS Garuda Indonesia ;lsf Air Transat ;;
; C-GTSN ;Airbus A330-243; C21Y321 ; 16 Dec 2011 ; 1 May 2012 ;C-GTSN Air Transat ;lsf Air Transat ;;
; C-GTSR ;Airbus A330-243; C12Y333 ; 12 Dec 2014 ; 8 May 2015 ;C-GTSR Air Transat ;lsf Air Transat ;;
; CS-TFZ ;Airbus A330-243;; 1 Jul 2010 ; 1 Sep 2010 ;CS-TFZ Hi Fly ;lsf Hi Fly ;;
; CS-TQP ;Airbus A330-202; C31Y267 ; 19 Jun 2019 ; 8 Sep 2019 ;CS-TQP Hi Fly ;lsf Hi Fly ;;
; F-GRSQ ;Airbus A330-243; C21Y343 ; 6 Nov 2014 ; 30 Sep 2019 ;TC-OCV Onur Air ;lsd ;;
; F-GSEU ;Airbus A330-243; C21Y343 ; 27 Nov 2012 ; 30 Sep 2019 ;F-WTAG Carlyle Aviation Partners ;lsd ;;
; F-HXXL ;Airbus A330-243;; 16 Jun 2017 ; 29 Sep 2019 ; Stored ;lsd ;;
; C-GTSD ;Airbus A330-343; C12Y334 ; 14 Dec 2016 ; 2 May 2017 ;C-GTSD Air Transat ;lsf Air Transat ;;
; CS-TRH ;Airbus A330-343; Y388 ; 16 Dec 2011 ; 30 Apr 2012 ;CS-TRH Orbest ;lsf Orbest ;;
; CS-TRI ;Airbus A330-322; Y387 ; 8 May 2015 ; 8 Sep 2015 ;CS-TRI Hi Fly ;lsf Hi Fly ;;
; EC-JHP ;Airbus A330-343; Y388 ; 31 Jan 2010 ; 2 May 2010 ;EC-JHP Iberworld ;lsf Iberworld ;;
; EC-LEQ ;Airbus A330-343; Y388 ; 16 Mar 2012 ; 11 Sep 2012 ;EC-LEQ Orbest Orizonia ;lsf Orbest Orizonia ;;
; F-HXLF ;Airbus A330-303;; 6 Nov 2014 ; 21 Sep 2019 ;VP-BUI Nordwind Airlines ;lsd ;;
; CS-TQZ ;Airbus A340-313;; 18 Jul 2014 ; 2 Sep 2014 ;CS-TQZ Hi Fly ;lsf Hi Fly ;;
; D-AXLE ;Boeing 737-8Q8(WL); Y189 ; Jul 2007 ; 28 Oct 2007 ;D-AXLE Gulf Air ;lsf XL Airways Germany ;;
; F-HAXL ;Boeing 737-8Q8(WL); Y189 ; 12 Sep 2008 ; 5 Feb 2016 ;HL8067 T'Way Air ;lsd ;;
; F-HJER ;Boeing 737-86N(WL); Y189 ; 8 Jun 2011 ; 9 Feb 2014 ;TC-SBV SunExpress ;lsd ;;
; F-HJUL ;Boeing 737-8Q8(WL); Y189 ; 9 Nov 2015 ; 13 Dec 2016 ;HL8086 T'Way Air ;lsd ;;
; OK-TVB ;Boeing 737-8CX(WL); Y186 ; 9 Apr 2010 ; 3 May 2010 ;OK-TVB Travel Service ;lsf Travel Service ;;
; SE-RHX ;Boeing 737-86N(WL); Y189 ; 31 May 2010 ; 14 Oct 2010 ;SE-RHX Viking Airlines ;lsf Viking Airlines ;;
