;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-2223 ;Airbus A319-111;; 26 Feb 2002 ; 13 Sep 2003 ;B-2223 Air China ;lsd ;;
; B-2225 ;Airbus A319-111;; 23 Jan 2002 ; 13 Sep 2003 ;B-2225 Air China ;lsd ;;
; B-2339 ;Airbus A319-111; C8Y120 ; 28 Jun 2002 ; 13 Sep 2003 ;B-2339 Air China ;lsd ;;
; B-2210 ;Airbus A320-214;; 15 Sep 2000 ; 13 Sep 2003 ;B-2210 Air China ;;;
; B-2354 ;Airbus A320-214;; 29 Aug 1997 ; Mar 2004 ;B-2354 Air China ;lsd ;;
; B-2355 ;Airbus A320-214;; 16 Oct 1997 ; 13 Sep 2003 ;B-2355 Air China ;lsd ;;
; B-2376 ;Airbus A320-214;; 5 Oct 1998 ; 13 Sep 2003 ;B-2376 Air China ;;;
; B-2377 ;Airbus A320-214;; 10 Dec 1998 ; Jan 2004 ;B-2377 Air China ;;;
; B-3351 ;De Havilland Canada DHC-8-301 Dash 8; Y54 ; 5 Jul 1989 ; 21 Feb 2002 ;N116TY CIT Leasing Corporation ;;;
; B-3352 ;De Havilland Canada DHC-8-301 Dash 8; Y54 ; 30 Mar 1990 ; 15 Feb 2002 ;N194TY CIT Leasing Corporation ;;;
; B-3353 ;De Havilland Canada DHC-8-301 Dash 8; Y54 ; 25 Jul 1992 ; 15 Feb 2002 ;N108TY CIT Leasing Corporation ;lsd ;;
