;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-ABD ;Airbus A300B4-622R;; Apr 2000 ; 6 May 2001 ;TC-ABD Onur Air ;lsd ;;
; TC-ABE ;Airbus A300B4-622R;; Apr 2001 ; 15 May 2002 ;N613AN Ansett Worldwide (AWAS) ;lsd ;;
; TC-ABF ;Airbus A300B4-622R;; 12 Jun 2001 ; 15 May 2002 ;N633AN Ansett Worldwide (AWAS) ;lsd ;;
; SU-BDG ;Airbus A300B4-203;; Jun 1994 ; Sep 1994 ;SU-BDG EgyptAir ;lsf EgyptAir ;;
; TC-ALG ;Airbus A300B4-203;; 27 Apr 1996 ; 4 Jun 1997 ;N865PA Pan American Airways ;;;
; TC-ALN ;Airbus A300B4-103;; 27 May 1994 ;; Scrapped ;;;
; TC-ALP ;Airbus A300B4-203;; 8 Apr 1995 ; 17 May 1996 ; Written Off ;;;
; TC-ALR ;Airbus A300B4-203;; 15 Jul 1995 ; 11 Dec 1998 ;N72987 EAL ;Mert ;;
; TC-ALS ;Airbus A300B4-103;; 30 Jan 1996 ;; Scrapped ;;;
; TC-ALU ;Airbus A300B4-203;; 20 Apr 1998 ; 2 Nov 1998 ;N821SC FSBU First Security Bank of Utah ;;;
; TC-ALV ;Airbus A300B4-203;; 1 Oct 1999 ; 18 Oct 1999 ;N229KW FSBU First Security Bank of Utah ;;;
; EI-TLT ;Airbus A320-231;; Jul 1999 ; Oct 1999 ;EI-TLT TransAer Cologne ;lsf TransAer International Airlines ;;
; TC-ABG ;Airbus A320-212;; 21 Jun 2002 ; Dec 2002 ;TC-OAC Onur Air ;;;
; TC-ABH ;Airbus A320-212;; 26 Jul 2002 ; Dec 2002 ;TC-OAD Onur Air ;lsd ;;
; TC-ABB ;Airbus A321-131;; 9 May 1999 ; 22 Mar 2001 ;N291LF ILFC ;lsd ;;
; TC-ABC ;Airbus A321-131;; 30 Jun 1999 ; 1 Dec 1999 ;OO-CPS Brussels International Airlines ;lsd ;;
; TC-ALL ;Airbus A321-131;; 29 Apr 1997 ; 22 Mar 2001 ;N225LF ILFC ;lsd ;;
; TC-ALO ;Airbus A321-131;; 15 Apr 1997 ; 23 Mar 2001 ;N511LF ILFC ;lsd ;;
; YR-JBB ;BAC 1-11-528FL One-Eleven;; 15 May 1994 ; Jul 1994 ;YR-JBB Jaro International ;lsf Jaro International ;;
; EZ-A001 ;Boeing 737-341;; 29 Jun 1998 ; 18 Sep 1998 ;EZ-A001 Turkmenistan Airlines ;lsf Turkmenistan Airlines ;;
; TC-AFZ ;Boeing 737-4Y0;; 10 Nov 1998 ; 12 Sep 1999 ;TC-AFZ Air Algérie ;lsf Pegasus ;;
; EZ-A012 ;Boeing 757-22K;; 25 Jun 1998 ; 18 Sep 1998 ;EZ-A012 Turkmenistan Airlines ;lsf Turkmenistan Airlines ;;
