;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VT-EDV ;Airbus A300B2-101;; 31 Oct 1976 ; 15 Nov 1993 ; Written Off ;;;
; VT-EDW ;Airbus A300B2-101;; 29 Nov 1976 ; Mar 2003 ; Scrapped ;;;
; VT-EDX ;Airbus A300B2-101; C33Y215 ; 29 Dec 1976 ;; Scrapped ;;;
; VT-EDY ;Airbus A300B2-101; C33Y215 ; 11 May 1978 ;; Scrapped ;;;
; VT-EDZ ;Airbus A300B2-101;; 8 Jun 1978 ;; Scrapped ;;;
; VT-EFV ;Airbus A300B2-101; C33Y215 ; 25 Oct 1979 ; Jun 2003 ; Scrapped ;;;
; VT-EFW ;Airbus A300B2-101; C33Y215 ; 18 Jul 1980 ; 8 Mar 2002 ; Partially Preserved ;;;
; VT-EFX ;Airbus A300B2-101;; 7 Aug 1980 ;; Scrapped ;;;
; VT-ELV ;Airbus A300B2-1C;; 22 Aug 1986 ; 29 Sep 1986 ; Written Off ;;;
; VT-ELW ;Airbus A300B2-1C;; 22 Aug 1986 ;; Scrapped ;;;
; VT-EHC ;Airbus A300B4-203;; 24 May 1982 ;; Scrapped ;;;
; VT-EHD ;Airbus A300B4-203;; 27 May 1982 ;; Scrapped ;;;
; VT-EVC ;Airbus A300B4-203;; 15 Jun 1998 ;; Scrapped ;lsd ;;
; VT-EVD ;Airbus A300B4-203;; 15 May 1998 ;; Scrapped ;;;
; VT-SCA ;Airbus A319-112; Y144 ; 28 Nov 2005 ; 24 Aug 2007 ;VT-SCA Air India ;lsd, opby NACIL ;;
; VT-SCB ;Airbus A319-112; Y144 ; 1 Dec 2005 ; 24 Aug 2007 ;VT-SCB Air India ;lsd, opby NACIL ;;
; VT-SCC ;Airbus A319-112; Y144 ; 5 Dec 2005 ; 24 Aug 2007 ;VT-SCC Air India ;lsd, opby NACIL ;;
; VT-SCD ;Airbus A319-112; Y144 ; 24 Apr 2006 ; 24 Aug 2007 ;VT-SCD Air India ;lsd, opby NACIL ;;
; VT-SCE ;Airbus A319-112; Y144 ; 20 Apr 2006 ; 24 Aug 2007 ;VT-SCE Air India ;lsd, opby NACIL ;;
; VT-SCF ;Airbus A319-112; C8Y114 ; 17 Oct 2006 ; 24 Aug 2007 ;VT-SCF Air India ;opby NACIL ;;
; VT-EPB ;Airbus A320-231; C20Y126 ; 21 Jun 1989 ; 24 Aug 2007 ;VT-EPB Air India ;;;
; VT-EPC ;Airbus A320-231; C20Y126 ; 3 Jul 1989 ; 24 Aug 2007 ;VT-EPC Air India ;;;
; VT-EPD ;Airbus A320-231; C20Y126 ; 27 Jun 1989 ; 24 Aug 2007 ;VT-EPD Air India ;;;
; VT-EPE ;Airbus A320-231; C20Y126 ; 7 Jul 1989 ; 24 Aug 2007 ;VT-EPE Air India ;;;
; VT-EPF ;Airbus A320-231; C20Y126 ; 18 Jul 1989 ; 24 Aug 2007 ;VT-EPF Air India ;;;
; VT-EPG ;Airbus A320-231; C20Y126 ; 7 Aug 1989 ; 24 Aug 2007 ;VT-EPG Air India ;;;
; VT-EPH ;Airbus A320-231; C20Y126 ; 8 Sep 1989 ; 24 Aug 2007 ;VT-EPH Air India ;;;
; VT-EPI ;Airbus A320-231; C20Y126 ; 14 Sep 1989 ; 24 Aug 2007 ;VT-EPI Air India ;;;
; VT-EPJ ;Airbus A320-231; C20Y126 ; 13 Oct 1989 ; 24 Aug 2007 ;VT-EPJ Air India ;;;
; VT-EPK ;Airbus A320-231; C20Y126 ; 27 Sep 1989 ; 24 Aug 2007 ;VT-EPK Air India ;;;
; VT-EPL ;Airbus A320-231; C20Y126 ; 5 Oct 1990 ; 24 Aug 2007 ;VT-EPL Air India ;;;
; VT-EPM ;Airbus A320-231; C20Y126 ; 27 Nov 1989 ; 24 Aug 2007 ;VT-EPM Air India ;;;
