;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PR-MHQ ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 14.4 Years ;;;
; PR-MHR ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 14.3 Years ;;;
; PR-MHU ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 14.1 Years ;;;
; PR-MHX ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 13.6 Years ;;;
; PR-MHZ ;Airbus A320-214; Y180 ; 5 May 2016 ;; 13.4 Years ;;;
; PR-MYA ;Airbus A320-214; Y180 ; 5 May 2016 ;; 13.4 Years ;;;
; PR-MYH ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 11.4 Years ;;;
; PR-MYI ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 11.5 Years ;;;
; PR-MYJ ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 11.4 Years ;;;
; PR-MYK ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 11.2 Years ;;;
; PR-MYN ;Airbus A320-214; Y174 ; 30 Apr 2021 ;; 10.3 Years ;;;
; PR-MYO ;Airbus A320-214; Y174 ; 30 Apr 2021 ;; 10.2 Years ;;;
; PR-MYP ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 9.9 Years ;;;
; PR-MYQ ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 10 Years ;;;
; PR-MYR ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 9.9 Years ;;;
; PR-MYT ;Airbus A320-214; Y180 ; 5 May 2016 ; Parked, lsd ; 9.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PR-MYV ;Airbus A320-214; Y180 ; 5 May 2016 ;lsd ; 9.7 Years ;;;
; PR-MYW ;Airbus A320-214; Y180 ; 8 May 2018 ;; 9.6 Years ;;;
; PR-MYX ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;; 9.4 Years ;;;
; PR-MYY ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;; 8.9 Years ;;;
; PR-MYZ ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;; 8.8 Years ;;;
; PR-TQB ;Airbus A320-214; Y174 ; 2 Sep 2021 ;lsd ; 10.5 Years ;;;
; PR-TQC ;Airbus A320-214; Y174 ; 24 Oct 2021 ;lsd ; 10.4 Years ;;;
; PR-TYA ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;; 8.7 Years ;;;
; PR-TYD ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;lsd ; 8.6 Years ;;;
; PR-TYF ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;lsd ; 8.5 Years ;;;
; PR-TYH ;Airbus A320-214(WL); Y180 ; 5 May 2016 ;; 8.3 Years ;;;
; PR-TYI ;Airbus A320-214(WL); Y162 ; 22 May 2019 ;lsd ; 7.8 Years ;;;
; PR-TYJ ;Airbus A320-214(WL); Y162 ; 31 May 2019 ;lsd ; 7.7 Years ;;;
; PR-TYK ;Airbus A320-214(WL); Y162 ; Jul 2019 ;lsd ; 7 Years ;;;
; PR-TYL ;Airbus A320-214(WL); Y162 ; 15 May 2019 ;lsd ; 6.9 Years ;;;
; PR-TYM ;Airbus A320-214(WL); Y162 ; 18 Jul 2019 ;lsd ; 6.9 Years ;;;
; PR-TYN ;Airbus A320-214(WL); Y162 ; 26 Jun 2019 ;lsd ; 6.8 Years ;;;
; PR-TYO ;Airbus A320-214(WL); Y174 ; Jul 2019 ;lsd ; 6.8 Years ;;;
; PR-TYP ;Airbus A320-214(WL); Y162 ; 28 Jun 2019 ;lsd ; 6.4 Years ;;;
; PR-TYQ ;Airbus A320-214(WL); Y162 ; 11 Jul 2019 ;lsd ; 6.4 Years ;;;
; PR-TYR ;Airbus A320-214(WL); Y162 ; 28 Aug 2019 ;lsd ; 6.4 Years ;;;
; PR-TYS ;Airbus A320-214(WL); Y162 ; 19 Sep 2019 ;lsd ; 6.7 Years ;;;
; PR-TYU ;Airbus A320-214(WL); Y162 ; 14 Nov 2019 ;lsd ; 6.3 Years ;;;
; PR-TYV ;Airbus A320-214(WL); Y162 ; 21 Dec 2019 ;lsd ; 6.3 Years ;;;
; PT-MZT ;Airbus A320-232; Y174 ; 5 May 2016 ;; 20.8 Years ;;;
; PT-MZY ;Airbus A320-232; Y174 ; 5 May 2016 ; Parked ; 20.4 Years ;;;
; PT-MZZ ;Airbus A320-232; Y174 ; 5 May 2016 ;lsd ; 20.4 Years ;;;
; - ;Airbus A320-273N; Y180 ; On Order ;;;;;
; PR-XBA ;Airbus A320-273N; Y180 ; 29 Jan 2019 ;lsd ; 3.1 Years ;;;
; PR-XBB ;Airbus A320-273N; Y180 ; 24 Apr 2019 ; Parked CGH ; 3 Years ;;;
; PR-XBC ;Airbus A320-273N; Y180 ; 24 Apr 2019 ;; 2.9 Years ;;;
; PR-XBD ;Airbus A320-273N; Y180 ; 26 Jul 2019 ;; 2.9 Years ;;;
; PR-XBE ;Airbus A320-273N; Y174 ; 26 Sep 2019 ;; 2.5 Years ;;;
; PR-XBF ;Airbus A320-273N; Y180 ; 12 Dec 2019 ;; 2.3 Years ;;;
; PT-MXA ;Airbus A321-231; Y220 ; 5 May 2016 ;lsd ; 14.6 Years ;;;
; PT-MXB ;Airbus A321-231; Y220 ; 5 May 2016 ; Parked, lsd ; 14.5 Years ;;;
; PT-MXC ;Airbus A321-231; Y220 ; 5 May 2016 ;lsd ; 14.3 Years ;;;
; PT-MXD ;Airbus A321-231; Y220 ; 5 May 2016 ;; 13.1 Years ;;;
; PT-MXE ;Airbus A321-231; Y224 ; 5 May 2016 ;; 13 Years ;;;
; PT-MXF ;Airbus A321-231; Y220 ; 5 May 2016 ;; 11.7 Years ;;;
; PT-MXG ;Airbus A321-231; Y220 ; 5 May 2016 ;; 11.7 Years ;;;
; PT-MXH ;Airbus A321-231; Y220 ; 5 May 2016 ;lsd ; 11.1 Years ;;;
; PT-MXI ;Airbus A321-231; Y220 ; 5 May 2016 ;; 10.9 Years ;;;
; PT-MXJ ;Airbus A321-231(WL); Y220 ; 5 May 2016 ;; 8.9 Years ;;;
; PT-MXL ;Airbus A321-231(WL); Y220 ; 5 May 2016 ;lsd ; 8.1 Years ;;;
; PT-MXM ;Airbus A321-231(WL); Y220 ; 5 May 2016 ;lsd ; 8 Years ;;;
; PT-MXN ;Airbus A321-231(WL); Y220 ; 5 May 2016 ; Parked ; 7.8 Years ;;;
; PT-MXO ;Airbus A321-231(WL); Y220 ; 5 May 2016 ;; 7.8 Years ;;;
; PT-MXP ;Airbus A321-231(WL); Y224 ; 5 May 2016 ;; 7.7 Years ;;;
; PT-MXQ ;Airbus A321-231(WL); Y224 ; 5 May 2016 ;; 7.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; PT-XPA ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;; 7.2 Years ;;;
; PT-XPB ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;; 7.2 Years ;;;
; PT-XPC ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;lsd ; 6.8 Years ;;;
; PT-XPD ;Airbus A321-211(WL); Y220 ; 5 May 2016 ;lsd ; 6.8 Years ;;;
; PT-XPE ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;lsd ; 6.7 Years ;;;
; PT-XPF ;Airbus A321-211(WL); Y220 ; 5 May 2016 ; Parked, lsd ; 6.7 Years ;;;
; PT-XPG ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;lsd ; 6.7 Years ;;;
; PT-XPH ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;lsd ; 6.6 Years ;;;
; PT-XPI ;Airbus A321-211(WL); Y224 ; 5 May 2016 ;lsd ; 6.6 Years ;;;
; PT-XPJ ;Airbus A321-211(WL); Y220 ; 2 Jun 2021 ;lsd ; 6.4 Years ;;;
; PT-XPL ;Airbus A321-211(WL); Y224 ; 6 Jul 2021 ;lsd ; 6.2 Years ;;;
; PT-XPM ;Airbus A321-211(WL); Y220 ; 29 Apr 2021 ;; 6.1 Years ;;;
; PT-XPN ;Airbus A321-211(WL); Y220 ; 29 Apr 2021 ;; 6 Years ;;;
; PT-XPO ;Airbus A321-211(WL); Y224 ; 24 May 2016 ; Parked, lsd ; 5.8 Years ;;;
; PT-XPQ ;Airbus A321-211(WL); Y220 ; 7 May 2021 ;; 5.9 Years ;;;
; PT-MOD ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2017 ; Parked ; 9.7 Years ;;;
; PT-MSO ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ; Parked ; 9.6 Years ;;;
; PT-MSS ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.4 Years ;;;
; PT-MSV ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.4 Years ;;;
; PT-MSW ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.3 Years ;;;
; PT-MSX ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.3 Years ;;;
; PT-MSY ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.2 Years ;;;
; PT-MSZ ;Boeing 767-316ER(WL); C30Y191 ; 5 May 2016 ;; 9.1 Years ;;;
; PT-MUA ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd, Star Wars: Galaxy's Edge cs ; 13.7 Years ;;;
; PT-MUB ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 13.6 Years ;;;
; PT-MUC ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 13.2 Years ;;;
; PT-MUD ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 13.2 Years ;;;
; PT-MUE ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ; Parked, lsd ; 9.6 Years ;;;
; PT-MUF ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;; 9.5 Years ;;;
; PT-MUG ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 9.4 Years ;;;
; PT-MUH ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 9.3 Years ;;;
; PT-MUI ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 8.7 Years ;;;
; PT-MUJ ;Boeing 777-32WER; C38W50Y322 ; 5 May 2016 ;lsd ; 8.6 Years ;;;
; PS-LAA ;Boeing 787-9 Dreamliner; C30W57Y216 ; 21 Sep 2021 ;lsd ; 2.3 Years ;;;
; PS-LAB ;Boeing 787-9 Dreamliner;; Due ; Stored, lsd ; 4.1 Years ;;;
