;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PK-TWI ;Fokker F100; C70 ; 6 Nov 2003 ; 10 Nov 2004 ;G-MAMH Aravco ;;;
; PK-TWN ;Fokker F100; C16Y41 ; Oct 2016 ; 2017 ;EP-ASN Iran Aseman Airlines ;;;
; PK-TWC ;Fokker F50; Y50 ; 29 Mar 2003 ; 22 Jul 2006 ;PK-RAM Riau Airlines ;Sound of Silence cs ;;
; PK-TWE ;Fokker F50; Y50 ; 4 Mar 2004 ; Dec 2004 ;P-2035 Indonesian National Police ;;;
; PK-TWF ;Fokker F50; Y50 ; Mar 2004 ; 25 Jul 2006 ;PK-TWF Riau Airlines ;;;
; PK-TWJ ;Fokker F50; Y50 ; Dec 2004 ; 25 Apr 2007 ;PK-TSP Indonesia Air Transport ;;;
; PK-TWR ;Fokker F50; Y50 ; Feb 2004 ; 25 Jul 2006 ;PK-RAR Riau Airlines ;;;
