;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PJ-DAH ;ATR 42-320;; 2 Mar 2012 ; 18 Mar 2013 ;N190NA Nordic Aviation Capital (NAC) ;lsd ;;
; PJ-DAJ ;ATR 42-300;; 12 Dec 2012 ; 19 Nov 2013 ;OY-CHT Nordic Aviation Capital (NAC) ;;;
; PJ-XLM ;ATR 42-320;; 1 Jan 2006 ; 23 Jun 2011 ;N378NA Nordic Aviation Capital (NAC) ;lsd ;;
; PJ-XLN ;ATR 42-500; Y48 ; 1 Jan 2006 ; 22 Jun 2011 ;N513NA Nordic Aviation Capital (NAC) ;lsd ;;
; PJ-DAK ;ATR 72-212;; 17 Apr 2013 ; 10 Sep 2013 ;N407AT WFBN Wells Fargo Bank Northwest ;lsf Falcon Air Express ;;
; PJ-DAA ;Fokker F100;; 2 Feb 2007 ; Apr 2016 ;LZ-FDB ALK Airlines ;lsd ;;
; PJ-DAB ;Fokker F100;; 27 Jan 2007 ; Nov 2016 ;LZ-EFA ALK Airlines ;lsd ;;
; PJ-DAC ;Fokker F100;; May 2012 ; May 2016 ;LZ-FDC ALK Airlines ;;;
; N120MN ;McDonnell Douglas MD-83 (DC-9-83);; Dec 2011 ; 19 Jul 2013 ;N120MN Haiti Aviation ;opby Falcon Air Express ;;
; N307FA ;McDonnell Douglas MD-83 (DC-9-83);; 1 Apr 2013 ; 24 Aug 2013 ;N307FA Falcon Air Express ;lsf Falcon Air Express ;;
; N836RA ;McDonnell Douglas MD-83 (DC-9-83);; Jan 2012 ; 31 Aug 2013 ;N836RA Falcon Air Express ;;;
