;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-2201 ;ATR 42-320;; 22 Apr 1988 ; 1 Jan 1992 ;B-2201 TransAsia Airways ;lsd ;;
; B-2202 ;ATR 42-320;; 18 May 1988 ; 1 Jan 1992 ;B-2202 TransAsia Airways ;lsd ;;
; B-2203 ;ATR 42-300;; 17 Mar 1989 ; 1 Jan 1992 ;B-2203 TransAsia Airways ;lsd ;;
; B-2205 ;ATR 42-300;; 26 Sep 1989 ; 1 Jan 1992 ;B-2205 TransAsia Airways ;lsd ;;
; B-2206 ;ATR 42-300;; 14 Aug 1990 ; 29 Mar 1991 ;F-GHPS Brit Air ;lsd ;;
; B-22701 ;ATR 72-201; Y74 ; 6 Dec 1990 ; 1 Jan 1992 ;B-22701 TransAsia Airways ;;;
; B-22702 ;ATR 72-201; Y74 ; 19 Dec 1990 ; 1 Jan 1992 ;B-22702 TransAsia Airways ;;;
; B-22703 ;ATR 72-201; Y74 ; 31 Jan 1991 ; 1 Jan 1992 ;B-22703 TransAsia Airways ;lsd ;;
; B-22705 ;ATR 72-201; Y74 ; 4 Apr 1991 ; 1 Jan 1992 ;B-22705 TransAsia Airways ;lsd ;;
; B-22706 ;ATR 72-201; Y74 ; 1 Oct 1991 ; 1 Jan 1992 ;B-22706 TransAsia Airways ;;;
