;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 9H-AJW ;Boeing 737-3U3; Y148 ; 11 May 2018 ;; 24.2 Years ;;
; 9H-HLY ;Boeing 737-85F(WL); Y189 ; 30 Oct 2020 ;lsd ; 20.4 Years ;;
; 9H-SHO ;Boeing 737-85F; Y189 ; 21 May 2019 ;lsd ; 23.2 Years ;;
