;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PK-TLA ;Airbus A320-251N;; 10 Dec 2021 ;lsd ; 1.6 Years ;;
; PK- ;COMAC ARJ21-700;; On Order ;lsd ; 0.2 Years ;;
