;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; G-OFLX ;Embraer ERJ-145LU; Y50 ; 25 Jun 2019 ;; 19.9 Years ;;
; G-OWTN ;Embraer ERJ-145EP; Y50 ; 8 Aug 2013 ;; 25 Years ;;
