;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; ET-AQE ;Bombardier DHC-8-402Q Dash 8; C7Y64 ; 30 Sep 2018 ;lsf Ethiopian Airlines ; 9.4 Years ;;
; ET-AQF ;Bombardier DHC-8-402Q Dash 8; C7Y64 ; 28 Sep 2018 ;lsf Ethiopian Airlines ; 9.3 Years ;;
