;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5A-AGR ;De Havilland Canada DHC-8-315Q Dash 8;; 14 May 2009 ;; 18.2 Years ;;
; 5A-DLX ;De Havilland Canada DHC-8-311 Dash 8;; Mar 2009 ;; 31.1 Years ;;
; 5A-PAA ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2010 ;; 13 Years ;;
; 5A-PAB ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2010 ;; 13 Years ;;
; 5A-SOC ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 17 Apr 2009 ;; 15 Years ;;
