;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PT-SSJ ;Boeing 737-33A;; 1 Jul 2000 ; 4 Oct 2005 ;PT-SSJ Varig ;lsd ;;
; PT-SSK ;Boeing 737-3Y0;; 31 Oct 2000 ; May 2005 ;PT-SSK Varig ;;;
; PT-SSP ;Boeing 737-33A;; 20 Jun 2001 ; 22 Jan 2007 ;N497AN Ansett Worldwide (AWAS) ;lsd ;;
; PT-SSQ ;Boeing 737-33A;; 29 Oct 2002 ; 29 Sep 2007 ;YL-BBI Air Baltic ;lsd ;;
; PT-MNC ;Boeing 737-548;; 13 May 1995 ; 28 Mar 1997 ;EI-CDT Aer Lingus ;lsd ;;
; PT-SLM ;Boeing 737-548;; 4 Dec 1992 ; 2 Feb 1994 ;EI-CDE Aer Lingus ;;;
; PT-SLN ;Boeing 737-5Y0;; 23 Oct 1992 ; 31 May 2002 ;UR-GAK Ukraine International Airlines ;lsd ;;
; PT-SLP ;Boeing 737-5Y0;; 14 Oct 1993 ; 9 Aug 2000 ;N97NK FSBU First Security Bank of Utah ;lsd ;;
; PT-SLS ;Boeing 737-5Y0;; 15 Dec 1993 ; 1 Feb 2001 ;N104NK FSBU First Security Bank of Utah ;lsd ;;
; PT-SLT ;Boeing 737-5Y0;; 14 Jan 1994 ; 12 Jan 2001 ;N105NK FSBU First Security Bank of Utah ;lsd ;;
; PT-SLU ;Boeing 737-5Y0;; 3 Jun 1995 ; 9 Jun 2003 ;N186LS WFBN Wells Fargo Bank Northwest ;lsd ;;
; PT-SLV ;Boeing 737-5Y0;; 28 Mar 1995 ; 4 Apr 2000 ;N189NK GECAS ;lsd ;;
; PT-SLW ;Boeing 737-53A;; 15 Dec 1995 ; 5 Feb 2007 ;N922AV Ansett Worldwide (AWAS) ;lsd ;;
; PT-SSA ;Boeing 737-5Y0;; 1 May 1996 ; 19 May 2002 ;UR-GAJ Ukraine International Airlines ;lsd ;;
; PT-SSB ;Boeing 737-5Q8; Y117 ; 5 Dec 1996 ; 13 Mar 2005 ;LY-AZW Lithuanian Airlines ;lsd ;;
; PT-SSC ;Boeing 737-5Q8; Y117 ; 30 May 1997 ; 17 Jun 2004 ;EW-251PA Belavia ;lsd ;;
; PT-SSD ;Boeing 737-56N; Y117 ; 11 Nov 1997 ; 25 Jun 2003 ;N565LS GECAS ;lsd ;;
; PT-SSE ;Boeing 737-5Q8; Y117 ; 11 Dec 1997 ; Apr 2003 ;PT-SSE Varig ;lsd ;;
; PT-SSF ;Boeing 737-5Q8; Y117 ; 20 Feb 1998 ; 24 Jan 2005 ;PT-SSF Varig ;lsd ;;
; PT-SSG ;Boeing 737-5Q8; Y117 ; 30 Apr 1998 ; 4 May 2006 ;N101LF ILFC ;lsd ;;
; PT-SSH ;Boeing 737-58E;; 25 Aug 1998 ; 29 Aug 2006 ;N291SZ Sojitz Aircraft Leasing ;;;
; PT-SSI ;Boeing 737-53A;; 17 Feb 2000 ; 24 Jul 2005 ;N785AW Ansett Worldwide (AWAS) ;lsd ;;
; PT-SSL ;Boeing 737-5Y0;; 17 Nov 2000 ; 11 Aug 2003 ;N185FR WFBN Wells Fargo Bank Northwest ;lsd ;;
; PT-SSM ;Boeing 737-5Y0;; 6 Feb 2001 ; 11 Aug 2003 ;N191LS GECAS ;lsd ;;
; PT-SSN ;Boeing 737-53A;; 9 Dec 2000 ; 22 Jun 2006 ;N881AN Ansett Worldwide (AWAS) ;lsd ;;
; PT-SSO ;Boeing 737-53A;; 15 Dec 2000 ; 5 Jul 2006 ;N921AW Ansett Worldwide (AWAS) ;lsd ;;
; PR-SAA ;Boeing 737-76Q;; 28 Sep 2001 ; 20 Mar 2003 ;N277CH Boullioun Aviation Services ;lsd ;;
; PR-SAE ;Boeing 737-73S;; 13 May 2002 ; Jun 2004 ;OY-MLW Maersk Air ;lsd ;;
; PR-SAF ;Boeing 737-7Q8;; 16 Jul 2002 ; 28 Apr 2006 ;N151LF ILFC ;lsd ;;
; PR-SAG ;Boeing 737-7Q8;; 6 Aug 2002 ; Nov 2004 ;PR-SAG Varig ;lsd ;;
; PR-SAH ;Boeing 737-76Q;; 7 Aug 2002 ; 12 Mar 2003 ;N271CH Boullioun Aviation Services ;lsd ;;
; PT-SPA ;Embraer ERJ-145ER;; 31 Jul 1997 ; 18 Dec 2003 ;PT-SPA Embraer ;;;
; PT-SPB ;Embraer ERJ-145ER;; 31 Aug 1997 ; 27 Nov 2003 ;PT-SPB Embraer ;;;
; PT-SPC ;Embraer ERJ-145ER;; 30 Sep 1997 ; Dec 2003 ;PT-SPC Embraer ;;;
; PT-SPD ;Embraer ERJ-145ER;; 31 Oct 1997 ; 19 Nov 2004 ;FAB2523 Força Aérea Brasileira (Brazilian Air Force) ;;;
; PT-SPE ;Embraer ERJ-145ER;; 30 Nov 1997 ; 28 Dec 1998 ; Written Off ;;;
; PT-SPF ;Embraer ERJ-145ER;; Dec 1997 ; Jan 2006 ;FAB2524 Força Aérea Brasileira (Brazilian Air Force) ;;;
; PT-SPG ;Embraer ERJ-145ER;; Dec 1997 ; Mar 2006 ;FAB2525 Força Aérea Brasileira (Brazilian Air Force) ;;;
; PT-SPH ;Embraer ERJ-145ER;; 10 Jun 1998 ; Feb 2004 ;XA-LLI Aerolitoral ;lsf River One Ltd ;;
; PT-SPI ;Embraer ERJ-145ER;; 7 Jul 1998 ; Apr 2004 ;XA-MLI Aerolitoral ;;;
; PT-SPJ ;Embraer ERJ-145ER;; 7 Oct 1998 ; Sep 2004 ;XA-NLI Aerolitoral ;lsf River One Ltd ;;
; PT-SPK ;Embraer ERJ-145ER;; 4 Nov 1998 ; Nov 2004 ;XA-OLI Aerolitoral ;lsf River One Ltd ;;
; PT-SPL ;Embraer ERJ-145ER;; 22 Dec 1998 ; Nov 2004 ;XA-PLI Aerolitoral ;lsf River One Ltd ;;
; PT-SPM ;Embraer ERJ-145ER;; 29 Oct 1999 ; Jan 2008 ;PT-SPM Vale ;;;
; PT-SPN ;Embraer ERJ-145ER;; 29 Oct 1999 ; 3 Dec 2004 ;PR-DPF Polícia Federal ;;;
; PT-SPO ;Embraer ERJ-145ER;; 29 Oct 1999 ; 2008 ;FAB2526 Força Aérea Brasileira (Brazilian Air Force) ;;;
; PT-SPP ;Embraer ERJ-145LR;; 30 Mar 2001 ; Jan 2006 ;FAB2550 Força Aérea Brasileira (Brazilian Air Force) ;;;
; PT-SLJ ;Fokker F50; Y50 ; 14 Aug 1992 ; 26 Jul 1997 ;PH-JXJ Aircraft Finance & Trading ;lsd ;;
; PT-SLK ;Fokker F50; Y50 ; 14 Aug 1992 ; 21 Jul 1997 ;PH-JXK Aircraft Finance & Trading ;lsd ;;
; PT-SLL ;Fokker F50; Y50 ; 25 Jun 1993 ; 17 Mar 1998 ;PH-ARF Aircraft Finance & Trading ;lsd ;;
