;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-ARA ;Douglas DC-8-52;; Jun 1972 ; 6 Jul 1972 ; Written Off ;lsf Iberia ;;
; EC-ARB ;Douglas DC-8-52;; Aug 1972 ; 24 Nov 1977 ;N13627 McDonnell Douglas ;Enrico Granados, lsf Iberia ;;
; EC-ARC ;Douglas DC-8-52;; Aug 1972 ; Dec 1978 ;N57AJ American Jet Industries ;lsf Iberia ;;
; EC-ASN ;Douglas DC-8-52;; Apr 1973 ; Aug 1982 ;LX-III Air Supply Corporation ;Murillo, lsf Iberia ;;
; EC-ATP ;Douglas DC-8-52;; 1 May 1973 ; 1 Feb 1980 ;T.15-2 Fuerza Aerea Española (Spanish Air Force) ;Sorolla ;;
; EC-AUM ;Douglas DC-8-52;; Mar 1974 ; Jan 1984 ; Scrapped ;Zurbaran, lsf Iberia ;;
; EC-BMV ;Douglas DC-8-55CF Jet Trader; Cargo ; 18 Oct 1979 ; 2 Aug 1982 ;EC-BMV LACSA Lineas Aéreas Costarricenses ;lsf Iberia ;;
; EC-CQM ;Douglas DC-8-54CF Jet Trader;; Apr 1975 ; 22 Jun 1985 ;HC-BLU AECA - Aeroservicios Ecuatorianos ;lsf Capitol Air ;;
; EC-DBE ;Douglas DC-8-55CF Jet Trader;; 5 Oct 1977 ; 14 Apr 1988 ;N5824A ARCA Colombia ;;;
; EC-DEM ;Douglas DC-8-55CF Jet Trader;; 17 Nov 1978 ; 8 Dec 1986 ;C-FDWW ACS of Canada - Air Charter Systems ;Goya ;;
; EC-BMY ;Douglas DC-8-63;; 6 Mar 1981 ; 19 Apr 1984 ;N4935C International Air Leases (IAL) ;Playa del Puerto de la Cruz, lsf Iberia ;;
; EC-BQS ;Douglas DC-8-63;; 6 Mar 1981 ; 19 Apr 1984 ;N4934Z International Air Leases (IAL) ;Marbella ;;
; EC-BSD ;Douglas DC-8-63;; 1 May 1980 ; 13 Dec 1983 ;N4574P Arrow Air ;Cala Galdana, lsf Iberia ;;
; EC-BSE ;Douglas DC-8-63;; 8 Apr 1981 ; 28 Dec 1983 ;N940JW Arrow Air ;Playa de las Canteras, lsf Iberia ;;
; EC-DZC ;Douglas DC-8-61;; 29 Apr 1986 ; 28 Oct 1986 ;N766RD Airlift International ;lsf Airlift International ;;
; EC-BIH ;McDonnell Douglas DC-9-32; Y110 ; Jul 1984 ; 1 Sep 1999 ;EC-BIH Iberia ;Roncesvalles, lsf Iberia ;;
; EC-BIK ;McDonnell Douglas DC-9-32; Y110 ; 11 May 1982 ; 1 Sep 1999 ;EC-BIK Iberia ;Castillo de Guanapay ;;
; EC-BIO ;McDonnell Douglas DC-9-32;; Feb 1979 ; 2 Jun 1995 ;N82702 Capital Aircraft ;lsf Iberia ;;
; EC-BIP ;McDonnell Douglas DC-9-32; Y110 ; 30 Apr 1980 ; 1 Sep 1999 ;EC-BIP Iberia ;Castillo de Monteagudo, lsf Iberia ;;
; EC-BIQ ;McDonnell Douglas DC-9-32; Y110 ; 23 Jul 1980 ; 17 Feb 1990 ; Written Off ;Castillo de Argueso ;;
; EC-BIR ;McDonnell Douglas DC-9-32;; 25 Mar 1992 ; 1 Aug 1992 ;EC-BIR Iberia ;lsf Iberia ;;
; EC-BIS ;McDonnell Douglas DC-9-32;; 1 May 1992 ; 1 Aug 1992 ;EC-BIS Iberia ;lsf Iberia ;;
; EC-BIT ;McDonnell Douglas DC-9-32;; 1 Apr 1992 ; 1 Aug 1992 ;EC-BIT Iberia ;lsf Iberia ;;
; EC-BIU ;McDonnell Douglas DC-9-32;; Feb 1979 ; 1982 ;EC-BIU Iberia ;lsf Iberia ;;
; EC-BQY ;McDonnell Douglas DC-9-32; Y110 ; Apr 1984 ; 1 Sep 1999 ;EC-BQY Iberia ;Mar Menor, lsf Iberia ;;
; EC-BYD ;McDonnell Douglas DC-9-32;; 1 Feb 1990 ; 23 Apr 1992 ;N985AX Airborne Express ;lsf Mitsui & Company Ltd ;;
; EC-BYE ;McDonnell Douglas DC-9-32; Y110 ; 8 Jul 1990 ; Apr 1998 ;EC-BYE Iberia ;Cala Galdana, lsf Iberia ;;
; EC-BYF ;McDonnell Douglas DC-9-32; Y110 ; 31 Aug 1991 ; Jul 1998 ;EC-BYF Iberia ;Hernan Cortes, lsf Iberia ;;
; EC-BYG ;McDonnell Douglas DC-9-32; Y110 ; 1 Feb 1990 ; 16 Apr 1992 ;N986AX Airborne Express ;Ciudad de Pamplona, lsf Mitsui & Company ;;
; EC-BYH ;McDonnell Douglas DC-9-32; Y110 ; Jun 1979 ; 30 Mar 1992 ; Written Off ;Castillo de Butron, lsf Iberia ;;
; EC-BYI ;McDonnell Douglas DC-9-32; Y110 ; 7 Jul 1991 ; 1 Sep 1999 ;EC-BYI Iberia ;Pedro de Valdivia, lsf Iberia ;;
; EC-BYJ ;McDonnell Douglas DC-9-32; Y110 ; 31 Aug 1991 ; 1 Sep 1999 ;EC-BYJ Iberia ;Ciudad de Salamanca, lsf Iberia ;;
; EC-CGN ;McDonnell Douglas DC-9-32; Y110 ; 4 Jun 1974 ; 1 Sep 1999 ;EC-CGN Iberia ;Martin Alonso Pinzon ;;
; EC-CGO ;McDonnell Douglas DC-9-32; Y110 ; 2 Jul 1974 ; 1 Sep 1999 ;EC-CGO Iberia ;Pedro Alonso Niño ;;
; EC-CGP ;McDonnell Douglas DC-9-32; Y110 ; 10 Oct 1974 ; 1 Sep 1999 ;EC-CGP Iberia ;Juan Sebastian Elcano ;;
; EC-CGQ ;McDonnell Douglas DC-9-32; Y110 ; 17 Oct 1974 ; 1 Sep 1999 ;EC-CGQ Iberia ;Alonso de Ojeda ;;
; EC-CGR ;McDonnell Douglas DC-9-32; Y110 ; 17 Feb 1975 ; 1 Sep 1999 ;EC-CGR Iberia ;Francisco de Orellana ;;
; EC-CGS ;McDonnell Douglas DC-9-32; Y110 ; 20 Mar 1975 ; 7 Dec 1983 ; Written Off ;Vasco Nuñez de Balboa ;;
; EC-CLD ;McDonnell Douglas DC-9-32; Y110 ; 25 Jul 1975 ; 1 Sep 1999 ;EC-CLD Iberia ;Hernando de Soto ;;
; EC-CLE ;McDonnell Douglas DC-9-32; Y110 ; 26 Sep 1975 ; 21 Mar 1994 ; Written Off ;Juan Ponce de León ;;
; EC-CTR ;McDonnell Douglas DC-9-34CF; Y110 ; 1 May 1976 ; 1 Aug 1991 ;EC-CTR Iberia ;Hernan Cortes ;;
; EC-CTS ;McDonnell Douglas DC-9-34CF; Y110 ; 11 May 1976 ; 1 Sep 1999 ;EC-CTS Iberia ;Francisco Pizarro ;;
; EC-CTT ;McDonnell Douglas DC-9-34CF; Y110 ; 22 May 1976 ; 1 Aug 1991 ;EC-CTT Iberia ;Pedro de Valdivia ;;
; EC-CTU ;McDonnell Douglas DC-9-34CF; Y110 ; 14 Jul 1976 ; 1 Sep 1999 ;EC-CTU Iberia ;Pedro de Alvaredo ;;
; EC-DGB ;McDonnell Douglas DC-9-34; CY110 ; 22 Oct 1979 ; 1 Sep 1999 ;EC-DGB Iberia ;Castillo de Javier ;;
; EC-DGC ;McDonnell Douglas DC-9-34; CY110 ; 21 Nov 1979 ; 1 Sep 1999 ;EC-DGC Iberia ;Castillo de Sotomayor ;;
; EC-DGD ;McDonnell Douglas DC-9-34; CY110 ; 30 Nov 1979 ; 1 Sep 1999 ;EC-DGD Iberia ;Castillo de Arcos ;;
; EC-DGE ;McDonnell Douglas DC-9-34; CY110 ; 27 Dec 1979 ; 1 Sep 1999 ;EC-DGE Iberia ;Castillo de Bellver ;;
; EC-ECU ;McDonnell Douglas DC-9-32;; 25 Oct 1987 ; 26 Mar 1988 ;EC-ECU Iberia ;lsf Iberia ;;
; EC-DQT ;McDonnell Douglas DC-9-41;; 5 May 1982 ; 1 Nov 1982 ;OH-LNC Finnair ;lsf Finnair ;;
