;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-JTD ;Boeing 737-3Y0(WL); Y148 ; 1 Jul 2015 ; 1 Sep 2015 ;OY-JTD Jet Time ;lsf Jet Time ;;
; N738MA ;Boeing 737-8Q8(WL);; 30 Jun 2015 ; 2 Sep 2015 ;N738MA Miami Air International ;lsf Miami Air International ;;
; PH-TFA ;Boeing 737-8K5(WL); Y183 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-TFA TUI Airlines Netherlands ;Ferdinand Fransen, lsd ;;
; PH-TFB ;Boeing 737-8K5(WL); Y183 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-TFB TUI Airlines Netherlands ;lsd ;;
; PH-TFC ;Boeing 737-8K5(WL); Y183 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-TFC TUI Airlines Netherlands ;lsd ;;
; PH-TFD ;Boeing 737-86N(WL); Y183 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-TFD TUI Airlines Netherlands ;lsd ;;
; PH-TFF ;Boeing 737-86N(WL); Y183 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-TFF TUI Airlines Netherlands ;lsd ;;
; PH-AHQ ;Boeing 767-383ER; W12Y253 ; 3 Oct 2013 ; 3 Jan 2015 ; Scrapped ;;;
; PH-AHX ;Boeing 767-383ER; W12Y253 ; 3 Oct 2013 ; 25 May 2014 ; Scrapped ;;;
; PH-OYE ;Boeing 767-304ER(WL); W31Y252 ; 3 Oct 2013 ; 30 Oct 2014 ;G-OBYE Thomson Airways ;;;
; PH-OYI ;Boeing 767-304ER(WL); W31Y264 ; 3 Oct 2013 ; 1 Oct 2015 ;PH-OYI TUI Airlines Netherlands ;lsd ;;
; PH-OYJ ;Boeing 767-304ER(WL); W31Y252 ; 3 Oct 2013 ; 21 Apr 2015 ;OO-JNL Jetairfly ;lsd ;;
; PH-TFK ;Boeing 787-8 Dreamliner; W18Y291 ; 4 Jun 2014 ; 1 Oct 2015 ;PH-TFK TUI Airlines Netherlands ;#dreamcatcher, lsd ;;
; PH-TFL ;Boeing 787-8 Dreamliner; W18Y291 ; 11 Dec 2014 ; 1 Oct 2015 ;PH-TFL TUI Airlines Netherlands ;lsd ;;
; PH-TFM ;Boeing 787-8 Dreamliner; W47Y244 ; 26 Mar 2015 ; 1 Oct 2015 ;PH-TFM TUI Airlines Netherlands ;#driemliner, lsd ;;
