;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-CBF ;ATR 42-300;; 23 Feb 1990 ; 31 Mar 1997 ;EI-CBF Guinness Peat Aviation (GPA) ;lsd ;;
; EI-CBK ;ATR 42-300;; 26 Jul 1990 ; 29 Dec 1998 ;EI-CBK Italair ;lsd ;;
; N421TE ;ATR 42-300;; 1 Oct 1989 ; Sep 2003 ;PK-YRN Trigana Air Service ;;;
; N422TE ;ATR 42-300;; 1 Oct 1989 ; 27 Sep 2004 ;PK-YRK Trigana Air Service ;;;
; N423TE ;ATR 42-300;; 1 Oct 1989 ; 8 Apr 2004 ;C-FTJB First Air ;;;
; N424TE ;ATR 42-300;; 1 Oct 1989 ; 22 Feb 2003 ; Scrapped ;;;
; N425TE ;ATR 42-300;; 1 Oct 1989 ; 11 Aug 1999 ;OY-MUH MUK Air ;lsd ;;
; N426TE ;ATR 42-300;; 31 Jan 1991 ; Mar 2006 ;N426TE Wiggins Airways ;;;
; N71296 ;ATR 42-320;; 1 Nov 1991 ; 1 May 1992 ;N71296 Simmons Airlines ;lsd ;;
; N721TE ;ATR 72-202; Y68 ; 22 Mar 1991 ; Sep 2003 ;N721TE Trans World Express (TWE) ;721 ;;
; N722TE ;ATR 72-202; Y68 ; 13 May 1991 ; 13 May 2004 ;N810FX Mountain Air Cargo ;722 ;;
; N723TE ;ATR 72-202; Y68 ; 31 Mar 1992 ; 25 Aug 2005 ;N811FX Mountain Air Cargo ;723 ;;
; N434JX ;British Aerospace Jetstream 41 (4101); Y29 ; 3 Nov 1995 ; 2 Jul 1996 ;G-MSKJ British Aerospace Asset Management ;lsd ;;
; N436JX ;British Aerospace Jetstream 41 (4101); Y29 ; 30 Oct 1995 ; Mar 1996 ;N436JX Atlantic Coast Airlines ;lsd ;;
; N550HK ;British Aerospace Jetstream 41 (4101); Y29 ; 30 Jan 1995 ; 3 Feb 2005 ;N550HK Trans World Express (TWE) ;550, lsf Bristol Aircraft ;;
; N551HK ;British Aerospace Jetstream 41 (4101); Y29 ; 15 Feb 1995 ; 3 Feb 2005 ;N551HK Trans World Express (TWE) ;551, lsf Bristol Aircraft ;;
; N552HK ;British Aerospace Jetstream 41 (4101); Y29 ; 11 May 1995 ; 20 Dec 2005 ;N552HK Trans World Express (TWE) ;552, lsd ;;
; N554HK ;British Aerospace Jetstream 41 (4101); Y29 ; 13 Jul 1995 ; 15 Nov 2005 ;N554HK Trans World Express (TWE) ;554 ;;
; N556HK ;British Aerospace Jetstream 41 (4101); Y29 ; 21 Sep 1995 ; 23 Sep 2005 ;N556HK Trans World Express (TWE) ;556 ;;
; N559HK ;British Aerospace Jetstream 41 (4101); Y29 ; 9 Nov 1995 ; 20 Dec 2005 ;N559HK Trans World Express (TWE) ;559, lsd ;;
; N560HK ;British Aerospace Jetstream 41 (4101); Y29 ; 9 Nov 1995 ; 15 Nov 2005 ;N560HK Trans World Express (TWE) ;560, lsd ;;
; N561HK ;British Aerospace Jetstream 41 (4101); Y29 ; 21 Dec 1995 ; 15 Nov 2005 ;N561HK Trans World Express (TWE) ;561, lsd ;;
; N564HK ;British Aerospace Jetstream 41 (4101); Y29 ; 1 Mar 1996 ; 20 Mar 2006 ;N564HK Trans World Express (TWE) ;564, lsd ;;
; N565HK ;British Aerospace Jetstream 41 (4101); Y29 ; 12 Mar 1996 ; 28 Feb 2006 ;N565HK Trans World Express (TWE) ;565 ;;
; N566HK ;British Aerospace Jetstream 41 (4101); Y29 ; 2 Apr 1996 ; 28 Feb 2006 ;N566HK Trans World Express (TWE) ;566, lsd ;;
; N567HK ;British Aerospace Jetstream 41 (4101); Y29 ; 13 Apr 1996 ; 10 May 2006 ;N567HK Trans World Express (TWE) ;567, lsd ;;
; N569HK ;British Aerospace Jetstream 41 (4101); Y29 ; 24 May 1996 ; 30 May 2006 ;N569HK Trans World Express (TWE) ;569, lsd ;;
; N570HK ;British Aerospace Jetstream 41 (4101); Y29 ; 28 May 1996 ; 30 Jun 2006 ;N570HK Trans World Express (TWE) ;570, lsd ;;
; N571HK ;British Aerospace Jetstream 41 (4101); Y29 ; 17 Jun 1996 ; 30 Jun 2006 ;N571HK Trans World Express (TWE) ;571, lsd ;;
; N573HK ;British Aerospace Jetstream 41 (4101); Y29 ; 27 Jun 1996 ; 20 Dec 2005 ;N573HK Trans World Express (TWE) ;573 ;;
; N574HK ;British Aerospace Jetstream 41 (4101); Y29 ; 14 Aug 1996 ; 15 Aug 2006 ;N574HK Trans World Express (TWE) ;574, lsd ;;
; N555HK ;British Aerospace Jetstream 41 (4101); Y29 ; 11 Sep 1995 ; 19 Sep 2005 ;N555HK Trans World Express (TWE) ;TUF, lsd ;;
