;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OM-VRA ;ATR 72-202; Y66 ; 30 Jul 2008 ; Sep 2013 ;PK-HVH Dimonim Air ;lsd ;;
; OM-VRB ;ATR 72-202;; 11 Dec 2008 ; Nov 2012 ;PP-STY STAR Consultoria Aeronáutica ;;;
; OM-VRC ;ATR 72-202; Y66 ; 13 Jul 2009 ; Apr 2013 ; Scrapped ;;;
; OM-VRD ;ATR 72-202;; 29 Mar 2012 ; Nov 2013 ;D-ATZE Rheinland Air Service (RAS) ;;;
; OK-WGY ;Boeing 737-436;; 1 Dec 2009 ; 7 Mar 2010 ;OK-WGY Czech Airlines (CSA) ;lsf Czech Airlines (CSA) ;;
