;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-OGYR ;Airbus A310-324;; 30 Nov 2000 ; 19 Nov 2004 ;N805FD FedEx Express ;lsd ;;
; EI-LED ;Airbus A321-211(WL); C8Y176 ; 13 Aug 2015 ; 15 Oct 2015 ;VP-BEE Aeroflot - Russian Airlines ;lsd ;;
; EI-OVB ;Airbus A321-211(WL); C8Y176 ; 29 Sep 2015 ; 15 Sep 2016 ;VP-BEG Aeroflot - Russian Airlines ;lsd ;;
; EI-SVX ;Airbus A321-211(WL); C8Y176 ; 27 Oct 2015 ; 19 Sep 2016 ;VP-BES Aeroflot - Russian Airlines ;lsd ;;
; EI-VKO ;Airbus A321-211(WL); C8Y176 ; 16 Jul 2015 ; 15 Oct 2015 ;VP-BEA Aeroflot - Russian Airlines ;lsd ;;
; RA-82033 ;Antonov An-124; Cargo ; 1993 ; 1995 ;RA-82033 Russian Federation Air Force ;;;
; RA-82036 ;Antonov An-124; Cargo ; 1993 ; 1995 ;RA-82036 Russian Federation Air Force ;;;
; RA-73000 ;Boeing 737-2C9(A);; Jun 2001 ; 2003 ; Scrapped ;;;
; RA-73000 ;Boeing 737-236(A); CY100 ; Jun 2000 ; May 2001 ;PK-ALK Bouraq Indonesia Airlines ;"Transaero 2000" sticker ;;
; RA-73001 ;Boeing 737-236(A);; Jun 2000 ; 2003 ; Derelict ;;;
; RA-73002 ;Boeing 737-236(A);; Jun 2000 ;; Stored ;;;
; VP-BTA ;Boeing 737-2C9(A);; 16 Jul 1999 ;; Scrapped ;;;
; YU-ANU ;Boeing 737-2K3(A);; 2 Oct 1996 ; 8 Mar 1997 ;YU-ANU Aviogenex ;lsf Aviogenex ;;
; EI-CXN ;Boeing 737-329; C8Y114 ; 1 May 2002 ; 2 Feb 2014 ; Stored ;;;
; EI-CXR ;Boeing 737-329; C56 ; 31 May 2002 ; 8 Oct 2015 ; Stored ;;;
; EI-DOH ;Boeing 737-31S; Y136 ; 9 Aug 2011 ; 21 Oct 2015 ;EX-37014 Kyrgyzstan Aircompany ;;;
; EI-ERP ;Boeing 737-3S3; Y136 ; 11 May 2011 ; 12 Oct 2015 ;UR-CPQ DART Ukrainian Airlines ;lsd ;;
; EI-CXK ;Boeing 737-4S3; C8Y129 ; 8 Oct 2004 ; 18 May 2016 ;LY-PGC Grand Cru Airlines ;;;
; EI-CZK ;Boeing 737-4Y0; C8Y129 ; 28 Jul 2004 ; 25 Oct 2015 ;N826LG LG Aviation Inc ;;;
; EI-DDK ;Boeing 737-4S3; C8Y132 ; 3 Dec 2003 ; 10 Nov 2017 ;ZS-DMI FlySafair ;;;
; EI-DDY ;Boeing 737-4Y0; C8Y132 ; 6 May 2004 ; 20 May 2016 ;LY-MGC GetJet Airlines ;;;
; EI-DNM ;Boeing 737-4S3; C8Y132 ; 1 Mar 2006 ; 6 Oct 2015 ; Scrapped ;;;
; EI-DTU ;Boeing 737-5Y0; C8Y93 ; 7 Dec 2006 ; 28 Sep 2011 ; Scrapped ;lsd ;;
; EI-DTV ;Boeing 737-5Y0; Y126 ; 8 Dec 2006 ; 20 Oct 2015 ;VP-BVU VIM Airlines ;;;
; EI-DTW ;Boeing 737-5Y0; Y126 ; 11 Jan 2007 ; 20 Oct 2015 ;VP-BVV VIM Airlines ;;;
; EI-DTX ;Boeing 737-5Q8; Y126 ; 4 Apr 2012 ; 26 Apr 2016 ;UR-BAA Bravo Airways ;lsd ;;
; EI-UNG ;Boeing 737-524(WL); Y126 ; 3 May 2011 ; 18 Oct 2015 ;VP-BVS VIM Airlines ;lsd ;;
; EI-UNH ;Boeing 737-524; F18C8Y30 ; 30 Nov 2011 ; 10 Oct 2015 ;VQ-BOO TransFin-M Leasing ;lsd, Imperial cs ;;
; VP-BPA ;Boeing 737-5K5; Y126 ; 1 Jul 2007 ; 12 Oct 2015 ; Partially Scrapped ;lsf AeroGo Capital ;;
; VP-BPD ;Boeing 737-5K5; Y126 ; 26 Apr 2007 ; 25 Oct 2015 ; Scrapped ;;;
; VP-BYI ;Boeing 737-524; Y126 ; 27 Dec 2007 ; 25 Oct 2015 ;UR-CPE DART Ukrainian Airlines ;;;
; VP-BYJ ;Boeing 737-524; Y126 ; 31 Mar 2008 ; 13 Oct 2015 ;LY-KLJ KlasJet ;;;
; VP-BYN ;Boeing 737-524; Y126 ; 5 Oct 2010 ; 19 Oct 2015 ;2-ROMA Aquiline International ;lsd ;;
; VP-BYO ;Boeing 737-524; Y126 ; 24 Aug 2010 ; 6 Oct 2015 ;9U-BBJ Unknown ;lsd ;;
; VP-BYP ;Boeing 737-524; Y126 ; 14 Jul 2009 ; 5 Aug 2016 ;UR-CPF DART Ukrainian Airlines ;;;
; VP-BYQ ;Boeing 737-524; Y126 ; 30 Apr 2010 ; 10 Oct 2015 ;UR-CPO DART Ukrainian Airlines ;lsd ;;
; VP-BYT ;Boeing 737-524; Y126 ; 17 Aug 2009 ; 29 Jun 2015 ; Written Off ;;;
; EI-ETX ;Boeing 737-7Q8; C8Y120 ; 12 Jun 2012 ; 30 Sep 2015 ;N7877H Southwest Airlines ;lsd ;;
; EI-EUW ;Boeing 737-7Q8; C8Y120 ; 20 Jun 2012 ; 3 Aug 2015 ;N7873A Southwest Airlines ;lsd ;;
; EI-EUX ;Boeing 737-7Q8; C8Y120 ; 5 May 2012 ; 2 Dec 2015 ;N7874B Southwest Airlines ;lsd ;;
; EI-EUY ;Boeing 737-7Q8; C8Y120 ; 30 Jun 2012 ; 2 Dec 2015 ;N7875A Southwest Airlines ;lsd ;;
; EI-EUZ ;Boeing 737-7Q8; C8Y120 ; 25 Apr 2012 ; 23 Dec 2015 ;N7876A Southwest Airlines ;lsd ;;
; EI-RUL ;Boeing 737-7K9; C8Y120 ; 30 Nov 2013 ; 11 Oct 2015 ;N7878A Southwest Airlines ;lsd ;;
; EI-RUM ;Boeing 737-7K9; C8Y120 ; 21 Dec 2013 ; 11 Oct 2015 ;N7879A Southwest Airlines ;lsd ;;
