;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HA-LEA ;Boeing 737-2Q8(A); CY110 ; 22 Dec 1988 ; 15 Apr 1999 ;N121NJ Vanguard Airlines ;lsd ;;
; HA-LEB ;Boeing 737-2M8(A);; 23 Dec 1988 ; 23 Dec 1998 ;UN-B3706 Air Kazakstan ;lsd ;;
; HA-LEC ;Boeing 737-2T5(A);; 18 Nov 1988 ; 20 Mar 1999 ;N120NJ Vanguard Airlines ;;;
; HA-LEI ;Boeing 737-2T4(A);; 9 Feb 1995 ; 28 Apr 2000 ;N803SR Aero USA Inc ;lsd ;;
; HA-LEK ;Boeing 737-2K9(A); CY110 ; 27 Jun 1994 ; 9 Apr 2001 ;N600ML Bavaria International Aircraft Leasing (BIAL) ;lsd ;;
; HA-LEM ;Boeing 737-2T4(A);; 1 Mar 1995 ; 26 May 2000 ;PK-RIE Mandala Airlines ;lsd ;;
; HA-LED ;Boeing 737-3Y0;; 1 Apr 1991 ; Mar 2004 ;LN-KKO Norwegian Air Shuttle ;lsd ;;
; HA-LEF ;Boeing 737-3Y0;; 24 May 1991 ; 5 Jul 2004 ;PK-GHV Citilink ;lsd ;;
; HA-LEG ;Boeing 737-3Y0;; 14 Jun 1991 ; 9 Nov 2004 ;N106KH GECAS ;Szent Istvan/Sanctus Stephanus, lsd ;;
; HA-LEJ ;Boeing 737-3Q8; CY129 ; 22 Jul 1994 ; 25 Jun 2004 ;SX-BLC Olympic Airlines ;lsd ;;
; HA-LES ;Boeing 737-3Y0;; 20 Jan 2000 ; 29 Apr 2003 ;LN-KKM Norwegian Air Shuttle ;lsd ;;
; HA-LET ;Boeing 737-3Y0;; 5 May 2000 ; 28 May 2003 ;LN-KKN Norwegian Air Shuttle ;lsd ;;
; HA-LEX ;Boeing 737-3Y0;; 29 Jun 2001 ; 17 Dec 2004 ;N108KH GECAS ;lsd ;;
; HA-LEN ;Boeing 737-4Y0;; 10 Jan 1995 ; 9 Jul 2004 ;N869DC GECAS ;lsd ;;
; HA-LEO ;Boeing 737-4Y0;; 9 Dec 1994 ; 16 Dec 2003 ;PK-KKC Adam Air ;lsd ;;
; HA-LEU ;Boeing 737-4Y0;; 12 Apr 2000 ; Apr 2003 ;UR-GAM Ukraine International Airlines ;lsd ;;
; HA-LEV ;Boeing 737-4Y0;; 14 Feb 2001 ; 6 May 2004 ;EI-DDY Transaero Airlines ;lsd ;;
; HA-LEY ;Boeing 737-4Y0;; 18 Jul 2001 ; 12 Mar 2005 ;PK-LIJ Lion Air ;lsd ;;
; HA-LEZ ;Boeing 737-4Q8;; 22 May 2001 ; 18 Apr 2004 ;OK-YGA Czech Airlines (CSA) ;lsd ;;
; HA-LEP ;Boeing 737-5K5;; 22 Dec 1998 ; 31 Jan 2004 ;D-AHLG Hapag-Lloyd Express ;lsf Hapag-Lloyd ;;
; HA-LER ;Boeing 737-5K5;; 22 Dec 1998 ; Jan 2004 ;D-AHLD Hapag-Lloyd ;lsf Hapag-Lloyd ;;
; HA-LOD ;Boeing 737-6Q8; C19Y90 ; 17 Oct 2003 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LOE ;Boeing 737-6Q8; C19Y90 ; 6 Nov 2003 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LOF ;Boeing 737-6Q8; C19Y90 ; 4 Dec 2003 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LOG ;Boeing 737-6Q8; C19Y90 ; 23 Jan 2004 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LOJ ;Boeing 737-6Q8; C19Y90 ; 24 Feb 2004 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LON ;Boeing 737-6Q8; C19Y90 ; 25 May 2004 ; 3 Feb 2012 ; Scrapped ;lsd ;;
; HA-LOA ;Boeing 737-7Q8; C19Y102 ; 20 Feb 2003 ; 3 Feb 2012 ;EI-EUU ILFC ;lsd ;;
; HA-LOB ;Boeing 737-7Q8; C19Y102 ; 28 Jan 2003 ; 3 Feb 2012 ;EI-EUV ILFC ;lsd ;;
; HA-LOI ;Boeing 737-7Q8; C19Y102 ; 23 Feb 2004 ; 2 Feb 2012 ;EI-EUW ILFC ;lsd ;;
; HA-LOL ;Boeing 737-7Q8; C19Y102 ; 28 Apr 2004 ; 3 Feb 2012 ;EI-EUX ILFC ;lsd ;;
; HA-LOP ;Boeing 737-7Q8; C19Y102 ; 4 Oct 2004 ; 3 Feb 2012 ;EI-EUY ILFC ;lsd ;;
; HA-LOR ;Boeing 737-7Q8; C19Y102 ; 22 Nov 2004 ; 3 Feb 2012 ;EI-EUZ ILFC ;lsd ;;
; HA-LOS ;Boeing 737-7Q8; C19Y102 ; 3 Mar 2005 ; 3 Feb 2012 ;EI-ETX ILFC ;lsd ;;
; HA-LOC ;Boeing 737-8Q8; Y180 ; 4 Mar 2003 ; 3 Feb 2012 ;EI-ETZ ILFC ;lsd ;;
; HA-LOH ;Boeing 737-8Q8; Y180 ; 31 Oct 2008 ; 3 Feb 2012 ;VP-BDH ILFC ;lsd ;;
; HA-LOK ;Boeing 737-8Q8; C34Y126 ; 6 Apr 2004 ; 3 Feb 2012 ;VP-BDG ILFC ;lsd ;;
; HA-LOM ;Boeing 737-8Q8; Y180 ; 8 Nov 2008 ; 3 Feb 2012 ;VP-BDF ILFC ;lsd ;;
; HA-LOU ;Boeing 737-8Q8; C34Y126 ; 15 Apr 2005 ; 3 Feb 2012 ;F-WTAD Macquarie AirFinance ;lsd, OneWorld cs ;;
; HA-LHA ;Boeing 767-27GER; C24Y161 ; 30 Apr 1993 ; 19 Dec 2007 ;N48SN Aircraft Statutory Trust ;Albert Szent-Györgyi ;;
; HA-LHB ;Boeing 767-27GER; C24Y164 ; 16 May 2008 ; Jan 2009 ; Preserved ;;;
; HA-LHC ;Boeing 767-306ER; C16Y213 ; 27 Mar 2007 ; 9 Oct 2008 ;S7-FCS Air Seychelles ;lsd ;;
; HA-LHC ;Boeing 767-375ER;; 23 Apr 1992 ; 30 Oct 1992 ;B-2562 China Southern Airlines ;lsd ;;
; HA-LHD ;Boeing 767-3P6ER;; 5 Aug 2000 ; 16 Jan 2002 ;EI-CXB Pembroke ;lsd ;;
; HA-LNX ;Bombardier CRJ-100LR (CL-600-2B19);; 3 Jul 2002 ; 3 Dec 2002 ;S5-AAH Adria Airways ;lsd ;;
; HA-LNA ;Bombardier CRJ-200ER (CL-600-2B19); CY48 ; 10 Sep 2002 ; 29 Nov 2017 ;UP-CJ015 SCAT Airlines ;;;
; HA-LNB ;Bombardier CRJ-200ER (CL-600-2B19); CY48 ; 28 Sep 2002 ; Jun 2009 ;ST-NVC Nova Airways ;;;
; HA-LNC ;Bombardier CRJ-200ER (CL-600-2B19); CY48 ; 23 Apr 2003 ; 23 Jan 2008 ;OY-RJJ Cimber Air ;;;
; HA-LND ;Bombardier CRJ-200ER (CL-600-2B19); CY48 ; 16 Jun 2003 ; 17 Dec 2007 ;ST-NVB Nova Airways ;;;
; HA-LQA ;Bombardier DHC-8-402Q Dash 8; Y72 ; 26 Nov 2008 ; 3 Feb 2012 ;LN-RDV SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
