;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2574 ;Boeing 737-37K(SF); Cargo ; 3 Aug 2017 ;; 23 Years ;;
; B-2575 ;Boeing 737-37K(SF); Cargo ; 28 Aug 2017 ;; 23 Years ;;
; B-2608 ;Boeing 737-36Q(SF); Cargo ; 30 Jun 2015 ;; 24.6 Years ;;
; B-221A ;Boeing 757-223(PCF)(WL); Cargo ; Due ; Stored ; 22.9 Years ;;
; B-221J ;Boeing 757-223(PCF)(WL); Cargo ; Due ; Stored ; 20.8 Years ;;
; B-2812 ;Boeing 757-28S(PCF); Cargo ; 18 Dec 2017 ;; 20.9 Years ;;
; B-2830 ;Boeing 757-28S(PCF); Cargo ; 15 Jan 2018 ;Hangzhou 2022 Asian Games cs ; 19.7 Years ;;
; B-2851 ;Boeing 757-28S(PCF); Cargo ; 25 Apr 2018 ;; 23.9 Years ;;
; B-2853 ;Boeing 757-28S(PCF); Cargo ; 4 Apr 2018 ;; 23.7 Years ;;
; B-2859 ;Boeing 757-28S(PCF); Cargo ; 27 Oct 2017 ;; 22.8 Years ;;
; B-2862 ;Boeing 757-25C(PCF); Cargo ; 7 Jan 2021 ;; 17.5 Years ;;
; B-221F ;Boeing 767-33AER(BDSF)(WL); Cargo ; 6 Dec 2021 ;Hangzhou 2022 Asian Games cs ; 19.1 Years ;;
; B- ;Boeing 767-33AER(WL); Cargo ; Due ; Stored ; 19 Years ;;
; B-3329 ;COMAC ARJ21-700(F); Cargo ; Due ; Stored ; 3.8 Years ;;
