;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-GYPE ;Embraer ERJ-135LR; Y37 ; 17 May 2004 ;; 20.5 Years ;;
; F-HBPE ;Embraer ERJ-145LR; Y49 ; 21 Apr 2006 ;; 23.2 Years ;;
