;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; HP-1523CMP ;Boeing 737-8V3(WL); Y186 ; 30 Jan 2020 ;opby Aero Republica ; 481 ; 18.4 Years ;;
; HP-1532CMP ;Boeing 737-8V3(WL); Y186 ; 29 Nov 2019 ;opby Aero Republica, "Wingo Rainbow" sticker ; 484 ; 14.6 Years ;;
; HP-1536CMP ;Boeing 737-8V3(WL); Y186 ; 10 Dec 2019 ;opby Aero Republica ; 488 ; 12.7 Years ;;
; HP-1537CMP ;Boeing 737-8V3(WL); Y186 ; 4 Jan 2020 ;opby Aero Republica ; 489 ; 12.3 Years ;;
; HP-1711CMP ;Boeing 737-8V3(WL); Y186 ; 5 Oct 2020 ;opby Aero Republica ; 492 ; 11.8 Years ;;
; HP-1713CMP ;Boeing 737-8V3(WL); Y186 ; 27 Oct 2021 ;opby Aero Republica ; 494 ; 11.3 Years ;;
; HP-1714CMP ;Boeing 737-8V3(WL); Y186 ; 4 Jan 2022 ;; 495 ; 11.3 Years ;;
; HP-1715CMP ;Boeing 737-8V3(WL); Y186 ; 7 Jan 2021 ;opby Aero Republica ; 496 ; 11.2 Years ;;
