;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HK-2057 ;Airbus A300B4-2C;; 10 Dec 1977 ; 18 Apr 1979 ;F-ODJU Airbus Financial Services (AFS) ;Ciudad de Barranquilla , lsd ;;
; N8148A ;Douglas DC-8-33(F); Cargo ; 6 Dec 1979 ; Jun 1980 ;N8148A Intercontinental Airways ;lsf Intercontinental Airways ;;
; HK-1415 ;Lockheed L-188A Electra;; 17 Apr 1970 ; Apr 1979 ; Scrapped ;;;
; HK-1416 ;Lockheed L-188A Electra;; 12 Jan 1971 ; Nov 1976 ;PP-VLX Varig ;;;
; HK-1845 ;Lockheed L-188C(F) Electra; Cargo ; Mar 1976 ; Apr 1979 ; Scrapped ;;;
; HK-1976 ;Lockheed L-188A(F) Electra; Cargo ; 20 Jun 1975 ; 10 Jul 1975 ; Written Off ;;;
; HK-774 ;Lockheed L-188A Electra;; 14 Nov 1969 ; Apr 1979 ; Scrapped ;;;
; HK-775 ;Lockheed L-188A Electra;; 18 Sep 1969 ; Dec 1976 ;PP-VLY Varig ;;;
; HK-777 ;Lockheed L-188A Electra;; 11 Apr 1969 ; 27 Aug 1973 ; Written Off ;;;
