;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-EAA ;Airbus A300B4-203(F); Cargo ; 7 Apr 1998 ; 14 Aug 1998 ;EI-EAA DHL ;;;
; EI-EAB ;Airbus A300B4-203(F); Cargo ; 14 May 1998 ; 14 Aug 1998 ;EI-EAB DHL ;;;
; EI-EAT ;Airbus A300B4-203(F); Cargo ; 12 Dec 1997 ; 14 Aug 1998 ;EI-EAT DHL ;;;
; EI-CET ;Lockheed L-188C(F) Electra; Cargo ; 27 Apr 1993 ; Jun 1998 ;EI-CET Air Atlantique ;;;
; EI-CHW ;Lockheed L-188C(F) Electra; Cargo ; 26 May 1993 ; May 1996 ; Scrapped ;;;
; EI-CHX ;Lockheed L-188C(F) Electra; Cargo ; 6 Jul 1993 ; 12 Apr 1998 ;G-BYEF Channel Express ;;;
; EI-CHY ;Lockheed L-188C(F) Electra; Cargo ; 19 May 1997 ; Jun 1998 ;G-FIZU Air Atlantique ;Neptunus ;;
; EI-CHZ ;Lockheed L-188C(F) Electra; Cargo ; 9 Sep 1993 ; Mar 1998 ; Scrapped ;;;
; EI-HCE ;Lockheed L-188A(F) Electra; Cargo ; 17 Apr 1997 ; Jun 1998 ;G-FIJV Air Atlantique ;;;
; N356Q ;Lockheed L-188A(F) Electra; Cargo ; 1 May 1993 ; Dec 1993 ;N356Q Renown Aviation ;lsd ;;
