;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PP-CLA ;Airbus A300B4-203;; 20 Jun 1980 ; 10 May 1990 ;6Y-JMR Air Jamaica ;;;
; PP-CLB ;Airbus A300B4-203;; 26 Jun 1980 ; 3 Apr 1989 ;JA8292 Japan Air System (JAS) ;;;
; PP-CJN ;Boeing 737-2C3(A); Y109 ; 31 Jan 1975 ; 18 Feb 1993 ;PP-CJN Varig ;;;
; PP-CJO ;Boeing 737-2C3(A);; 31 Jan 1975 ; 1 Jan 1993 ;PP-CJO Varig ;;;
; PP-CJP ;Boeing 737-2C3(A);; 13 Feb 1975 ; 18 Feb 1993 ;PP-CJP Varig ;;;
; PP-CJR ;Boeing 737-2C3(A);; 25 Mar 1975 ; 18 Feb 1993 ;PP-CJR Varig ;;;
; PP-CJS ;Boeing 737-2C3(A); Y109 ; 9 Apr 1975 ; 1 Jan 1993 ;PP-CJS Varig ;;;
; PP-CJT ;Boeing 737-2C3(A);; 2 May 1975 ; 18 Feb 1993 ;PP-CJT Varig ;;;
; PP-VJN ;Lockheed L-188A Electra; Y90 ; Mar 1975 ; Apr 1975 ;PP-VJN Varig ;lsf Varig ;;
; PP-VLC ;Lockheed L-188A Electra; Y90 ; Mar 1975 ; Jun 1975 ;PP-VLC Varig ;lsf Varig ;;
