;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HS-BRA ;Boeing 737-3T0(WL);; Apr 2011 ; 2014 ; Preserved ;;;
; HS-BRB ;Boeing 737-3T0(WL);; 14 Jul 2011 ; 2015 ; Stored ;;;
; HS-BRC ;Boeing 737-3T0(WL);; 4 Jun 2011 ;; Preserved ;;;
; HS-BRI ;Boeing 737-3Z0;; 10 Jul 2013 ; 22 Mar 2019 ;N170AE Unknown ;lsd ;;
; HS-BRJ ;Boeing 737-3Z0;; 26 Jul 2013 ; 14 Oct 2016 ; Stored ;;;
; HS-BRK ;Boeing 737-3Z0;; 22 Aug 2013 ; 22 Mar 2019 ;N180AE Unknown ;;;
; HS-BRL ;Boeing 737-3J6;; 14 Jan 2014 ; 2 Sep 2016 ; Stored ;;;
; HS-BRQ ;Boeing 737-3J6;; 13 Feb 2014 ; 2014 ; Stored ;lsd ;;
; HS-BRD ;Boeing 737-429;; 7 Nov 2012 ; 28 Jan 2020 ;N225PG Unknown ;;;
; HS-BRE ;Boeing 737-429;; 11 Oct 2012 ; 9 Oct 2017 ; Stored ;;;
; HS-UTD ;Boeing 747-146;; 5 Aug 2003 ; 2007 ; Stored ;;;
; HS-UTH ;Boeing 747-146;; 1 Feb 2002 ;; Scrapped ;;;
; HS-UTM ;Boeing 747SR-146B(SUD);; 31 Mar 2006 ;; Scrapped ;;;
; HS-UTQ ;Boeing 747SR-146B(SUD);; 1 Dec 2006 ;; Derelict ;;;
; HS-ORA ;Boeing 747-212B(SF); Cargo ; 5 Mar 2008 ; 17 Apr 2009 ;G-MKKA MK Airlines ;;;
; HS-ORB ;Boeing 747-246F; Cargo ; 14 Mar 2008 ; 30 Aug 2008 ;G-MKJA MK Airlines ;;;
; HS-UTB ;Boeing 747-246B;; 18 Nov 2002 ;; Preserved ;;;
; HS-UTC ;Boeing 747-238B;; 18 Nov 2002 ;; Scrapped ;;;
; HS-UTI ;Boeing 747-246B;; 15 Jan 2004 ; 2005 ; Preserved ;;;
; HS-UTJ ;Boeing 747-246B;; 12 Dec 2003 ;; Scrapped ;;;
; HS-UTP ;Boeing 747-246B;; 1 Nov 2001 ; 2006 ; Stored ;;;
; HS-UTR ;Boeing 747-246B;; 17 Dec 2007 ; 2009 ; Preserved ;;;
; N899TH ;Boeing 747-217B;; 10 Jan 2007 ; 24 Jan 2007 ; Preserved ;lsf Grandmax Group Ltd ;;
; HS-UTK ;Boeing 747-306(M); C16Y440 ; Feb 2009 ; 14 Aug 2009 ; Scrapped ;;;
; HS-UTL ;Boeing 747-3B5;; 15 Feb 2007 ;; Preserved ;;;
; HS-UTN ;Boeing 747-346;; 14 Jan 2009 ; Feb 2012 ; Scrapped ;;;
; HS-UTO ;Boeing 747-346;; 5 Oct 2006 ; Oct 2006 ; Stored ;;;
; HS-UTS ;Boeing 747-346;; 31 Oct 2008 ; 22 Apr 2009 ;5N-MBB Max Air ;;;
; HS-UTV ;Boeing 747-346;; 18 Sep 2009 ; 2014 ; Stored ;;;
; HS-UTW ;Boeing 747-346;; 16 Oct 2009 ; 2014 ; Stored ;;;
; HS-STA ;Boeing 747-422;; 6 Nov 2014 ; 17 Apr 2016 ; Preserved ;;;
; HS-STB ;Boeing 747-441;; 30 Dec 2013 ; 7 Jul 2014 ; Preserved ;;;
; HS-STC ;Boeing 747-412;; 19 Nov 2014 ; Mar 2016 ; Scrapped ;;;
; HS-STE ;Boeing 747-428(M);; 29 Nov 2012 ; 7 Feb 2013 ;N697AC Apollo Aviation ;;;
; HS-STI ;Boeing 747-4Q8;; 13 Nov 2014 ; 26 Nov 2015 ; Scrapped ;;;
; HS-BKA ;Boeing 767-3W0ER;; 12 Nov 2014 ; 30 Sep 2015 ;N708KW Alta Airlines Holdings ;lsd ;;
; HS-BKB ;Boeing 767-346;; 6 Oct 2011 ; 20 Apr 2017 ; Stored ;;;
; HS-BKC ;Boeing 767-3T7ER;; 30 Nov 2012 ; Sep 2013 ; Scrapped ;;;
; HS-BKD ;Boeing 767-346;; 21 Sep 2012 ; 31 Oct 2016 ; Stored ;;;
; HS-BKE ;Boeing 767-3W0ER;; Sep 2014 ; 23 Aug 2018 ;OE-IHO Air Lease Corporation (ALC) ;lsd ;;
; HS-BKH ;Boeing 767-346;; 25 Sep 2013 ; Oct 2017 ; Stored ;;;
; HS-BKI ;Boeing 767-346;; 8 Aug 2014 ; 1 Sep 2017 ; Stored ;;;
; HS-BKJ ;Boeing 767-346; C42Y219 ; 26 Mar 2015 ; 9 Nov 2015 ; Stored ;;;
; HS-LTA ;Lockheed L-1011-385-1 TriStar 1; C49Y250 ; 23 Jan 1997 ; Aug 1997 ;HS-LTA Kampuchea Airlines ;;;
; HS-LTB ;Lockheed L-1011-385-1 TriStar 1; C49Y250 ; 23 Jan 1997 ; Mar 1999 ;XU-700 Kampuchea Airlines ;;;
; HS-MDI ;McDonnell Douglas MD-81 (DC-9-81);; 22 Jan 2011 ; 11 Nov 2012 ; Preserved ;;;
; HS-MDJ ;McDonnell Douglas MD-81 (DC-9-81);; 25 Feb 2011 ;; Scrapped ;;;
; HS-MDK ;McDonnell Douglas MD-82 (DC-9-82);; 23 Feb 2011 ; 17 Mar 2013 ; Scrapped ;;;
; HS-MDL ;McDonnell Douglas MD-82 (DC-9-82);; 18 Jun 2011 ; 2013 ; Preserved ;;;
