;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZK-CZR ;Boeing 737-33A; Y130 ; 16 Oct 2002 ; 4 Oct 2004 ;XA-UCL Lineas Aereas Azteca ;lsd ;;
; ZK-CZS ;Boeing 737-33A; Y130 ; 16 Oct 2002 ; 14 Oct 2004 ;XA-UCP Lineas Aereas Azteca ;lsd ;;
; ZK-CZU ;Boeing 737-33A;; 16 Oct 2002 ; 18 Oct 2004 ;YR-BAA Blue Air ;lsd ;;
; ZK-JNA ;Boeing 737-376;; 4 Nov 2003 ; 16 Jun 2006 ;VH-XMR Qantas ;;;
; ZK-JNB ;Boeing 737-376; CY130 ; 1 Feb 2004 ; 18 Jun 2009 ; Scrapped ;lsf Qantas ;;
; ZK-JNC ;Boeing 737-376; CY130 ; 4 Jun 2004 ; 9 Jun 2009 ;N294AG Aviation Capital Group (ACG) ;lsf Qantas ;;
; ZK-JND ;Boeing 737-376;; 10 Jan 2005 ; 13 Nov 2009 ;N297AG Aviation Capital Group (ACG) ;;;
; ZK-JNE ;Boeing 737-33A; Y130 ; 16 Oct 2002 ; 22 Apr 2005 ;G-STRJ Astraeus ;lsf Qantas ;;
; ZK-JNF ;Boeing 737-376;; 26 Oct 2002 ; 1 Sep 2006 ;VH-XML Qantas ;;;
; ZK-JNG ;Boeing 737-376;; 11 Feb 2003 ; 20 Dec 2006 ;VH-XMB Qantas ;;;
; ZK-JNH ;Boeing 737-376;; 7 Jul 2003 ; 24 Apr 2006 ;VH-XMO Qantas ;;;
; ZK-JNN ;Boeing 737-376; C8Y112 ; 18 Oct 2004 ; 5 Sep 2009 ;N295AG Aviation Capital Group (ACG) ;lsf Qantas ;;
; ZK-JNO ;Boeing 737-376;; 22 Mar 2005 ; 5 Dec 2008 ; Preserved ;;;
; ZK-JTP ;Boeing 737-476; C12Y132 ; 2 Jun 2006 ; 31 Oct 2011 ;PK-YUY Batavia Air ;lsf Qantas ;;
; ZK-JTQ ;Boeing 737-476; C12Y132 ; 21 Jun 2006 ; 9 Dec 2011 ;ZK-JTQ Airwork ;lsf Qantas ;;
; ZK-JTR ;Boeing 737-476; C12Y132 ; 31 May 2007 ; 24 Mar 2011 ;N249SY Sayegh Group Aviation ;lsf Qantas ;;
; ZK-JTS ;Boeing 737-476; C12Y132 ; 27 Feb 2009 ; 31 Jan 2011 ;VH-TJZ Qantas ;;;
; ZK-ZQA ;Boeing 737-838(WL); C12Y162 ; 16 Sep 2009 ; 25 Oct 2017 ;VH-VZF Qantas ;Jean Batten, "75th Qantas 737" titles ;;
; ZK-ZQB ;Boeing 737-838(WL); C12Y162 ; 23 Sep 2009 ; 9 Feb 2018 ;VH-VZG Qantas ;Sir William Hudson ;;
; ZK-ZQC ;Boeing 737-838(WL); C12Y162 ; 21 Oct 2009 ; 8 Mar 2018 ;VH-VZH Qantas ;Katherine Mansfield ;;
; ZK-ZQD ;Boeing 737-838(WL); C12Y162 ; 1 Feb 2011 ; 23 Aug 2018 ;VH-VZI Qantas ;Sir Edmund Hillary, lsd ;;
; ZK-ZQE ;Boeing 737-838(WL); C12Y162 ; 14 Feb 2011 ; 11 May 2018 ;VH-VZJ Qantas ;William Pickering ;;
; ZK-ZQF ;Boeing 737-838(WL); C12Y162 ; 16 Feb 2011 ; 12 Oct 2018 ;VH-VZK Qantas ;Abel Tasman, lsd ;;
; ZK-ZQG ;Boeing 737-838(WL); C12Y162 ; 22 Jun 2011 ; 31 Oct 2018 ;VH-VYZ Qantas ;Ernest Rutherford ;;
; ZK-ZQH ;Boeing 737-838(WL); C12Y162 ; 17 Aug 2011 ; 12 Nov 2018 ;VH-VZQ Qantas ;Charles Upham ;;
