;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N153SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 14 Apr 2016 ;opf United Express ; 153 ; 5.9 Years ;;;
; N154SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Apr 2016 ;opf United Express ; 154 ; 5.9 Years ;;;
; N156SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 May 2016 ;opf United Express ; 156 ; 5.8 Years ;;;
; N157SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 12 May 2016 ;opf United Express ; 157 ; 5.8 Years ;;;
; N160SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Jun 2016 ;opf United Express ; 160 ; 5.7 Years ;;;
; N161PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 10 Apr 2013 ;lsf Delta Air Lines, opf Delta Connection ; 161 ; 14.1 Years ;;;
; N161SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Jun 2016 ;opf United Express ; 161 ; 5.7 Years ;;;
; N162PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 May 2013 ;opf Delta Connection ; 15162 ; 14.1 Years ;;;
; N162SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Jul 2016 ;opf United Express ; 162 ; 5.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N163SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Jul 2016 ;opf United Express ; 163 ; 5.6 Years ;;;
; N164SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Oct 2016 ;opf United Express ; 164 ; 5.4 Years ;;;
; N165SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Nov 2016 ;opf United Express ; 165 ; 5.3 Years ;;;
; N166SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 22 Nov 2016 ;opf United Express ; 166 ; 5.3 Years ;;;
; N167SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Dec 2016 ;opf United Express ; 167 ; 5.3 Years ;;;
; N168SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Dec 2016 ;opf United Express ; 168 ; 5.3 Years ;;;
; N170PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 7 May 2013 ;lsf Delta Air Lines, opf Delta Connection ; 15170 ; 14 Years ;;;
; N170SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Jun 2015 ;opf Alaska Airlines ; 170 ; 6.8 Years ;;;
; N171SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Jun 2015 ;opf Alaska Airlines ; 171 ; 6.7 Years ;;;
; N173SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jun 2015 ;opf Alaska Airlines ; 173 ; 6.7 Years ;;;
; N174SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Nov 2015 ;opf Alaska Airlines ; 174 ; 6.3 Years ;;;
; N175SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Dec 2015 ;opf Alaska Airlines ; 175 ; 6.3 Years ;;;
; N176SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Jan 2016 ;opf Alaska Airlines ; 176 ; 6.2 Years ;;;
; N177SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Jan 2016 ;opf Alaska Airlines ; 177 ; 6.1 Years ;;;
; N178SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 5 May 2016 ;opf Alaska Airlines ; 178 ; 5.9 Years ;;;
; N179SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Jun 2016 ;opf Alaska Airlines ; 179 ; 5.8 Years ;;;
; N181SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jul 2016 ;opf Alaska Airlines ; 181 ; 5.7 Years ;;;
; N182SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Aug 2016 ;opf Alaska Airlines ; 182 ; 5.6 Years ;;;
; N183SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Sep 2016 ;opf Alaska Airlines ; 183 ; 5.5 Years ;;;
; N184SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Sep 2016 ;opf Alaska Airlines ; 184 ; 5.5 Years ;;;
; N185SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Oct 2016 ; Parked, opf Alaska Airlines ; 185 ; 5.4 Years ;;;
; N186SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Oct 2016 ;opf Alaska Airlines ; 186 ; 5.4 Years ;;;
; N187PQ ;Bombardier CRJ-900LR (CL-600-2D24); C12Y64 ; 4 Feb 2013 ;opf Delta Connection ; 187 ; 13.7 Years ;;;
; N187SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Jan 2017 ;opf Alaska Airlines ; 187 ; 5.1 Years ;;;
; N188SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Jan 2017 ;opf Alaska Airlines ; 188 ; 5.1 Years ;;;
; N189SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Feb 2017 ;opf Alaska Airlines ; 189 ; 5.1 Years ;;;
; N191SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Feb 2017 ;opf Alaska Airlines ; 191 ; 5.1 Years ;;;
; N192SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Mar 2017 ;opf Alaska Airlines ; 192 ; 5 Years ;;;
; N193SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Sep 2017 ;opf Alaska Airlines ; 193 ; 4.5 Years ;;;
; N194SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Oct 2017 ;opf Alaska Airlines ; 194 ; 4.4 Years ;;;
; N195SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 17 Nov 2017 ;opf Alaska Airlines ; 195 ; 4.3 Years ;;;
; N196SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 18 Jan 2018 ;opf Alaska Airlines ; 196 ; 4.2 Years ;;;
; N197SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Feb 2018 ;opf Alaska Airlines ; 197 ; 4.1 Years ;;;
; N198SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 May 2018 ;opf Alaska Airlines ; 198 ; 3.8 Years ;;;
; N199SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Jun 2018 ;opf Alaska Airlines ; 199 ; 3.8 Years ;;;
; N200SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Dec 2016 ;opf United Express ; 200 ; 5.2 Years ;;;
; N202PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 22 Apr 2020 ; Parked ; 202 ; 18.4 Years ;;;
; N202SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Dec 2016 ;opf United Express ; 202 ; 5.2 Years ;;;
; N203SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Dec 2016 ;opf United Express ; 203 ; 5.2 Years ;;;
; N204SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Dec 2016 ;opf United Express ; 204 ; 5.2 Years ;;;
; N205SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 9 Mar 2017 ;opf United Express ; 205 ; 5.1 Years ;;;
; N206PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 21 May 2020 ; Parked ; 206 ; 18.4 Years ;;;
; N206SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 Mar 2017 ;opf United Express ; 206 ; 5.1 Years ;;;
; N207PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Jul 2020 ;opf United Express ; 207 ; 18.3 Years ;;;
; N207SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Apr 2017 ;opf United Express ; 207 ; 5 Years ;;;
; N208SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Apr 2017 ;opf United Express ; 208 ; 5 Years ;;;
; N209SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 May 2017 ;opf United Express ; 209 ; 5 Years ;;;
; N211SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 May 2017 ;opf United Express ; 211 ; 5 Years ;;;
; N213PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 16 Feb 2021 ; Parked ;; 18.3 Years ;;;
; N213SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Jun 2017 ;opf United Express ; 213 ; 4.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N218PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 6 Jan 2021 ; Parked ;; 18.2 Years ;;;
; N221PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 12 Nov 2019 ;opf United Express ; 221 ; 18.2 Years ;;;
; N223JS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 10 Sep 2019 ;opf United Express ; 223 ; 18.2 Years ;;;
; N228PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 13 Nov 2020 ;opf United Express ;; 18.1 Years ;;;
; N229PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 13 Jan 2020 ; Parked ; 229 ; 18.1 Years ;;;
; N237PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Nov 2020 ; Parked ;; 18.1 Years ;;;
; N240SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 4 Aug 2016 ;opf Delta Connection ; 240 ; 5.6 Years ;;;
; N241SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Aug 2016 ;opf Delta Connection ; 241 ; 5.6 Years ;;;
; N242JS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 17 Dec 2019 ; Parked ; 242 ; 18 Years ;;;
; N242SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 Aug 2016 ;opf Delta Connection ; 242 ; 5.6 Years ;;;
; N243SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Sep 2016 ;opf Delta Connection ; 243 ; 5.5 Years ;;;
; N244SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Sep 2016 ;opf Delta Connection ; 244 ; 5.5 Years ;;;
; N245PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 19 May 2020 ; Parked ; 245 ; 18 Years ;;;
; N246PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 22 Nov 2019 ;opf United Express ; 246 ; 18 Years ;;;
; N246SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Oct 2016 ;opf Delta Connection ; 246 ; 5.4 Years ;;;
; N247SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Oct 2016 ;opf Delta Connection ; 247 ; 5.4 Years ;;;
; N248PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 27 May 2020 ; Parked ; 248 ; 17.9 Years ;;;
; N249PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 21 May 2020 ; Parked ; 249 ; 17.9 Years ;;;
; N250SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Nov 2016 ;opf Delta Connection ; 250 ; 5.4 Years ;;;
; N251PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 7 Feb 2020 ; Parked ; 251 ; 17.9 Years ;;;
; N251SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 Nov 2016 ; Parked, opf Delta Connection ; 251 ; 5.3 Years ;;;
; N252SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Nov 2016 ;opf Delta Connection ; 252 ; 5.3 Years ;;;
; N253SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Dec 2016 ;opf Delta Connection ; 253 ; 5.3 Years ;;;
; N254SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 13 Dec 2016 ;opf Delta Connection ; 254 ; 5.3 Years ;;;
; N255SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Dec 2016 ;opf Delta Connection ; 255 ; 5.2 Years ;;;
; N256SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Apr 2017 ;opf Delta Connection ; 256 ; 4.9 Years ;;;
; N257SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Apr 2017 ;opf Delta Connection ; 257 ; 4.9 Years ;;;
; N258SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 May 2017 ;opf Delta Connection ; 258 ; 4.9 Years ;;;
; N259PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 22 Oct 2020 ;;; 17.8 Years ;;;
; N259SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 11 May 2017 ;opf Delta Connection ; 259 ; 4.9 Years ;;;
; N260SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 8 Jun 2017 ;opf Delta Connection ; 260 ; 4.8 Years ;;;
; N261PS ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 5 Aug 2020 ; Parked ;; 17.6 Years ;;;
; N261SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 14 Dec 2017 ;opf Delta Connection ; 261 ; 4.2 Years ;;;
; N262SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y58 ; 9 Mar 2018 ;opf Delta Connection ; 262 ; 4 Years ;;;
; N263SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 9 Mar 2018 ;opf Delta Connection ; 263 ; 4 Years ;;;
; N264SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 15 Mar 2018 ;opf Delta Connection ; 264 ; 4 Years ;;;
; N265SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 5 Apr 2018 ;opf Delta Connection ; 265 ; 4 Years ;;;
; N267SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 12 Apr 2018 ;opf Delta Connection ; 267 ; 3.9 Years ;;;
; N268SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 10 May 2018 ;opf Delta Connection ; 268 ; 3.8 Years ;;;
; N269SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 25 May 2018 ;opf Delta Connection ; 269 ; 3.8 Years ;;;
; N270SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 14 Jun 2018 ;opf Delta Connection ; 270 ; 3.8 Years ;;;
; N271SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 1 Jun 2018 ;opf Delta Connection ; 271 ; 3.8 Years ;;;
; N272SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Jun 2018 ;opf Delta Connection ; 272 ; 3.7 Years ;;;
; N273SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 21 Jun 2018 ;opf Delta Connection ; 273 ; 3.7 Years ;;;
; N274SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Jun 2018 ;opf Delta Connection ; 274 ; 3.7 Years ;;;
; N275SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 27 Jun 2018 ;opf Delta Connection ; 275 ; 3.7 Years ;;;
; N276SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 19 Jul 2018 ;opf Delta Connection ; 276 ; 3.7 Years ;;;
; N277SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Jul 2018 ;opf Delta Connection ; 277 ; 3.7 Years ;;;
; N278SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Jul 2018 ;opf Delta Connection ; 278 ; 3.6 Years ;;;
; N279SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 29 Aug 2018 ;opf Delta Connection ; 279 ; 3.5 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N280SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Sep 2018 ;opf Delta Connection ; 280 ; 3.6 Years ;;;
; N281SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Sep 2018 ;opf Delta Connection ; 281 ; 3.6 Years ;;;
; N282SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 20 Sep 2018 ;opf Delta Connection ; 282 ; 3.6 Years ;;;
; N283SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Sep 2018 ;opf Delta Connection ; 283 ; 3.6 Years ;;;
; N284SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Sep 2018 ;opf Delta Connection ; 284 ; 3.5 Years ;;;
; N285SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 4 Oct 2018 ;opf Delta Connection ; 285 ; 3.5 Years ;;;
; N286SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 4 Oct 2018 ;opf Delta Connection ; 286 ; 3.5 Years ;;;
; N287SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 11 Oct 2018 ;opf Delta Connection ; 287 ; 3.5 Years ;;;
; N288SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 18 Oct 2018 ;opf Delta Connection ; 288 ; 3.5 Years ;;;
; N289SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 25 Oct 2018 ;opf Delta Connection ; 289 ; 3.4 Years ;;;
; N290SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 29 Oct 2018 ;opf Delta Connection ; 290 ; 3.4 Years ;;;
; N291SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 29 Oct 2018 ;opf Delta Connection ; 291 ; 3.4 Years ;;;
; N292SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 27 Nov 2018 ;opf Delta Connection ; 292 ; 3.3 Years ;;;
; N293SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 15 Mar 2019 ;opf Delta Connection ; 293 ; 3 Years ;;;
; N294SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Apr 2019 ;opf Delta Connection ;; 2.9 Years ;;;
; N295SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 26 Apr 2019 ;opf Delta Connection ;; 2.9 Years ;;;
; N296SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 16 May 2019 ;opf Delta Connection ; 296 ; 2.8 Years ;;;
; N297SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 6 Jun 2019 ;opf Delta Connection ; 297 ; 2.8 Years ;;;
; N298SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 25 Nov 2019 ;opf Delta Connection ; 298 ; 2.3 Years ;;;
; N299SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 25 Nov 2019 ;opf Delta Connection ; 299 ; 2.3 Years ;;;
; N300SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 19 Dec 2019 ;opf Delta Connection ; 300 ; 2.2 Years ;;;
; N301SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 20 Dec 2019 ;opf Delta Connection ; 301 ; 2.2 Years ;;;
; N302SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 23 Dec 2019 ;opf Delta Connection ; 302 ; 2.2 Years ;;;
; N303SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Jun 2020 ;opf Delta Connection ; 303 ; 2 Years ;;;
; N304SY ;Embraer ERJ-175LL (ERJ-170-200 LL); C12Y58 ; 26 Jun 2020 ;opf Delta Connection ; 304 ; 1.8 Years ;;;
; N305SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Dec 2020 ;opf Delta Connection ; 305 ; 1.4 Years ;;;
; N306SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Dec 2020 ;opf Delta Connection ; 306 ; 1.3 Years ;;;
; N307SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Dec 2020 ;opf Delta Connection ; 307 ; 1.2 Years ;;;
; N308SY ;Embraer ERJ-175LR (ERJ-170-200 LR); C12Y64 ; 23 Dec 2020 ;opf Delta Connection ; 308 ; 1.2 Years ;;;
