;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VH-VUG ;Boeing 737-8FE(WL); Y180 ; 12 Jul 2009 ; 7 Dec 2011 ;VH-VUG Virgin Australia ;Jasmine Tasman ;;
; VH-VUM ;Boeing 737-8BK(WL); Y180 ; 24 Oct 2007 ; Jan 2011 ;VH-VUM Virgin Blue ;Brindebella Blue, lsd ;;
; VH-VUN ;Boeing 737-8BK(WL); Y180 ; 9 Nov 2007 ; 7 Dec 2011 ;VH-VUN Virgin Australia ;Madelaide, lsd ;;
; ZK-PBA ;Boeing 737-8FE(WL); Y180 ; 23 Jan 2004 ; 7 Dec 2011 ;ZK-PBA Virgin Australia ;Bonnie Blue ;;
; ZK-PBB ;Boeing 737-8FE(WL); Y180 ; 1 Feb 2005 ; 7 Dec 2011 ;ZK-PBB Virgin Australia ;Whitney Sundays ;;
; ZK-PBC ;Boeing 737-8BK(WL); Y180 ; 26 Feb 2004 ; 18 Feb 2005 ;VH-VOX Virgin Blue ;Missy Mainlander, lsf Virgin Blue ;;
; ZK-PBD ;Boeing 737-8FE(WL); Y180 ; 16 Aug 2004 ; 7 Dec 2011 ;ZK-PBD Virgin Australia ;Pacific Pearl ;;
; ZK-PBF ;Boeing 737-8FE(WL);; 17 Oct 2005 ; 18 Oct 2005 ;ZK-PBF Polynesian Blue Airlines ;;;
; ZK-PBG ;Boeing 737-8FE(WL); Y180 ; 5 Nov 2007 ; 7 Dec 2011 ;ZK-PBG Virgin Australia ;Bewitching Broome ;;
; ZK-PBI ;Boeing 737-8FE(WL); Y180 ; 11 Jun 2008 ; 7 Dec 2011 ;ZK-PBI Virgin Australia ;Lady Rebecca ;;
; ZK-PBJ ;Boeing 737-8FE(WL); Y180 ; 1 Nov 2007 ; 7 Dec 2011 ;ZK-PBJ Virgin Australia ;Billie Blue ;;
; ZK-PBK ;Boeing 737-8FE(WL); Y180 ; 31 Jul 2008 ; 7 Dec 2011 ;ZK-PBK Virgin Australia ;Maiden New Zealand ;;
; ZK-PBL ;Boeing 737-8FE(WL); Y180 ; 23 Mar 2010 ; 7 Dec 2011 ;ZK-PBL Virgin Australia ;Canterbury Belle, lsd ;;
; ZK-PBM ;Boeing 737-8FE(WL); Y180 ; 24 Oct 2008 ; 7 Dec 2011 ;ZK-PBM Virgin Australia ;Kiwi Ana ;;
; VH-ZPM ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 30 Apr 2009 ; 4 May 2011 ;VH-ZPM Virgin Australia ;Emma-braer, lsd ;;
; VH-ZPN ;Embraer ERJ-190AR (ERJ-190-100 IGW); Y104 ; 21 Sep 2009 ; 4 May 2011 ;VH-ZPN Virgin Australia ;Kanga Blue ;;
