;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; P4-AAF ;Airbus A320-232;; 1 Dec 2018 ; Parked HAV, lsd ; Edecio ; 16.1 Years ;;
; P4-AAI ;Airbus A321-231;; 27 May 2021 ;lsd ; Ana ; 15.4 Years ;;
