;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VP-BKT ;Boeing 737-33R; CY110 ; 1 Dec 2009 ; 1 Jun 2012 ;VP-BKT NordStar Airlines ;lsd ;;
; VP-BKP ;Boeing 737-59D; CY110 ; 1 Dec 2009 ; 12 Oct 2011 ;N565EL European Aviation ;lsd ;;
; VP-BKU ;Boeing 737-505; Y132 ; 1 Dec 2009 ; 3 Jul 2018 ; Preserved ;lsf Indigo Aviation ;;
; VP-BKV ;Boeing 737-505; Y135 ; 1 Dec 2009 ; 20 Mar 2019 ;VP-BKV Smartavia ;;;
; VP-BOH ;Boeing 737-59D; CY110 ; 1 Dec 2009 ; Feb 2013 ;N409RS Rising Sun Aviation ;lsd ;;
; VP-BOI ;Boeing 737-505; CY110 ; 1 Dec 2009 ; 3 May 2013 ; Scrapped ;lsd ;;
; VP-BOQ ;Boeing 737-505; CY110 ; 1 Dec 2009 ; 31 Dec 2010 ;C-GANH Air North ;lsd ;;
; VP-BQI ;Boeing 737-5Y0; Y135 ; 1 Dec 2009 ; 25 Feb 2019 ; Stored ;lsd ;;
; VP-BQL ;Boeing 737-5Y0; Y135 ; 1 Dec 2009 ; 20 Mar 2019 ;VP-BQL Smartavia ;lsd ;;
; VP-BRE ;Boeing 737-53C; CY110 ; 1 Dec 2009 ;; Stored ;lsd ;;
; VP-BRG ;Boeing 737-53C; Y135 ; 1 Dec 2009 ; 20 Mar 2019 ;VP-BRG Smartavia ;;;
; VP-BRI ;Boeing 737-5Y0; Y135 ; 1 Dec 2009 ; 20 Mar 2019 ;VP-BRI Smartavia ;lsd ;;
; VP-BRK ;Boeing 737-5Y0; Y135 ; 1 Dec 2009 ; 11 Jan 2019 ; Scrapped ;lsd ;;
; VP-BRN ;Boeing 737-5Y0; Y135 ; 1 Dec 2009 ; 20 Mar 2019 ;VP-BRN Smartavia ;lsd ;;
; VP-BRP ;Boeing 737-505; Y132 ; 1 Dec 2009 ; 12 Mar 2019 ;VP-BRP Smartavia ;lsd ;;
; VP-BXN ;Boeing 737-53A; CY110 ; 1 Dec 2009 ; 28 Feb 2014 ;N475EL European Aviation ;lsd ;;
; VP-BYY ;Boeing 737-752(WL); Y148 ; 7 May 2018 ; 20 Mar 2019 ;VP-BYY Smartavia ;lsd ;;
; VP-BZZ ;Boeing 737-752(WL); Y148 ; 21 Sep 2018 ; 20 Mar 2019 ;VP-BZZ Smartavia ;lsd ;;
