;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-AVGP ;BAC 1-11-408EF One-Eleven;; 13 Dec 1968 ; 1 Jan 1970 ;G-AVGP Court Line ;Halcyon Cloud, lsf British Aircraft Corporation (BAC) ;;
; G-AVOE ;BAC 1-11-416EK One-Eleven; Y89 ; 19 Mar 1968 ; 1 Jan 1970 ;G-AVOE Court Line ;Halcyon Days ;;
; G-AVOF ;BAC 1-11-416EK One-Eleven; Y89 ; 8 Feb 1968 ; 10 Dec 1969 ;G-AVOF Cambrian Airways ;Halcyon Breeze ;;
; G-AWBL ;BAC 1-11-416EK One-Eleven; Y89 ; 22 Apr 1968 ; 1 Jan 1970 ;G-AWBL Court Line ;Halcyon Dawn ;;
; G-AWXJ ;BAC 1-11-416EK One-Eleven; Y89 ; 20 Mar 1969 ; 3 Nov 1969 ;G-AWXJ British Aircraft Corporation (BAC) ;Halcyon Sun ;;
; G-AXMF ;BAC 1-11-518FG One-Eleven;; 5 Dec 1969 ; 1 Jan 1970 ;G-AXMF Court Line ;Halcyon Breeze ;;
; G-APWA ;Handley Page HPR-7 Herald 100; Y44 ; Apr 1963 ; 31 Aug 1963 ;G-APWA Royal Malaysian Air Force ;lsd ;;
; G-APWB ;Handley Page HPR-7 Herald 101; Y44 ; 28 Nov 1966 ; 1 Jan 1970 ;G-APWB Court Line ;;;
; G-APWC ;Handley Page HPR-7 Herald 101; Y44 ; 28 Nov 1966 ; 1 Jan 1970 ;G-APWC Court Line ;;;
; G-APWD ;Handley Page HPR-7 Herald 101; Y44 ; 28 Nov 1966 ; 1 Jan 1970 ;G-APWD Court Line ;;;
; G-ASKK ;Handley Page HPR-7 Herald 211; Y50 ; Aug 1963 ; 17 Dec 1963 ;PP-ASU SADIA ;lsd ;;
