;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; A6-AIN ;Boeing 737-7Z5(WL) BBJ; VIP ; Aug 2005 ;; 22.8 Years ;;
; A6-DAS ;Boeing 737-7Z5(WL) BBJ; VIP ; Apr 2006 ;; 21.9 Years ;;
; A6-DFR ;Boeing 737-7BC(WL) BBJ; VIP ; 23 Jun 2010 ;; 21.2 Years ;;
; A6-RJA ;Boeing 737-7KK(WL) BBJ; VIP ; Jan 2022 ; Parked ; 12 Years ;;
; A6-RJU ;Boeing 737-77W(WL) BBJ; VIP ; 22 Dec 2015 ;; 6.2 Years ;;
; A6-RJV ;Boeing 737-77W(WL) BBJ; VIP ; 17 Sep 2015 ;; 6.5 Years ;;
; A6-RJX ;Boeing 737-7AK(WL) BBJ; VIP ; 28 Jun 2007 ;; 22.9 Years ;;
; A6-RJY ;Boeing 737-7Z5(WL) BBJ; VIP ; Aug 2004 ;; 22.2 Years ;;
; A6-RJZ ;Boeing 737-7Z5(WL) BBJ; VIP ; 26 Apr 2003 ;; 22.3 Years ;;
; 2-DEER ;Boeing 787-8(BBJ); VIP ; 18 Dec 2020 ;; 8.2 Years ;;
