;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TF-ELB ;Airbus A300B4-622R(F); Cargo ; Mar 2003 ; 17 Mar 2005 ;N730FD FedEx Express ;lsf Islandsflug ;;
; OO-DIB ;Airbus A300B4-203(F); Cargo ; 19 Mar 2003 ; 17 Dec 2009 ;EI-DHL Air Contractors ;;;
; OO-DIC ;Airbus A300B4-203(F); Cargo ; 25 Mar 2003 ; 16 Dec 2009 ;EI-SAF Air Contractors ;lsf Air Contractors ;;
; OO-DID ;Airbus A300B4-203(F); Cargo ; 2 Apr 2007 ; 2 Apr 2009 ;N235GL Aircraft 235 LLC ;lsd ;;
; OO-DIF ;Airbus A300B4-103(F); Cargo ; 3 Dec 2007 ; 1 Aug 2009 ;EI-OZA Air Contractors ;lsf Air Contractors ;;
; OO-DIH ;Airbus A300B4-103(F); Cargo ; 21 Feb 2008 ; 9 Dec 2009 ;EI-OZB Air Contractors ;lsf Air Contractors ;;
; OO-DIJ ;Airbus A300B4-103(F); Cargo ; 4 Apr 2008 ; 9 Dec 2009 ;EI-OZC Air Contractors ;lsf Air Contractors ;;
; OO-DLC ;Airbus A300B4-203(F); Cargo ; 26 Feb 1998 ; 1 Feb 2010 ;EI-OZE Air Contractors ;;;
; OO-DLD ;Airbus A300B4-203(F); Cargo ; 30 Mar 1999 ; 22 Jan 2010 ;EI-OZF Air Contractors ;;;
; OO-DLE ;Airbus A300B4-203(F); Cargo ; 1 Nov 1999 ; 18 Jan 2010 ;EI-OZD Air Contractors ;;;
; OO-DLG ;Airbus A300B4-203(F); Cargo ; 19 Oct 1999 ; 1 Feb 2010 ;EI-OZG Air Contractors ;;;
; OO-DLI ;Airbus A300B4-203(F); Cargo ; 25 Nov 1999 ; 22 Jan 2010 ;EI-OZH Air Contractors ;;;
; OO-DLL ;Airbus A300B4-203(F); Cargo ; 22 Sep 2000 ; 3 Nov 2004 ;N1452 Pacific Aeromotive Corporation ;lsd ;;
; OO-DLR ;Airbus A300B4-203(F); Cargo ; 19 Apr 2006 ; 12 Feb 2010 ;N226KW Pace Cargo Enterprises ;;;
; OO-DLT ;Airbus A300B4-203(F); Cargo ; 26 Mar 2002 ; 8 Jan 2010 ;EI-EAC Air Contractors ;;;
; OO-DLU ;Airbus A300B4-203(F); Cargo ; 27 Nov 2002 ; 8 Jan 2010 ;EI-EAD Air Contractors ;;;
; OO-DLV ;Airbus A300B4-203(F); Cargo ; 29 Apr 2002 ; 12 Mar 2010 ;N150PY PLO - Pyramid Leasing ;;;
; OO-DLW ;Airbus A300B4-203(F); Cargo ; 9 Jul 2002 ; 4 Mar 2010 ;EI-EAB Air Contractors ;;;
; OO-DLY ;Airbus A300B4-203(F); Cargo ; 27 Aug 2002 ; 4 Dec 2009 ;N116PY PLO - Pyramid Leasing ;;;
; OO-DLZ ;Airbus A300B4-203(F); Cargo ; 10 Oct 2006 ; 14 Dec 2009 ;EI-OZI Air Contractors ;;;
; OO-ILK ;Boeing 737-3Q8(QC);; 12 Jan 1999 ; 28 Apr 1999 ;TF-ELN Islandsflug ;lsd ;;
; G-BIKJ ;Boeing 757-236(SF); Cargo ; 19 Jan 2001 ; 2 Apr 2002 ;G-BIKJ DHL Air ;;;
; OO-DLJ ;Boeing 757-23APF; Cargo ; 11 Jan 2000 ; 26 Mar 2010 ;D-ALEJ EAT Leipzig ;;;
; OO-DLK ;Boeing 757-23APF; Cargo ; 5 Apr 2000 ; 23 Apr 2002 ;A9C-DHL DHL International ;;;
; OO-DLN ;Boeing 757-236(SF); Cargo ; 7 Jul 2000 ; 26 Mar 2010 ;D-ALEA EAT Leipzig ;lsd ;;
; OO-DLO ;Boeing 757-236(SF); Cargo ; 6 Jul 2001 ; 21 Jun 2002 ;G-BIKI DHL Air ;;;
; OO-DLP ;Boeing 757-236(SF); Cargo ; 15 Jan 2002 ; 26 Mar 2010 ;D-ALED EAT Leipzig ;lsd ;;
; OO-DLQ ;Boeing 757-236(SF); Cargo ; 12 Mar 2002 ; 26 Mar 2010 ;D-ALEC EAT Leipzig ;lsd ;;
; OO-DPB ;Boeing 757-236(SF); Cargo ; 20 May 2002 ; 26 Mar 2010 ;D-ALEE EAT Leipzig ;lsd ;;
; OO-DPF ;Boeing 757-236(SF); Cargo ; 1 Jul 2002 ; 26 Mar 2010 ;D-ALEB EAT Leipzig ;lsd ;;
; OO-DPI ;Boeing 757-236(SF); Cargo ; 29 Jul 2002 ; 19 Apr 2006 ;VT-BDJ Blue Dart Aviation ;lsd ;;
; OO-DPJ ;Boeing 757-236(SF); Cargo ; 9 Dec 2002 ; 26 Mar 2010 ;D-ALEI EAT Leipzig ;lsd ;;
; OO-DPK ;Boeing 757-236(SF); Cargo ; 2 Jun 2003 ; 26 Mar 2010 ;D-ALEH EAT Leipzig ;lsd ;;
; OO-DPL ;Boeing 757-236(SF); Cargo ; 3 Mar 2003 ; 26 May 2006 ;VT-BDK Blue Dart Aviation ;lsd ;;
; OO-DPM ;Boeing 757-236(SF); Cargo ; 17 Jul 2003 ; 26 Mar 2010 ;D-ALEF EAT Leipzig ;lsd ;;
; OO-DPN ;Boeing 757-236(SF); Cargo ; 2 Sep 2003 ; 12 Mar 2010 ;D-ALEK EAT Leipzig ;lsd ;;
; OO-DPO ;Boeing 757-236(SF); Cargo ; 21 Oct 2003 ; 26 Mar 2010 ;D-ALEG EAT Leipzig ;lsd ;;
