;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GHBM ;Boeing 747-283B; Y467 ; 25 Nov 1987 ; 1 Jan 1992 ;F-GHBM AOM French Airlines ;lsf Credit National Bank ;;
; F-BYFM ;Douglas DC-8-53; Y188 ; 2 Mar 1981 ; Jul 1988 ; Scrapped ;;;
; F-GDPM ;Douglas DC-8-53; Y171 ; 5 Mar 1982 ; 6 Oct 1989 ;N245HG G & B Aviation ;;;
; F-GDJM ;Douglas DC-8-62CF-H; Cargo ; 24 Nov 1982 ; 1 Mar 1992 ;F-GDJM AOM French Airlines ;;;
; F-GDRM ;Douglas DC-8-73; Y254 ; 16 Jul 1985 ; 1 Mar 1992 ;F-GDRM AOM French Airlines ;lsd ;;
; F-GESM ;Douglas DC-8-73CF; Y255 ; 1 Feb 1987 ; 27 Jan 1992 ;N873SJ Southern Air Transport ;lsd ;;
; F-GETM ;Douglas DC-8-61; Y250 ; 10 Jul 1986 ; Dec 1987 ;C-FCMV Minerve Canada ;Ville de Nimes, lsf Manufacturers Hanover Leasing Corporation ;;
; F-GFCN ;Douglas DC-8-61; Y249 ; 15 Feb 1988 ; 6 Jul 1989 ;N29UA TransOcean Airways ;lsd ;;
; F-GGMZ ;McDonnell Douglas DC-10-30;; 5 Apr 1989 ; 1 Mar 1992 ;F-GGMZ AOM French Airlines ;lsd ;;
; F-GKMY ;McDonnell Douglas DC-10-30;; 22 Feb 1991 ; 1 Mar 1992 ;F-GKMY AOM French Airlines ;;;
; F-GLMX ;McDonnell Douglas DC-10-30;; 22 Nov 1991 ; 1 Mar 1992 ;F-GLMX AOM French Airlines ;;;
; F-GGMA ;McDonnell Douglas MD-83 (DC-9-83);; 3 Mar 1989 ; 1 Mar 1992 ;F-GGMA AOM French Airlines ;lsd ;;
; F-GGMB ;McDonnell Douglas MD-83 (DC-9-83);; 29 Apr 1988 ; 1 Mar 1992 ;F-GGMB AOM French Airlines ;;;
; F-GGMC ;McDonnell Douglas MD-83 (DC-9-83);; 5 Dec 1988 ; 1 Mar 1992 ;F-GGMC AOM French Airlines ;lsd ;;
; F-GGMD ;McDonnell Douglas MD-83 (DC-9-83);; 21 Jul 1989 ; 21 Jul 1989 ;F-GGMD Jet Alsace ;;;
; F-GGME ;McDonnell Douglas MD-83 (DC-9-83);; 29 Jun 1990 ; 29 Jun 1990 ;F-GGME Jet Alsace ;;;
