;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N123AF ;Douglas DC-8-63CF;; 24 Apr 1970 ; 25 May 1971 ;N123AF Universal Airlines ;;;
; N124AF ;Douglas DC-8-63CF;; 19 May 1970 ; 25 May 1971 ;N124AF Universal Airlines ;;;
; N791FT ;Douglas DC-8-63CF;; 1 May 1969 ; 30 Aug 1970 ;N791FT Flying Tiger Line ;lsf Flying Tiger Line ;;
; N792FT ;Douglas DC-8-63CF;; 26 May 1969 ; 21 May 1970 ;N792FT Flying Tiger Line ;lsf Flying Tiger Line ;;
; N122US ;Lockheed L-188C Electra;; Jun 1966 ; 21 Jan 1970 ;N300GA Holiday Airlines ;;;
; N124US ;Lockheed L-188C Electra;; 24 Sep 1966 ; 13 May 1971 ;N124US California Airmotive ;;;
; N125US ;Lockheed L-188C Electra;; 30 Apr 1971 ; 25 May 1971 ;N125US California Airmotive ;;;
; N126US ;Lockheed L-188C Electra;; 23 Jan 1967 ; 13 May 1971 ;N126US California Airmotive ;;;
; N182H ;Lockheed L-188C Electra;; 17 Jan 1963 ; 13 May 1971 ;N182H California Airmotive ;;;
; N183H ;Lockheed L-188C Electra;; 1 Feb 1963 ; 22 Apr 1966 ; Written Off ;;;
