;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-CLP ;Boeing 757-2Y0;; 12 Apr 1995 ; 18 Nov 1996 ;C-GTSU Air Transat ;;;
; SX-BBY ;Boeing 757-2Y0;; 4 May 1995 ; 26 Apr 1996 ;SE-DUL Transwede Airways ;;;
; SX-BBZ ;Boeing 757-236;; 1 Apr 1995 ; 8 May 1997 ;SE-DUO Blue Scandinavia ;lsd ;;
; SX-BFS ;McDonnell Douglas DC-9-21;; 27 Jul 1997 ; 26 Feb 1998 ;N129NK Amtec Corporation ;lsd ;;
; SX-BBV ;McDonnell Douglas MD-82 (DC-9-82);; 31 Mar 1995 ; 4 Feb 1996 ;N802VV ValuJet Airlines ;;;
; SX-BBW ;McDonnell Douglas MD-82 (DC-9-82);; 30 Mar 1995 ; 4 Feb 1996 ;N803VV ValuJet Airlines ;;;
; SE-DPH ;McDonnell Douglas MD-83 (DC-9-83);; 15 Apr 1993 ; 23 Sep 1993 ;SE-DPH Scanair ;lsf Scanair ;;
; SE-DPI ;McDonnell Douglas MD-83 (DC-9-83);; 23 Sep 1993 ; 11 Jan 1994 ;SE-DPI SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; SX-BAQ ;McDonnell Douglas MD-83 (DC-9-83);; 17 Nov 1993 ; 22 Dec 1995 ;EC-159 Centennial Airlines ;lsd ;;
; SX-BFO ;McDonnell Douglas MD-83 (DC-9-83);; 6 Mar 1996 ; Apr 1997 ;N396GE GECAS ;;;
; SX-BAV ;McDonnell Douglas MD-87 (DC-9-87);; 17 Mar 1994 ; 17 Jan 1995 ;SE-DHI Transwede Airways ;lsf Transwede Airways ;;
; SX-BAW ;McDonnell Douglas MD-87 (DC-9-87);; 11 May 1994 ; 2 Jan 1995 ;SE-DHG Transwede Airways ;;;
