;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-EID ;Boeing 737-3T0;; 1 Mar 1991 ; May 1992 ;EC-EID Air Europa ;;;
; EC-FGT ;British Aerospace 146-300A; CY112 ; 22 Nov 1991 ; 15 Jul 1992 ;G-BSNR British Aerospace Asset Management ;lsd ;;
; EC-FHU ;British Aerospace 146-300; CY112 ; Jan 1992 ; 21 Jun 1992 ;G-BSNS British Aerospace Asset Management ;lsd ;;
; EC-FIU ;British Aerospace 146-300A; CY112 ; 4 Feb 1992 ; 16 Sep 1992 ;G-BTJG British Aerospace Asset Management ;lsd ;;
; EC-FKF ;British Aerospace 146-300A; CY112 ; 10 Apr 1992 ; 17 Sep 1992 ;G-BSYT British Aerospace Asset Management ;lsd ;;
; EC-EFU ;McDonnell Douglas MD-83 (DC-9-83); Y163 ; 1 Mar 1991 ; 16 Oct 1992 ;N574PJ Private Jet Expeditions ;Isla de Lanzarote, lsd ;;
; EC-EJZ ;McDonnell Douglas MD-83 (DC-9-83); Y163 ; Feb 1991 ; 1 Aug 1992 ;EC-206 Spanair ;lsd ;;
; EC-EKM ;McDonnell Douglas MD-83 (DC-9-83); Y163 ; 1 Mar 1991 ; 16 Oct 1992 ;EI-CGI Key Airlines ;lsd ;;
; EC-EMG ;McDonnell Douglas MD-83 (DC-9-83); Y163 ; 1 Mar 1991 ; 16 Oct 1992 ;EI-CGS Key Airlines ;lsd ;;
; EC-EZR ;McDonnell Douglas MD-83 (DC-9-83); Y163 ; 1 Mar 1991 ; 1 Jun 1992 ;N861LF Aeromexico ;lsd ;;
