;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2656 ;Boeing 737-3Q8(SF); Cargo ; 10 Mar 2008 ;; 28.5 Years ;;
; B-2662 ;Boeing 737-3Q8(SF); Cargo ; 13 Nov 2007 ;; 28.9 Years ;;
; B-2961 ;Boeing 737-35N(SF); Cargo ; 24 Sep 2013 ;lsd ; 26 Years ;;
; B-2962 ;Boeing 737-35N(SF); Cargo ; 14 Nov 2013 ;lsd ; 26 Years ;;
; B-2968 ;Boeing 737-35N(SF); Cargo ; 16 Sep 2014 ;lsd ; 25.4 Years ;;
; B-2996 ;Boeing 737-35N(SF); Cargo ; 6 Jun 2014 ;lsd ; 23.6 Years ;;
; B-5065 ;Boeing 737-36Q(SF); Cargo ; 22 Jun 2011 ;; 24 Years ;;
; B-2135 ;Boeing 737-45R(BDSF); Cargo ; 14 Oct 2009 ;; 23.7 Years ;;
; B-2513 ;Boeing 737-45R(BDSF); Cargo ; 12 Feb 2010 ;; 24 Years ;;
; B-2525 ;Boeing 737-4Q8(SF); Cargo ; 30 Jan 2013 ;lsd ; 25.6 Years ;;
; B-2881 ;Boeing 737-45R(BDSF); Cargo ; 16 Sep 2009 ;; 24.4 Years ;;
; B-2882 ;Boeing 737-45R(BDSF); Cargo ; 15 Dec 2009 ;; 24.2 Years ;;
; B-2887 ;Boeing 737-4Q8(SF); Cargo ; 17 Oct 2012 ;lsd ; 25.8 Years ;;
; B-2891 ;Boeing 737-46J(SF); Cargo ; 22 Dec 2008 ;; 25.7 Years ;;
; B-2892 ;Boeing 737-46J(SF); Cargo ; 5 Mar 2009 ;; 25.7 Years ;;
; B-5130 ;Boeing 737-8Q8(BCF); Cargo ; 2 Sep 2020 ;; 17 Years ;;
; B-5131 ;Boeing 737-8Q8(BCF); Cargo ; 23 Dec 2020 ;; 16.8 Years ;;
; B-5132 ;Boeing 737-8Q8(BCF); Cargo ; 11 Mar 2021 ;; 16.5 Years ;;
; B-5156 ;Boeing 737-81Q(BCF)(WL); Cargo ; 7 Aug 2019 ;lsd ; 19.8 Years ;;
; B-5157 ;Boeing 737-81Q(BCF)(WL); Cargo ; 6 Sep 2019 ;lsd ; 19.4 Years ;;
; B-5550 ;Boeing 737-86N(BCF)(WL); Cargo ; 26 Apr 2021 ;lsd ; 11.3 Years ;;
; B-5576 ;Boeing 737-86N(BCF)(WL); Cargo ; Jun 2021 ;lsd ; 11.1 Years ;;
; B-2813 ;Boeing 757-28S(PCF); Cargo ; 24 Jul 2017 ;; 20.8 Years ;;
; B-2823 ;Boeing 757-21B(PCF); Cargo ; 31 Aug 2016 ;; 28.5 Years ;;
; B-2824 ;Boeing 757-21B(PCF); Cargo ; 8 Jun 2016 ;; 28.4 Years ;;
; B-2825 ;Boeing 757-21B(PCF); Cargo ; 13 Sep 2016 ;; 28.3 Years ;;
; B-2827 ;Boeing 757-2Y0(PCF); Cargo ; 3 Nov 2016 ;; 29.3 Years ;;
; B-2831 ;Boeing 757-2Y0(PCF); Cargo ; 9 Oct 2016 ;; 29.5 Years ;;
; B-2835 ;Boeing 757-236(PCF); Cargo ; 11 Apr 2016 ;; 29.9 Years ;;
