;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OB-1596 ;Airbus A300B4-203;; 17 Dec 1994 ; 12 Dec 1995 ;SX-BFI Apollo Airlines ;;;
; OB1611 ;Airbus A300B4-203;; 11 Apr 1995 ; 11 Apr 1995 ;OB1611 APA International Air ;;;
; OB1634 ;Airbus A300B4-203;; 17 Nov 1995 ; 27 Apr 1996 ;TC-ALG Air Alfa ;;;
; OB-R-1080 ;BAC 1-11-476FM One-Eleven; Y84 ; 1 Jul 1974 ; 10 Dec 1982 ;G-AZUK Mediterranean Express ;;;
; OB-R-953 ;BAC 1-11-476FM One-Eleven; Y84 ; 23 Jul 1971 ; 31 Dec 1982 ;G-AYUW Macair Investment ;;;
; OB-R-1173 ;BAC 1-11-523FJ One-Eleven;; Sep 1979 ; 1 Jun 1982 ;G-AXLL British Aerospace ;Rio Ucayali ;;
; OB-1288 ;Boeing 737-112;; Dec 1988 ;; Scrapped ;;;
; OB-1317 ;Boeing 737-247; Y117 ; Dec 1988 ;; Scrapped ;;;
; OB-1451 ;Boeing 737-222; Y128 ; 15 Jul 1991 ; 29 Feb 1996 ; Written Off ;lsd ;;
; OB-1476 ;Boeing 737-212(A);; 1 Apr 1992 ; 10 Sep 1993 ;OB-1476 Aero Santa ;lsd ;;
; OB-1538 ;Boeing 737-269(A);; 1999 ; 16 Jun 1999 ;N500AL Aircraft Lease Finance Corporation (ALFC) ;lsd ;;
; OB-R-1263 ;Boeing 737-281;; 20 Dec 1982 ; 4 May 1984 ;EI-BEF Guinness Peat Aviation (GPA) ;lsd ;;
; OB-R-1314 ;Boeing 737-248;; 24 Dec 1987 ; 3 Apr 1989 ; Written Off ;Juana de Arco ;;
; N8166A ;Douglas DC-8-33(F); Cargo ; 26 Oct 1979 ; 20 Jul 1980 ;N8166A Rich International Airways ;lsf Rich International Airways ;;
; OB-R-1214 ;Douglas DC-8-43(F); Cargo ; Jan 1984 ; Jan 1985 ;OB-R-1214 Aeronaves del Perú ;lsf Aeronaves del Perú ;;
; OB-1223 ;Douglas DC-8-53(F); Y119/Cargo ; 1989 ; Sep 1990 ; Scrapped ;Santa Barbara ;;
; OB-1267 ;Douglas DC-8-52; Y171 ; Dec 1988 ; Dec 1993 ; Scrapped ;;;
; OB-1268 ;Douglas DC-8-52; Y167 ; Dec 1988 ; Aug 1990 ; Scrapped ;Santa Lucia ;;
; OB-1287 ;Douglas DC-8-52; Y168 ; Dec 1988 ; Jan 1992 ; Scrapped ;Santa Isabel ;;
; OB-1296 ;Douglas DC-8-51; Y160 ; Dec 1988 ;; Scrapped ;Santa Rosa ;;
; OB-1421 ;Douglas DC-8-52; Y177 ; 30 Nov 1990 ; 30 Apr 1991 ;N42920 FB Air ;lsd ;;
; OB-1438 ;Douglas DC-8-52; Y168 ; 1 May 1991 ; 2 Jan 1994 ;HK-3842X LAC Colombia - Lineas Aereas Del Caribe ;lsd ;;
; OB-R-1259 ;Douglas DC-8-52; Y169 ; 16 Sep 1982 ; Dec 1987 ; Scrapped ;Santa Teresa ;;
; OB-R-1269 ;Douglas DC-8-52; Y167 ; Feb 1985 ; Oct 1989 ; Scrapped ;lsf World Cargo Services ;;
; OB-R-1270 ;Douglas DC-8-52;; 5 Apr 1983 ;; Scrapped ;lsf World Cargo Services ;;
; OB-1452 ;Douglas DC-8-61; Y259 ; Jul 1991 ; 1 Feb 1992 ;OB-1452 Haiti Trans Air ;lsd ;;
; OB-1618 ;Douglas DC-8-62H(F); Cargo ; 30 Jun 1995 ; 15 Jul 1997 ;PT-MDF Digex Aero Cargo ;lsf IAL Aircraft Holding Inc ;;
; OB-1455 ;Lockheed L-1011-385-1 TriStar 1; F28Y288 ; 1 Dec 1991 ; 16 Jan 1993 ;OB-1455 Aeroperú ;lsd ;;
; OB-1659 ;Lockheed L-1011-385-1 TriStar 1; F12C48Y208 ; 5 Oct 1996 ; Feb 1998 ;N303EA International Air Leases (IAL) ;lsd ;;
