;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-RUB ;ATR 72-202; Y66 ; 4 May 2014 ; 19 Jun 2014 ;OY-RUB Danish Air Transport (DAT) ;lsf Danish Air Transport (DAT) ;;
; SE-LLO ;British Aerospace ATP; Y64 ; 30 Oct 2008 ; 26 Apr 2018 ;5Y-GME EnComm ;lsf West Air Sweden ;;
; SE-MAK ;British Aerospace ATP; Y64 ; 10 Jul 2008 ; 16 May 2018 ; Stored ;lsf West Air Sweden ;;
; SE-MAL ;British Aerospace ATP; Y64 ; 9 Oct 2008 ; 19 Jun 2017 ;5Y-GMF EnComm ;lsf West Air Sweden ;;
; SE-MEE ;British Aerospace ATP; Y64 ; 12 Jan 2011 ; 28 Oct 2015 ; Scrapped ;;;
; SE-MEX ;British Aerospace ATP; Y64 ; 18 Jun 2013 ; 30 Apr 2018 ; Stored ;lsd ;;
; OK-CCD ;Saab 340B;; Sep 2007 ; Oct 2007 ;OK-CCD Central Connect Airlines ;lsf Central Connect Airlines ;;
; SE-ISE ;Saab 340A;; 23 Apr 2009 ; 16 May 2018 ; Stored ;lsd ;;
; SE-ISY ;Saab 340A(QC);; 10 Aug 2010 ; 29 Jul 2014 ;SE-ISY Air Aland ;;;
; SE-KCH ;Saab 340B; Y33 ; 26 Sep 2012 ; 16 May 2018 ;ES-NSD NyxAir ;lsd ;;
; SE-KCS ;Saab 340A(QC);; Aug 2010 ; 18 Dec 2014 ;HA-TVJ Fleet Air International ;;;
; SE-KCT ;Saab 340A(QC);; 23 Aug 2010 ; 29 Dec 2011 ;SP-KPC SprintAir ;lsf Sverigeflyg Leasing AB ;;
; SE-KTK ;Saab 340B;; 19 Oct 2009 ; 14 Jan 2011 ;SE-KTK Golden Air ;lsd ;;
; SE-KXD ;Saab 340B;; 28 Aug 2014 ; 27 Jun 2018 ;ES-NSC NyxAir ;lsd ;;
; SE-KXE ;Saab 340A;; 9 Aug 2012 ; 18 Oct 2013 ;N845KH Aloha Air Cargo ;lsd ;;
; SE-KXG ;Saab 340B;; 14 Oct 2011 ; 2012 ;SE-KXG Täby Air Maintenance ;lsd ;;
; SE-KXI ;Saab 340B; Y33 ; 23 Aug 2010 ; 17 Oct 2018 ;SE-KXI Air Leap ;lsd ;;
; SE-KXJ ;Saab 340B; Y33 ; 13 Dec 2010 ; 16 May 2018 ;SE-KXJ Arctic Airlink ;lsd ;;
; SE-LEP ;Saab 340A;; Aug 2009 ; 16 May 2018 ; Scrapped ;lsd, Swedish National Skiing Team cs ;;
; SE-LJM ;Saab 340A;; 29 Aug 2011 ; Dec 2017 ;ES-NSB NyxAir ;lsd ;;
; SE-LJN ;Saab 340A;; 13 Oct 2008 ; 2015 ;SE-LJN Air Aland ;lsd ;;
; SE-LJR ;Saab 340B;; 2 Sep 2010 ; 7 Nov 2011 ;SE-LJR SverigeFlyg Leasing ;;;
; SE-LJS ;Saab 340B; Y33 ; 30 Aug 2010 ; 16 May 2018 ;SE-LJS Air Leap ;lsd ;;
; SE-LJT ;Saab 340B; Y33 ; 23 Aug 2010 ; 16 May 2018 ;SE-LJT Air Leap ;lsd ;;
; SE-LMR ;Saab 340A;; 4 Oct 2007 ; 16 May 2018 ; Stored ;lsd ;;
; SE-ISR ;Saab Fairchild 340A;; 10 Aug 2010 ; 13 Jul 2011 ;9G-CTS CiTylinK ;;;
