;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GXAG ;Airbus A319-132;; 3 Apr 2006 ; 10 Nov 2010 ;XA-VOR Volaris ;lsd ;;
; F-GXAH ;Airbus A319-112;; 12 May 2006 ; 2 Nov 2014 ;N846CG CIT Leasing Corporation ;lsd ;;
; F-HBAL ;Airbus A319-111; Y144 ; 30 Sep 2019 ; 30 Sep 2019 ;OE-IIN DVB Bank ;lsd ;;
; F-HBMI ;Airbus A319-114; Y144 ; 16 May 2008 ; 13 Oct 2017 ;UR-CRU Anda Air ;;;
; F-HCZI ;Airbus A319-112;; 14 Apr 2010 ; 5 Mar 2017 ;D-ASTF Germania ;;;
; F-GJVF ;Airbus A320-211; CY174 ; 8 Feb 2006 ; 26 May 2013 ;YL-LCM SmartLynx ;lsd ;;
; F-HAAF ;Airbus A320-214; Y174 ; 29 Mar 2017 ; 6 Sep 2019 ;OE-IEF Avolon ;lsd ;;
; F-HAQD ;Airbus A320-214; Y174 ; 27 Apr 2017 ; 6 Sep 2019 ;OE-IEE Avolon ;lsd ;;
; F-HBAC ;Airbus A320-214;; 3 Dec 2004 ; 4 Apr 2011 ;HB-JIW Hello ;lsd ;;
; F-HBAD ;Airbus A320-233;; 7 Nov 2005 ; 25 Jun 2009 ;F-ORAE Belle Air ;lsd ;;
; F-HBAE ;Airbus A320-233;; 23 Dec 2005 ; 22 Jul 2009 ;F-ORAD Belle Air ;lsd ;;
; F-HBAO ;Airbus A320-214; Y174 ; 17 Feb 2011 ; 7 Sep 2019 ;EC-NQM Volotea Airlines ;lsd ;;
; F-HBAP ;Airbus A320-214; Y174 ; 21 Apr 2011 ; 6 Sep 2019 ;EC-NQN Volotea Airlines ;lsd ;;
; F-HBIB ;Airbus A320-214; Y174 ; 4 Jun 2013 ; 6 Sep 2019 ;EI-GKK Aircastle ;lsd ;;
; F-HBII ;Airbus A320-214; Y174 ; 9 Apr 2009 ; 13 Mar 2015 ;TC-FHC Freebird Airlines ;lsd ;;
; F-HBIO ;Airbus A320-214; Y180 ; 23 Apr 2013 ; 1 May 2019 ;LZ-AWW DAE Capital ;lsd ;;
; F-HBIS ;Airbus A320-214; Y180 ; 30 Sep 2019 ; 2 Dec 2019 ;T7-MP3 Fortress Transportation (FTAI) ;lsd ;;
; F-HBIX ;Airbus A320-214(WL); CY174 ; 13 Mar 2014 ; 6 Sep 2019 ;LZ-FBG Bulgaria Air ;lsd ;;
; F-HFUL ;Airbus A320-214; Y180 ; 4 Mar 2016 ; 6 Sep 2019 ;EI-GIZ Castlelake ;lsd ;;
; SX-ABX ;Airbus A320-212;; 2 Jul 2017 ; 12 Sep 2017 ;SX-ABX Olympus Airways ;lsf Olympus Airways ;;
; SX-ORG ;Airbus A320-232; Y180 ; 21 Jul 2016 ; 12 Sep 2016 ;SX-ORG Orange2fly ;lsf Orange2fly ;;
; YL-LCP ;Airbus A320-232; Y180 ; 30 Jun 2015 ; 10 Oct 2015 ;YL-LCP SmartLynx ;lsf SmartLynx ;;
; F-GUAA ;Airbus A321-211; Y214 ; 11 Jun 2003 ; 31 Dec 2013 ;TC-ATY Atlasjet ;lsd ;;
; F-HBAB ;Airbus A321-211; Y214 ; 31 Mar 2004 ; 30 Sep 2013 ;TC-ATZ Atlasjet ;lsd ;;
; F-HBAF ;Airbus A321-211; Y214 ; 8 Dec 2005 ; 23 May 2014 ;G-TCDZ Thomas Cook Airlines ;lsd ;;
; F-HCAI ;Airbus A321-211; Y214 ; 9 May 2007 ; 14 Jun 2013 ;TC-ATR Atlasjet ;lsd ;;
; F-OIVU ;Airbus A321-211;; 15 Mar 2005 ; 20 Dec 2005 ;F-OIVU Air Ivoire ;lsf Air Ivoire ;;
; F-HTAC ;Airbus A330-223; C19Y268 ; 21 Apr 2018 ; 6 Sep 2019 ;F-HTAC Air Caraïbes ;lsd ;;
; F-HTIC ;Airbus A330-223; C19Y268 ; 14 Jun 2018 ; 6 Sep 2019 ; Stored ;lsd ;;
; F-GLXF ;Boeing 737-219(A); Y131 ; 31 May 2000 ; 2001 ; Stored ;lsf Alter Bail Aviation ;;
; F-GMJD ;Boeing 737-2K5(A);; 4 Oct 2000 ; 21 Oct 2002 ;PK-KJN Bali Air ;;;
; F-GVAC ;Boeing 737-229(A);; 24 Mar 1999 ; 7 Apr 2002 ;F-GVAC West-Air.fr ;;;
; F-GIXH ;Boeing 737-3S3(QC);; 29 Oct 2001 ; 1 Mar 2005 ;F-GIXH Axis Airways ;lsf Europe Airpost ;;
; F-GUYH ;Boeing 737-329;; 15 Apr 2004 ; 4 Apr 2006 ;EI-DNS KrasAir ;;;
; F-GLXI ;Boeing 737-4Y0; Y168 ; 24 May 2002 ; 15 Mar 2004 ;LZ-HVA Hemus Air ;lsd ;;
; F-GLXJ ;Boeing 737-4Y0;; 2 Apr 2003 ; 20 Jun 2006 ;SX-BGQ Aegean Airlines ;lsd ;;
; F-GLXK ;Boeing 737-4Y0; Y168 ; 26 Mar 2003 ; 24 Dec 2003 ;PK-RIT Mandala Airlines ;lsd ;;
; F-GGBV ;Saab 340A; Y33 ; 10 Jun 1996 ; 3 Jun 1997 ;G-RUNG Business Air ;;;
